Player,Versus,BasedOnMinutes,scouting_period,Per90_% of Aerials Won,Per90_% of Dribblers Tackled,Per90_Aerials Lost,Per90_Aerials Won,Per90_Assists,Per90_Average Shot Distance,Per90_Ball Recoveries,Per90_Blocks,Per90_Carries,Per90_Carries into Final Third,Per90_Carries into Penalty Area,Per90_Challenges Lost,Per90_Clearances,Per90_Corner Kicks,Per90_Crosses,Per90_Crosses into Penalty Area,Per90_Dead-ball Passes,Per90_Dispossessed,Per90_Dribblers Tackled,Per90_Dribbles Challenged,Per90_Errors,Per90_Fouls Committed,Per90_Fouls Drawn,Per90_GCA (Dead-ball Pass),Per90_GCA (Defensive Action),Per90_GCA (Fouls Drawn),Per90_GCA (Live-ball Pass),Per90_GCA (Shot),Per90_GCA (Take-On),Per90_Goal-Creating Actions,Per90_Goals,Per90_Goals + Assists,Per90_Goals - xG,Per90_Goals/Shot,Per90_Goals/Shot on Target,Per90_Inswinging Corner Kicks,Per90_Interceptions,Per90_Key Passes,Per90_Live-ball Passes,Per90_Miscontrols,Per90_Non-Penalty Goals,Per90_Non-Penalty Goals - npxG,Per90_Offsides,Per90_Outswinging Corner Kicks,Per90_Own Goals,Per90_Pass Completion %,Per90_Pass Completion % (Long),Per90_Pass Completion % (Medium),Per90_Pass Completion % (Short),Per90_Passes Attempted,Per90_Passes Attempted (Long),Per90_Passes Attempted (Medium),Per90_Passes Attempted (Short),Per90_Passes Blocked,Per90_Passes Completed,Per90_Passes Completed (Long),Per90_Passes Completed (Medium),Per90_Passes Completed (Short),Per90_Passes Offside,Per90_Passes Received,Per90_Passes from Free Kicks,Per90_Passes into Final Third,Per90_Passes into Penalty Area,Per90_Penalty Kicks Attempted,Per90_Penalty Kicks Conceded,Per90_Penalty Kicks Made,Per90_Penalty Kicks Won,Per90_Progressive Carries,Per90_Progressive Carrying Distance,Per90_Progressive Passes,Per90_Progressive Passes Rec,Per90_Progressive Passing Distance,Per90_Red Cards,Per90_SCA (Dead-ball Pass),Per90_SCA (Defensive Action),Per90_SCA (Fouls Drawn),Per90_SCA (Live-ball Pass),Per90_SCA (Shot),Per90_SCA (Take-On),Per90_Second Yellow Card,Per90_Shot-Creating Actions,Per90_Shots Blocked,Per90_Shots Total,Per90_Shots from Free Kicks,Per90_Shots on Target,Per90_Shots on Target %,Per90_Straight Corner Kicks,Per90_Successful Take-On %,Per90_Successful Take-Ons,Per90_Switches,Per90_Tackled During Take-On Percentage,Per90_Tackles,Per90_Tackles (Att 3rd),Per90_Tackles (Def 3rd),Per90_Tackles (Mid 3rd),Per90_Tackles Won,Per90_Take-Ons Attempted,Per90_Through Balls,Per90_Throw-ins Taken,Per90_Times Tackled During Take-On,Per90_Tkl+Int,Per90_Total Carrying Distance,Per90_Total Passing Distance,Per90_Touches,Per90_Touches (Att 3rd),Per90_Touches (Att Pen),Per90_Touches (Def 3rd),Per90_Touches (Def Pen),Per90_Touches (Live-Ball),Per90_Touches (Mid 3rd),Per90_Yellow Cards,Per90_npxG + xAG,Per90_npxG/Shot,Per90_npxG: Non-Penalty xG,Per90_xA: Expected Assists,Per90_xAG: Exp. Assisted Goals,Per90_xG: Expected Goals
Levi Colwill,Center Backs,1220,2022-2023 Premier League,71.4,44.4,1.33,3.32,0.15,7.0,5.46,0.37,62.34,0.74,0.0,0.37,2.73,0.0,0.07,0.0,4.72,0.3,0.3,0.66,0.07,0.59,0.74,0.0,0.0,0.0,0.15,0.0,0.0,0.15,0.0,0.15,-0.1,0.0,,0.0,1.11,0.52,80.85,0.52,0.0,-0.1,0.0,0.0,0.0,88.2,70.8,90.8,92.1,85.94,7.82,40.72,34.52,0.295,75.76,5.53,36.96,31.8,0.37,67.94,1.99,5.75,0.22,0.0,0.0,0.0,0.0,1.18,217.77,5.16,0.22,551.43,0.0,0.07,0.0,0.0,1.18,0.07,0.0,0.0,1.33,0.22,0.59,0.0,0.0,0.0,0.0,100.0,0.07,0.07,0.0,0.59,0.0,0.3,0.3,0.52,0.07,0.15,0.81,0.0,1.7,342.74,1321.38,93.17,3.76,0.81,41.98,10.62,93.17,47.66,0.07,0.14,0.18,0.1,0.02,0.04,0.1
Levi Colwill,Center Backs,1799,2024-2025 Premier League,58.3,58.3,1.5,2.1,0.05,7.7,3.05,1.2,49.68,0.45,0.0,0.25,3.3,0.0,0.45,0.1,4.95,0.25,0.35,0.6,0.05,1.1,0.75,0.0,0.05,0.0,0.1,0.0,0.0,0.15,0.0,0.05,-0.02,0.0,0.0,0.0,1.2,0.35,71.64,0.4,0.0,-0.02,0.1,0.0,0.0,89.8,59.1,94.8,93.7,76.69,6.35,42.17,26.11,0.6,68.84,3.75,39.97,24.46,0.1,62.03,2.3,4.9,0.3,0.0,0.05,0.0,0.0,0.45,140.73,4.7,0.2,466.26,0.0,0.1,0.05,0.0,1.0,0.0,0.0,0.0,1.15,0.9,0.25,0.0,0.05,20.0,0.0,50.0,0.15,0.3,50.0,0.95,0.05,0.7,0.2,0.65,0.3,0.15,0.25,0.15,2.15,234.93,1243.24,84.75,3.45,0.85,38.72,10.06,84.75,42.82,0.25,0.07,0.08,0.02,0.06,0.05,0.02
Levi Colwill,Center Backs,1997,"Last 365 Days Men's Big 5 Leagues, UCL, UEL",57.7,64.3,1.49,2.03,0.05,7.7,3.02,1.26,48.81,0.5,0.0,0.23,3.7,0.0,0.41,0.09,4.82,0.23,0.41,0.63,0.05,1.04,0.77,0.0,0.05,0.0,0.09,0.0,0.0,0.14,0.0,0.05,-0.02,0.0,0.0,0.0,1.13,0.32,70.04,0.45,0.0,-0.02,0.09,0.0,0.0,89.3,57.6,94.4,93.5,75.08,6.26,41.24,25.55,0.5650000000000001,67.06,3.61,38.94,23.89,0.23,60.75,2.16,4.73,0.32,0.0,0.05,0.0,0.0,0.45,141.96,4.51,0.18,457.44,0.0,0.09,0.05,0.0,1.08,0.0,0.0,0.0,1.22,0.95,0.23,0.0,0.05,20.0,0.0,50.0,0.14,0.27,50.0,1.08,0.05,0.86,0.18,0.77,0.27,0.14,0.41,0.14,2.21,238.45,1210.34,83.78,3.24,0.77,38.58,10.37,83.78,42.23,0.23,0.06,0.08,0.02,0.05,0.04,0.02
Levi Colwill,Center Backs,2423,2021-2022 Championship,64.0,72.0,1.82,3.23,0.04,9.6,7.17,1.08,36.7,0.74,0.04,0.26,4.53,0.0,0.33,0.04,3.34,0.41,0.67,0.93,0.04,0.71,0.52,0.0,0.0,0.0,0.04,0.04,0.0,0.07,0.07,0.11,-0.02,0.13,0.33,0.0,1.37,0.48,51.85,1.0,0.07,-0.02,0.0,0.0,0.0,77.8,44.9,87.5,85.6,55.34,9.43,25.3,18.87,0.52,43.05,4.23,22.14,16.16,0.15,38.78,1.6,3.16,0.15,0.0,0.0,0.0,0.0,0.82,126.48,3.68,0.3,331.66,0.0,0.04,0.07,0.04,0.82,0.04,0.0,0.0,1.0,0.63,0.56,0.0,0.22,40.0,0.0,76.5,0.48,0.67,23.5,1.89,0.0,1.34,0.56,1.26,0.63,0.04,1.41,0.15,3.27,224.61,810.26,66.64,2.75,1.08,36.59,8.02,66.64,28.38,0.19,0.13,0.17,0.09,0.04,0.04,0.09
Levi Colwill,Fullbacks,1797,2023-2024 Premier League,68.3,76.5,1.0,2.15,0.05,11.9,4.81,1.4,38.36,0.85,0.1,0.4,3.31,0.0,0.6,0.0,6.31,0.2,1.3,1.7,0.0,1.25,0.7,0.0,0.0,0.0,0.15,0.0,0.0,0.15,0.05,0.1,-0.02,0.09,0.33,0.0,1.3,0.35,51.74,1.1,0.05,-0.02,0.2,0.0,0.0,83.0,43.6,89.8,89.7,58.25,5.86,25.44,24.79,0.875,48.33,2.55,22.84,22.24,0.2,43.72,1.4,4.11,0.3,0.0,0.0,0.0,0.0,1.15,99.42,3.66,1.35,297.45,0.0,0.05,0.0,0.0,1.05,0.2,0.05,0.0,1.35,0.5,0.55,0.0,0.15,27.3,0.0,69.2,0.45,0.0,30.8,2.4,0.25,1.3,0.85,1.5,0.65,0.2,4.71,0.2,3.71,180.4,816.86,69.72,8.21,1.3,28.55,5.41,69.72,33.51,0.1,0.13,0.12,0.07,0.03,0.06,0.07
Lewis Dunk,Center Backs,585,2023-2024 Europa League,64.7,50.0,0.92,1.69,0.0,22.1,7.08,1.38,90.15,0.46,0.0,0.62,1.38,0.0,0.15,0.0,4.92,0.15,0.62,1.23,0.31,0.46,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,,0.0,0.46,0.15,102.0,0.77,0.0,-0.05,0.0,0.0,0.0,91.2,63.8,92.7,96.6,106.92,10.62,46.62,45.54,0.46,97.54,6.77,43.23,44.0,0.0,89.23,2.62,6.0,0.15,0.0,0.0,0.0,0.0,0.62,213.38,4.46,0.31,640.77,0.0,0.0,0.15,0.0,0.77,0.15,0.0,0.0,1.08,0.92,1.08,0.62,0.0,0.0,0.0,50.0,0.15,0.15,50.0,1.08,0.0,0.31,0.77,0.92,0.31,0.15,0.31,0.15,1.54,434.31,1640.62,114.0,4.15,1.85,49.54,12.15,114.0,61.23,0.15,0.06,0.04,0.05,0.03,0.02,0.05
Lewis Dunk,Center Backs,1292,2024-2025 Premier League,62.0,50.0,1.32,2.16,0.0,13.4,5.22,1.25,54.61,0.7,0.0,0.21,3.27,0.0,0.14,0.0,6.55,0.21,0.21,0.42,0.0,0.28,0.49,0.0,0.0,0.0,0.14,0.07,0.0,0.21,0.0,0.0,-0.05,0.0,0.0,0.0,0.7,0.42,75.72,0.28,0.0,-0.05,0.14,0.0,0.0,91.2,62.8,94.9,96.6,82.34,9.54,40.75,30.65,0.385,75.09,5.99,38.66,29.61,0.07,64.44,3.2,6.27,0.21,0.0,0.0,0.0,0.0,0.7,135.77,6.2,0.07,461.28,0.0,0.0,0.0,0.0,0.91,0.14,0.0,0.0,1.04,0.91,0.7,0.07,0.14,20.0,0.0,0.0,0.0,0.35,100.0,0.63,0.07,0.35,0.21,0.35,0.07,0.07,0.49,0.07,1.32,254.4,1378.98,90.0,5.15,1.04,44.93,12.54,90.0,40.61,0.28,0.08,0.07,0.05,0.04,0.03,0.05
Lewis Dunk,Center Backs,2573,2021-2022 Premier League,68.6,45.5,1.29,2.83,0.0,10.8,5.95,1.12,45.68,0.24,0.07,0.21,3.95,0.0,0.1,0.04,2.41,0.1,0.17,0.38,0.1,0.31,0.14,0.04,0.0,0.0,0.07,0.0,0.0,0.1,0.04,0.04,-0.01,0.05,0.14,0.0,0.94,0.1,65.93,0.38,0.04,-0.01,0.0,0.0,0.0,88.2,67.5,94.6,91.9,68.49,11.82,37.67,17.77,0.14,60.37,7.98,35.64,16.34,0.14,55.09,2.17,3.04,0.14,0.0,0.0,0.0,0.0,0.49,100.14,2.9,0.1,408.9,0.04,0.04,0.0,0.0,0.56,0.1,0.0,0.0,0.7,0.98,0.66,0.0,0.24,36.8,0.0,100.0,0.14,0.56,0.0,0.35,0.0,0.17,0.17,0.28,0.14,0.0,0.21,0.0,1.29,207.56,1254.86,76.85,2.66,1.29,41.27,9.83,76.85,33.19,0.1,0.06,0.07,0.05,0.01,0.01,0.05
Lewis Dunk,Center Backs,2869,2023-2024 Premier League,64.0,36.1,1.0,1.79,0.03,13.4,5.65,1.54,75.82,0.56,0.06,0.72,2.82,0.0,0.22,0.03,6.87,0.06,0.41,1.13,0.03,0.72,0.38,0.0,0.0,0.0,0.19,0.03,0.0,0.22,0.09,0.13,0.0,0.09,0.25,0.0,0.97,0.41,94.27,0.28,0.09,0.0,0.03,0.0,0.0,92.1,63.5,94.6,97.2,101.42,10.67,44.45,43.35,0.27,93.39,6.78,42.04,42.13,0.28,84.1,3.61,6.4,0.25,0.0,0.03,0.0,0.0,1.04,175.83,4.77,0.41,611.02,0.03,0.09,0.0,0.0,1.22,0.19,0.0,0.0,1.51,1.16,1.04,0.13,0.38,36.4,0.0,62.5,0.16,0.5,25.0,0.85,0.03,0.53,0.28,0.44,0.25,0.06,0.16,0.06,1.82,337.29,1593.3,109.2,4.55,1.6,56.81,17.38,109.2,48.37,0.22,0.13,0.09,0.1,0.07,0.03,0.1
Lewis Dunk,Center Backs,2925,"Last 365 Days Men's Big 5 Leagues, UCL, UEL",61.2,46.2,1.23,1.94,0.03,12.8,5.45,1.32,64.95,0.58,0.03,0.43,3.11,0.0,0.15,0.0,6.83,0.15,0.37,0.8,0.03,0.62,0.43,0.0,0.0,0.0,0.12,0.03,0.0,0.15,0.06,0.09,0.01,0.08,0.2,0.0,0.86,0.43,83.85,0.22,0.06,0.01,0.06,0.0,0.0,92.1,60.6,95.4,97.1,90.77,9.45,40.55,38.25,0.325,83.63,5.72,38.68,37.14,0.09,73.42,3.23,5.38,0.12,0.0,0.0,0.0,0.0,0.62,136.37,4.74,0.18,534.52,0.0,0.06,0.0,0.0,1.11,0.12,0.0,0.0,1.29,0.92,0.74,0.06,0.31,41.7,0.0,40.0,0.06,0.34,60.0,0.8,0.03,0.43,0.34,0.49,0.15,0.03,0.34,0.09,1.66,279.32,1436.92,98.58,4.55,1.23,52.52,16.0,98.58,42.06,0.18,0.09,0.07,0.05,0.04,0.04,0.05
Lewis Dunk,Center Backs,2931,2020-2021 Premier League,67.8,69.6,1.14,2.4,0.0,15.2,6.85,0.89,46.49,0.46,0.0,0.21,3.25,0.0,0.03,0.0,2.55,0.03,0.49,0.71,0.0,0.68,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.09,0.16,0.36,0.0,0.98,0.31,66.11,0.37,0.15,0.09,0.06,0.0,0.03,89.3,68.1,95.8,93.2,68.78,12.44,35.07,19.81,0.2,61.41,8.47,33.59,18.45,0.12,53.52,2.18,3.07,0.06,0.0,0.0,0.0,0.0,0.83,115.55,2.52,0.21,407.72,0.06,0.03,0.0,0.0,0.61,0.15,0.0,0.0,0.8,0.61,0.98,0.09,0.43,43.8,0.0,75.0,0.18,0.68,25.0,0.92,0.06,0.61,0.25,0.46,0.25,0.0,0.37,0.06,1.9,233.92,1255.09,77.1,3.5,1.47,43.36,11.09,77.1,30.61,0.15,0.1,0.07,0.07,0.04,0.04,0.07
Lewis Dunk,Center Backs,3151,2018-2019 Premier League,65.4,43.6,1.8,3.4,0.03,14.1,5.88,1.4,25.48,0.31,0.0,0.63,5.6,0.0,0.06,0.0,1.4,0.09,0.49,1.11,0.14,0.63,0.4,0.0,0.0,0.0,0.06,0.0,0.0,0.06,0.06,0.09,0.01,0.1,0.5,0.0,1.31,0.31,41.59,0.46,0.06,0.01,0.0,0.0,0.0,82.5,62.9,92.2,89.4,43.13,10.85,18.71,12.14,0.385,35.59,6.83,17.25,10.85,0.14,30.16,1.03,2.14,0.06,0.0,0.0,0.0,0.0,0.46,66.29,1.8,0.17,244.47,0.03,0.0,0.0,0.03,0.57,0.0,0.0,0.03,0.6,1.09,0.57,0.06,0.11,20.0,0.0,0.0,0.0,1.4,100.0,1.2,0.03,0.89,0.29,0.74,0.11,0.06,0.37,0.11,2.51,129.13,769.64,55.04,2.11,1.26,29.53,8.43,55.04,23.96,0.2,0.07,0.09,0.05,0.02,0.02,0.05
Lewis Dunk,Center Backs,3230,2019-2020 Premier League,65.5,44.1,1.42,2.7,0.08,11.8,6.97,1.53,41.96,0.45,0.03,0.53,3.48,0.0,0.03,0.0,3.26,0.22,0.42,0.95,0.06,0.53,0.53,0.0,0.0,0.0,0.08,0.0,0.0,0.08,0.08,0.17,-0.04,0.1,0.3,0.0,1.53,0.39,60.52,0.42,0.08,-0.04,0.03,0.0,0.0,86.6,59.7,95.3,91.2,64.03,11.9,33.83,17.39,0.36,55.48,7.11,32.24,15.85,0.25,49.04,2.23,3.54,0.11,0.0,0.0,0.0,0.0,0.5,121.68,3.07,0.14,411.24,0.0,0.06,0.03,0.03,0.78,0.06,0.0,0.0,0.95,0.92,0.86,0.14,0.28,32.3,0.0,71.4,0.14,1.25,28.6,1.11,0.0,0.64,0.47,0.67,0.2,0.03,1.03,0.06,2.65,225.86,1158.24,73.98,2.76,1.34,41.43,11.37,73.98,30.26,0.25,0.17,0.15,0.13,0.02,0.04,0.13
Lewis Dunk,Center Backs,3239,2022-2023 Premier League,59.1,43.9,1.31,1.89,0.0,11.7,7.03,1.03,63.74,0.58,0.0,0.64,2.25,0.0,0.06,0.03,4.33,0.14,0.5,1.14,0.03,0.5,0.75,0.0,0.0,0.0,0.06,0.0,0.0,0.06,0.03,0.03,-0.02,0.05,0.33,0.0,0.94,0.25,85.14,0.36,0.03,-0.02,0.03,0.0,0.03,90.3,65.2,95.3,94.5,89.56,11.89,44.46,31.34,0.32,80.89,7.75,42.37,29.62,0.08,71.86,3.08,4.95,0.25,0.0,0.11,0.0,0.0,0.53,175.8,4.39,0.14,554.12,0.0,0.0,0.0,0.0,0.86,0.03,0.0,0.0,0.89,0.75,0.61,0.03,0.08,13.6,0.0,80.0,0.11,0.58,0.0,0.83,0.06,0.53,0.25,0.53,0.14,0.11,0.28,0.0,1.78,317.04,1523.78,96.17,2.7,0.94,46.26,11.89,96.17,47.57,0.11,0.08,0.08,0.05,0.03,0.03,0.05
Lewis Dunk,Center Backs,3420,2017-2018 Premier League,62.2,52.1,1.92,3.16,0.03,11.5,6.63,1.92,24.66,0.39,0.05,0.61,6.05,0.0,0.18,0.03,1.37,0.21,0.66,1.26,0.05,0.95,0.45,0.0,0.0,0.03,0.03,0.03,0.0,0.08,0.03,0.05,-0.04,0.04,0.13,0.0,1.87,0.29,38.58,0.55,0.03,-0.04,0.0,0.0,0.11,77.8,55.5,89.1,89.1,40.24,11.47,16.11,11.13,0.365,31.29,6.37,14.34,9.92,0.29,27.05,0.97,1.71,0.13,0.0,0.0,0.0,0.0,0.66,88.08,1.42,0.13,235.39,0.0,0.0,0.05,0.05,0.55,0.16,0.03,0.0,0.84,1.53,0.71,0.03,0.21,29.6,0.0,76.9,0.26,1.61,23.1,1.76,0.0,1.29,0.47,0.87,0.34,0.08,0.39,0.08,3.63,151.39,686.63,53.63,2.45,1.13,31.76,8.08,53.63,20.08,0.18,0.1,0.1,0.07,0.01,0.03,0.07
Lewis Hall,Fullbacks,654,2022-2023 Premier League,58.3,68.2,0.69,0.96,0.0,15.0,6.61,1.1,44.04,1.24,0.83,0.96,1.51,1.79,4.68,0.55,7.84,0.96,2.06,3.03,0.14,0.41,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12,0.0,0.0,1.65,1.51,1.93,50.78,2.2,0.0,-0.12,0.14,0.0,0.0,80.3,65.5,80.7,90.1,58.76,7.98,20.64,27.8,1.1,47.2,5.23,16.65,25.05,0.14,48.3,0.96,3.44,1.24,0.0,0.0,0.0,0.0,2.61,116.7,3.44,5.5,242.06,0.0,0.83,0.0,0.28,1.79,0.28,0.28,0.0,3.44,0.0,1.51,0.0,0.69,45.5,0.0,40.7,1.51,0.41,48.1,3.17,0.0,2.61,0.55,1.65,3.72,0.0,5.09,1.79,4.68,223.9,816.33,73.35,22.98,2.89,22.71,3.03,73.35,28.49,0.14,0.43,0.08,0.12,0.19,0.3,0.12
Lewis Hall,Fullbacks,781,2023-2024 Premier League,47.6,60.7,1.27,1.15,0.0,20.8,6.45,1.96,39.53,1.84,0.58,1.27,2.54,0.69,2.65,0.12,8.76,1.5,1.96,3.23,0.12,0.58,0.58,0.0,0.0,0.0,0.35,0.0,0.0,0.35,0.12,0.12,0.08,0.09,0.25,0.69,1.38,0.35,54.62,1.04,0.12,0.08,0.0,0.0,0.0,81.9,54.1,84.5,92.3,63.61,7.03,25.35,28.58,1.555,52.09,3.8,21.43,26.39,0.23,46.09,1.27,4.72,0.35,0.0,0.0,0.0,0.0,2.19,119.27,5.3,3.11,355.28,0.0,0.12,0.0,0.12,1.61,0.12,0.35,0.0,2.3,0.23,1.27,0.0,0.46,36.4,0.0,50.0,1.04,0.23,38.9,3.23,0.12,1.96,1.15,2.07,2.07,0.0,6.8,0.81,4.61,205.47,872.34,76.98,15.79,1.38,29.39,4.03,76.98,32.84,0.23,0.07,0.03,0.03,0.08,0.03,0.03
Lewis Hall,Fullbacks,1678,2024-2025 Premier League,52.0,48.0,1.29,1.39,0.11,18.0,5.04,1.34,43.23,1.18,0.59,1.39,3.27,2.2,4.51,0.16,11.48,0.86,1.29,2.68,0.11,0.38,0.91,0.0,0.0,0.0,0.16,0.0,0.0,0.16,0.0,0.11,-0.02,0.0,0.0,1.72,0.86,1.5,56.91,1.34,0.0,-0.02,0.05,0.11,0.0,81.7,52.8,85.0,90.8,68.65,8.53,27.62,30.25,0.8300000000000001,56.1,4.51,23.49,27.46,0.27,48.0,2.84,5.04,0.7,0.0,0.0,0.0,0.0,1.93,111.03,5.47,3.43,378.56,0.0,0.7,0.0,0.05,1.93,0.0,0.0,0.0,2.68,0.75,0.54,0.0,0.05,10.0,0.0,53.3,0.43,0.11,33.3,1.88,0.43,0.7,0.75,1.34,0.8,0.11,6.44,0.27,2.74,203.06,960.72,77.82,18.08,2.15,26.92,3.97,77.82,33.74,0.16,0.2,0.04,0.02,0.17,0.19,0.02
Lewis Hall,Fullbacks,2348,"Last 365 Days Men's Big 5 Leagues, UCL, UEL",52.3,52.1,1.19,1.3,0.08,19.5,5.4,1.53,42.09,1.34,0.58,1.3,3.18,1.8,4.06,0.15,10.73,0.96,1.42,2.72,0.12,0.42,0.84,0.0,0.0,0.0,0.23,0.0,0.0,0.23,0.04,0.12,0.01,0.05,0.25,1.46,1.0,1.19,56.04,1.23,0.04,0.01,0.04,0.08,0.0,81.9,52.4,85.1,91.5,67.04,8.13,26.83,29.78,1.035,54.93,4.25,22.85,27.25,0.27,47.3,2.41,4.94,0.61,0.0,0.0,0.0,0.0,2.03,114.99,5.44,3.22,376.83,0.0,0.54,0.0,0.08,1.88,0.04,0.08,0.0,2.61,0.61,0.77,0.0,0.15,20.0,0.0,59.3,0.61,0.15,25.9,2.03,0.35,0.88,0.8,1.38,1.03,0.08,6.52,0.27,3.03,203.99,935.34,77.04,17.29,1.95,27.56,4.06,77.04,33.12,0.15,0.17,0.03,0.03,0.15,0.14,0.03
Lisandro Martínez,Center Backs,299,2020-2021 Champions League,27.6,50.0,6.32,2.41,0.0,19.7,9.33,0.6,54.48,0.3,0.0,1.51,6.02,0.0,0.3,0.0,1.51,0.0,1.51,3.01,0.3,1.51,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.0,0.0,0.0,2.41,0.3,74.95,0.6,0.0,-0.03,0.0,0.0,0.0,80.5,42.9,87.9,87.3,77.06,8.43,42.14,23.78,0.45,62.01,3.61,37.02,20.77,0.6,57.19,1.2,3.61,0.3,0.0,0.0,0.0,0.0,0.9,156.82,2.11,0.0,381.67,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.6,0.6,0.6,0.0,0.3,50.0,0.0,100.0,1.51,0.3,0.0,2.11,0.0,1.81,0.3,1.51,1.51,0.0,0.0,0.0,4.52,263.68,1144.41,91.81,3.91,0.3,50.87,13.24,91.81,38.23,0.0,0.03,0.04,0.03,0.03,0.0,0.03
Lisandro Martínez,Center Backs,303,2022 World Cup,50.0,100.0,0.89,0.89,0.0,10.1,1.78,0.89,35.64,1.19,0.0,0.0,4.16,0.0,0.3,0.0,2.67,0.0,0.59,0.59,0.0,0.59,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.0,,0.0,0.89,0.3,43.37,0.3,0.0,-0.03,0.0,0.0,0.0,85.3,61.9,89.1,90.0,46.34,6.24,19.01,20.79,0.295,39.51,3.86,16.93,18.71,0.3,36.83,2.38,3.27,0.3,0.0,0.0,0.0,0.0,0.89,80.5,1.78,0.59,243.86,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.59,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,100.0,1.78,0.0,1.19,0.59,0.59,0.3,0.0,0.3,0.3,2.67,143.76,686.44,55.84,3.56,0.3,24.65,5.05,55.84,28.22,0.3,0.24,0.12,0.03,0.0,0.21,0.03
Lisandro Martínez,Center Backs,432,2024-2025 Europa League,66.7,66.7,1.04,2.08,0.0,20.7,5.83,0.21,62.5,1.25,0.0,0.42,3.75,0.0,0.21,0.0,3.96,0.0,0.83,1.25,0.21,1.04,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.0,,0.0,2.08,0.42,77.92,0.63,0.0,-0.04,0.0,0.0,0.0,91.4,60.0,95.3,93.5,82.08,5.21,39.58,35.42,0.21,75.0,3.13,37.71,33.13,0.21,65.83,1.88,9.58,0.83,0.0,0.0,0.0,0.0,1.88,210.83,9.58,1.04,385.21,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,1.04,0.21,0.83,0.0,0.0,0.0,0.0,80.0,0.83,0.0,20.0,1.46,0.21,0.21,1.04,0.83,1.04,0.0,1.04,0.21,3.54,342.71,1248.75,91.88,10.83,1.88,29.58,5.63,91.88,52.08,0.21,0.08,0.05,0.04,0.04,0.04,0.04
Lisandro Martínez,Center Backs,467,2024 Copa América,50.0,33.3,0.77,0.77,0.0,13.4,2.12,0.58,46.45,0.19,0.0,0.39,2.89,0.0,0.0,0.0,2.31,0.39,0.19,0.58,0.0,0.77,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.12,0.2,1.0,0.0,0.96,0.39,58.97,0.58,0.19,0.12,0.0,0.0,0.0,91.6,63.9,96.7,95.9,61.67,6.94,35.07,18.69,0.19,56.47,4.43,33.92,17.92,0.39,54.15,1.54,1.54,0.19,0.0,0.0,0.0,0.0,0.58,126.81,1.54,0.39,293.32,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.19,0.39,0.96,0.0,0.19,20.0,0.0,,0.0,0.0,,1.16,0.0,0.39,0.77,0.77,0.0,0.19,0.0,0.0,2.12,184.82,1084.82,68.61,1.73,1.35,35.85,6.17,68.61,31.22,0.0,0.19,0.08,0.08,0.0,0.12,0.08
Lisandro Martínez,Center Backs,540,2020-2021 Europa League,58.3,58.3,1.67,2.33,0.0,12.6,8.17,1.33,80.67,0.83,0.0,0.83,2.67,0.0,0.17,0.17,2.67,0.0,1.17,2.0,0.0,1.33,1.0,0.0,0.0,0.0,0.17,0.0,0.0,0.17,0.0,0.0,-0.03,0.0,,0.0,2.33,0.33,97.17,0.5,0.0,-0.03,0.0,0.0,0.0,92.2,60.0,96.4,97.4,99.83,12.5,55.17,31.5,0.415,92.0,7.5,53.17,30.67,0.0,82.33,2.0,3.5,0.33,0.0,0.17,0.0,0.0,0.67,205.17,5.67,0.0,580.83,0.0,0.0,0.0,0.0,1.0,0.17,0.0,0.0,1.17,0.5,0.5,0.0,0.0,0.0,0.0,75.0,0.5,0.5,25.0,1.33,0.0,0.5,0.83,0.83,0.67,0.17,0.67,0.17,3.67,377.33,1745.67,110.17,3.5,0.5,51.67,8.0,110.17,55.5,0.33,0.05,0.06,0.03,0.02,0.02,0.03
