Player,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26,PCA_27,PCA_28,PCA_29,PCA_30,PCA_31,PCA_32,PCA_33,PCA_34,PCA_35,PCA_36,PCA_37,player_market_value_euro
Amad Diallo,5.293135780595202,4.611520335290815,-0.12910656040454482,1.601070521396413,2.7072721839006766,1.589911368795614,-1.3196281418483622,0.5170585539162593,2.286961181024691,1.5120990290742007,1.6418650271728723,-0.5197558969886199,-0.8025906156875002,0.61980096179877,-1.689382870548246,0.15829875829717144,0.23296200703940578,2.942778298084597,0.5741363934796678,0.496266284125289,-2.3017951767768987,-0.10678033886131942,-1.0382485660455136,0.9485193621827058,-0.7375376677499978,-0.3747912297557739,2.019857884976414,1.3908919657861516,0.1410766227404318,-0.6859632263337557,1.6595369540282248,-2.043867969816576,0.028645439505625994,-0.4491456917305674,-0.45818251379633296,-0.9653018133970116,-1.1351686679261792,25000000.0
Andreas Pereira,6.631900172922114,-3.7268008102730006,-5.127567440354327,-1.2452915941947733,-6.468255468249694,-2.272971465081442,1.2953373274639333,-1.5728830327644698,0.5635467646809869,0.24657114885842474,-1.5939653669272964,-0.26834229396326903,0.6745849937411629,-1.2260864159060838,0.4656047770595905,0.4539951385134396,1.9237733887691801,-2.095987510787398,0.8253300281113427,-0.8165091559247047,-1.3060396979200362,1.1109947178310684,-0.42514152264677635,-0.49404540095340843,-1.2969583125114446,0.6765053592125276,0.22809659151407718,0.18702183176030743,0.2193967430078997,0.203423866735454,0.08256010874576145,-0.3108532697849316,0.5486437541552959,0.7408727685912739,0.508121848726128,-1.2467971613897966,-0.32680396189165783,20000000.0
Anthony Elanga,-1.3094658958442547,-1.4070414465452106,0.7783115930314738,-1.3779996700481503,-1.282421322758544,2.1906903956737844,2.1207413290893444,1.8256533540017879,0.8383254431304452,1.412993889805575,-0.18771959241084696,-1.8297728969473033,-0.08814659593825268,1.1122170188467786,0.606146867951597,0.8100516886549274,0.30093675004424975,0.3624491757442828,1.6718518869504089,0.7489842315185685,-0.744059256760372,-0.19172223152327184,-0.6548179001540307,1.0434046961605556,0.24355253454475423,-0.3799753780967112,-0.7217928644894602,0.7358444136404202,0.7491607319811455,-0.20497624721322785,-0.1949782317396885,-0.31406557365248017,-1.2712171403839971,-0.2996846473270218,0.5438103690745462,-1.4865037571065283,-0.5387921958463162,25000000.0
Anthony Gordon,2.3878040673381475,2.6416289539730893,0.28922331229150444,2.1031530361013133,-2.3776568748894427,-0.40566296047854555,-0.6672387865735611,-0.37671683553109225,2.1033224377261504,0.8350573896932283,-2.1277155439726965,-1.1241474533348597,0.18637282895179677,0.4789651804011359,0.002093945701202449,-0.6817884844336685,-0.6680514211294258,-1.6141366501592627,-0.7991554131957879,0.5578347013904709,-0.3699569982268743,1.0825290127172151,1.8331372814948057,0.32392660127494877,0.40291783642188755,0.25674179343515424,-0.09213160515353042,1.1359641008345267,-0.13150104180544414,0.97101181271688,-0.3492459019060396,-0.32613435152145165,-0.06380317194450233,1.3549609073759787,-0.9068020000423082,0.03303451721938442,0.08353127593827615,60000000.0
Antoine Semenyo,-1.9432500818703589,0.2679686435218849,2.9510574368714892,1.1090705939572898,-0.3637419877426388,-0.8462631922856839,0.2534725860271348,0.5103247516307602,-1.254715326473818,0.007640144272308301,0.07200181272824567,0.7798553762903165,0.8891034464777221,-0.4446319428028765,0.26663052212985383,-0.7696363834874749,-0.5820601506173304,0.9109399131524123,-0.4554465859395433,-0.4842620670772862,-0.0310586930932893,-1.0385189454511095,-1.3117046986175467,-1.0129368196424358,-0.8400389934929298,0.04965598516941497,-0.14498698365537974,-0.07696966816112132,-0.7101060772602698,0.03527436277397312,-0.032467553771065846,0.3517471142464004,-0.07517862908226933,-0.10141715521866666,-0.11728782655700255,-0.8284496659229685,0.02756218261800101,28000000.0
Antonín Kinský,6.168930921125212,3.9305307588441405,1.1075164033549336,-0.29475334390164126,1.7767636921181535,-0.7283447407103785,1.3238785036561802,1.2729340935462692,0.8041231127110102,0.3720897459245026,-2.0366673435315676,1.495285177584242,-0.13779362142040286,-2.5533035597539726,0.047639610590655114,2.107121697148372,1.4807105282637478,1.05512414456398,-0.9416038737865109,-0.36280875767941223,1.580323259850855,0.20290541820262514,-1.098146595430711,0.22308803014713569,-0.41099699046097504,0.14618659133425552,-0.43154851685936235,0.36980447308908443,-0.4812158048733297,-0.6713453329806709,-0.013487491219545684,-0.4186504295677384,-0.3018185732064598,-0.6482868531464024,-1.8568593837864715,0.4280090621977986,-1.0840697006269777,12000000.0
Armando Broja,-8.772698071829012,-0.7241482432793952,1.5303769344774234,-1.9115746908809845,-1.21868001125809,1.2442461099270254,-1.7401405362318365,-0.9673963770003495,-0.22956104280398099,0.14124934557531493,0.967908723886572,-1.1682242626254735,0.30771632263539017,-0.7319807642748128,0.12109143840672018,-0.8550269193913,0.7309299485194131,2.0311713891612198,-0.40868468136674585,-1.0849116365383948,-1.6186002405093525,0.41181057381178304,-0.8018124550778803,0.3264874411454239,-0.37337643641328055,0.008459045478130471,-0.07840874932279102,-0.4010461520341275,0.4538529049583078,-1.0397476023911179,-0.3509629723145791,-0.5114906130546342,0.6170799695741633,0.8532114296138329,0.11174857550740523,-0.2662129283905206,-0.40516728180224004,15000000.0
Ashley Young,7.809614270452626,-11.49168078743709,-5.083438384471137,-6.345689971209628,-3.9316370573588393,5.11078342204912,-3.611306524905638,1.0635571771059666,-0.325084707331995,6.357467131698334,-1.3769508191817361,8.207516836237124,2.02470890233947,4.4808885409706605,-5.275905529406968,-0.21298039803451246,-3.563665480757482,1.785363368810405,-1.4638711396713646,-1.3720631944880373,2.533525326231516,-0.4511243942887216,1.1335026672904667,-0.3855326132985764,-0.3805556901295895,-0.016021511840690394,0.33297874653859105,0.9794963681842781,2.35110336507788,-0.4607677414580209,-1.2804993646882061,-0.06064134038828358,-0.3434743300222032,-0.9815553841227357,-0.5450542107999836,0.48622914737704764,0.19896779754694727,500000.0
Ben Mee,-4.994142126413121,0.020342742462611432,-0.41121127448897127,-1.26121309651747,0.2685359419172907,-0.1677181931374923,-0.8732840627534102,-0.0441722992994143,0.7077737272269528,0.025247384012732015,0.5133155957853001,0.8138727850219668,-0.2668006681021447,-0.36504259297548913,-0.31167193591026016,-0.09616687448564633,-0.31410635464799863,-0.7597738250609869,0.4062472202522235,0.7051358215051793,0.9706072072496819,0.8453237698780383,0.7730301387730252,0.9010637035820805,0.07961231862518522,-0.40414068430998146,1.1226567622648476,-0.5037399469789667,-0.5443313522578723,0.5805280341752335,0.18869975869447236,-0.4999232106166414,-0.13948726410508866,0.6322029986870774,0.5140563000267845,-0.4139328854027871,-1.0278809525362818,900000.0
Bernardo Silva,9.980772059968702,2.7842051026064065,-1.3197983671449907,-1.488377988148401,5.812087116440033,1.7667888381029477,-0.3479364191080918,-0.3596447089460037,-1.6655297967274993,-0.20378584333948774,-1.135784660116781,0.5450929334429416,0.4905205994619698,-3.172672338398648,0.32227821961283826,1.1898425310728769,0.2555492173984896,-0.15792970416124205,-2.2389151242269265,-1.2053742921410187,0.2574824021097403,-0.42359136318336105,0.35912106712066205,0.4486211464797884,0.06522372348620667,-0.011734107673501777,-0.9529125810544165,0.6363601012838563,0.5086194370628133,0.38842545036991305,0.20899751120289953,-0.8446215027609945,0.543785641055615,-0.13997875028698553,-0.6416707476282287,0.6566140881992423,0.2680232171341653,60000000.0
Beto,-9.745391170023767,-1.766498697893607,0.10544835921769652,0.6451602711962414,-0.4384177537267315,-0.4234171563111917,-1.4923371409747141,-0.15680194273270523,-2.889703866522636,-2.2003786596064505,-0.13172767587583364,1.0123932972695275,-0.1433961625802454,0.0742684818396962,1.000007524867908,-0.18286627894914556,0.3877147946789813,0.376869238712433,0.1894798474843472,-0.1008376246905007,-0.932257683686654,-0.37706441999828594,-0.09990462490111897,-0.5358827427976381,-0.7755710007003085,0.1423205232836065,-0.1272817317561483,-0.3742152907801112,0.5822160056695327,0.2898380911287942,0.09473731973275637,0.2735240236783847,0.44016062895634434,-0.5394615603568419,-0.3319297910681094,0.1933352647327523,0.03921228462017963,20000000.0
Bilal El Khannouss,12.107043970901358,-3.2286048008104666,-1.844969289380321,0.4222745009380182,0.04728135785965392,-3.1390549534899845,-0.1443295645867903,1.2724122115723089,-0.3127363783694962,-3.0425392857654976,0.9805548505479551,-0.47714684867646934,0.6196183861735465,1.0759251885995498,-1.234945962940221,-0.8031161761807663,1.3287415511985594,-1.6228392487983778,-1.734881093245393,0.743641590549264,-0.9146320072396322,0.48039717060826503,-1.0394436496941097,-0.7384835269274451,-1.5312875159109611,0.8991569112706006,0.09934043656145154,-1.9204315851061566,1.4351351986197918,0.7476269148673845,-1.0081059983468668,-0.8393699537791556,-0.8160354992573066,0.7597683186263031,-0.26719963691782034,-1.350541734276282,0.38963790869326875,30000000.0
Bobby De Cordova-Reid,-1.051176751945265,-3.419429859389725,0.4631263481845834,-0.8863404354849276,2.0457409553495403,1.1649038231463007,0.6566343158181817,-0.23017400319994366,0.7059723387707169,0.5256755746883246,0.3291056134644061,-0.9960043796479021,-0.01883828722751853,0.16078704400595645,0.1704899461799286,0.4999396872325049,0.260781093021545,0.18366377248739213,-0.6691188522014447,0.1470165067538047,0.8544689772319999,0.5307519783090536,0.6732145502281701,-0.3675433438617306,-0.692094198137424,-0.5353982063317511,0.5433075674802684,0.010649000223263826,-0.8507642662847197,-0.765935605892455,0.3945126069769816,-0.21944869828780805,0.5308558765175525,0.0379081223008095,-0.063287677154349,0.035403812402288404,-0.5662073758830003,5000000.0
Brajan Gruda,3.1618833152537147,3.1617893362838996,3.897528947072157,-0.495851276056038,-3.5020835853807406,1.011520655632425,-2.7310716407795255,-1.0133521593190116,-1.8794135183121108,-1.5686490020301151,0.6528094741986666,-0.9629979518216246,-0.5365005809729774,-1.0701412030482056,-2.91808421684753,0.3315162757924707,-0.10183366391152546,-0.15231382670402163,2.568107289787772,-1.648216522308798,1.6363427029978137,1.6343974703695778,-0.1818124323228916,-0.5366016292945273,0.31337098983242717,-0.940246289053645,-2.1240889238487783,-1.3044013934723824,1.3567464710747696,-0.6920698618509978,-0.7943918583085112,0.20969703591775737,0.7809676058450362,0.07954843618797137,-1.5612187104101611,-0.9114284882667225,-0.7966836635200467,25000000.0
Brennan Johnson,-3.946125932944197,0.7176549312103553,0.7401598401820032,-0.47768784582597584,-0.5005532546661303,1.7025486414589512,2.6944238063208656,-0.2042396841341795,1.4172241332911066,0.7739777697797872,-0.6994616349657318,-1.3355377801423056,-0.48328038127669976,1.327128613147504,0.5540399222250135,-0.024033039578775048,-0.2943383770171827,-0.47700384176536303,-1.5334473639947548,0.11097231757504405,0.22918407929695098,-0.4541258322911429,-0.5137856130936401,-0.271057262136378,0.029834145036544604,-0.6177577441751182,-1.5419561358686218,-0.5097408754773497,0.5639067746921828,-0.8633274232291503,0.040256297550987495,-0.8512939258464572,-0.20474248273461781,-0.2890961380449729,-0.42596593439527713,-0.0206088820138943,0.3678611417257509,50000000.0
Bruno Fernandes,13.25951177516129,-0.43480420101613443,-6.665120384561442,4.911220372561622,-0.9171155821772322,-3.626531278590483,1.692540313742962,2.276864852752686,0.3533762586895482,-0.9883053874002683,-0.7254648088342731,0.8766476550602462,-0.5401734058146872,0.49654333901647696,0.7769021831906407,0.46497361254777664,-1.7585932219034797,-0.14549273574598223,-0.017126845933181565,-1.5028140018943,0.7087437296234156,2.0925750939599097,0.014954578054997138,0.9561403335772803,0.025765377284468628,0.6576162152308067,-0.3725298664769752,-0.0009101298747231713,0.11915595781581208,0.9624270474301947,0.11507772175952018,0.6012659535980217,-0.19597246563754125,0.18977877706806645,0.4934598574215374,-0.4896165669465514,-0.2299592798391969,55000000.0
Bryan Mbeumo,-0.24479520626547227,-0.06763643919298935,-1.5288992289373136,-0.5077511229020056,-1.7805735156603126,1.4635674253735953,0.9996044065858732,0.21949451291217859,0.199663882624643,-0.6800615477155542,0.5432154260307687,-1.2650764944039044,-0.22729212204559737,0.3332541225202166,0.3226436008515626,-0.7600253945731814,-0.6824151262543326,-0.43909502998606786,0.4301772197434573,-0.5949048965709733,0.3531271607882537,-0.3133847631504762,-0.9827850768866976,0.1899345527905675,-0.08244032082714092,-0.6200742704841303,0.5531039524205028,0.20116796655489802,0.3461608549295728,0.03464897037856891,-0.734951117825956,0.46026428318924645,-0.1225041762467931,-0.6063663090661376,0.3638216706666789,-0.1361062655247762,0.02958344144405591,50000000.0
Bukayo Saka,4.39592145794212,4.455423636179531,-1.0722429774411706,1.9802396094889942,-1.927025615294152,1.8864503480164279,0.8003889649102287,1.0975588405064072,0.28402770419033585,1.185427915170945,-0.9308491782840125,-1.484111364772132,-0.9100258974755296,-1.0926451135043347,0.07749417730657762,-0.6649500364644398,-0.2614349893738036,-1.4782209426787676,0.315093795751436,-0.4336736726153818,0.2759320968823399,-0.3076202958732802,-0.8008137629292174,-0.6063258588890768,1.371634815611765,-1.1433684908264108,1.5993929193006706,1.2471887432570385,1.5754084443302592,-0.13653762125694885,0.2937351846522652,0.6866521095694571,0.12299020976726165,-0.9259623690989638,0.487256002627685,-0.6490925706173315,-0.05902147156419855,150000000.0
Callum Hudson-Odoi,4.275942976646909,2.4686207848567925,0.8458304457576848,-4.259042633265873,0.33069842482803796,1.3558038923624938,-0.6418032692633132,0.543576774629805,1.1439800462755492,-0.18195817175005238,1.2985780298471903,-0.672036734541239,-0.4167190074096439,0.2589081078227837,1.395803898673953,0.21326942706793287,-0.3059647898034287,-0.3865377150629013,-1.173436417894477,0.006049519760271504,0.492758190561096,0.5661472806916026,0.26583391654769234,-0.8951344052457448,-0.36949674039683283,0.4385869338904898,-0.7561786493560049,0.572776790947957,0.8523098438074499,1.7321116249332007,0.4770290110868761,-0.31859849228868226,0.3780539312622886,0.22272239780736386,0.7874252339436745,-0.5132679797010643,0.04253687387650201,24000000.0
Callum Wilson,-10.155113643565954,-0.06906040563597163,-2.4955162106624558,-0.5883437655177458,-0.8388558800131652,0.5302293281365896,-0.5747203070871003,-0.8353272266113038,-0.4388222799666242,0.15076627061912137,0.46255111902075136,-1.3116943620243953,0.9796034017092666,0.23502332606816287,0.07099155896067529,0.06118054768777958,-0.7759227998332852,-0.5036672860994126,-0.8963994924314027,-1.0460774363943843,0.7407123840770989,0.7766028277030304,0.05602557403595826,-0.5072791902453073,0.6911226443419569,-0.7260240992809363,0.8024070224075066,-0.08600161908113003,-0.20320895264187966,-0.282792054152779,0.6060908361268179,-0.20038177687840875,0.2531964694101338,0.4874797851850764,0.18462385094398978,0.14670229701087198,-0.40211619876630805,11000000.0
Cameron Archer,-7.211492330903753,-0.09309982553829406,0.47153609117844186,-2.8661546562108535,0.8061778165845923,0.9083697562480277,0.8627699949105689,-2.4594675617629305,1.255801904323405,-0.15488035918274035,0.16745742384175036,0.5272876988189135,-1.2579880495422884,2.67096977678973,-0.14832063670290513,-0.05856548262299911,1.2921704404315593,-0.12544068632032315,0.5043629589841123,0.42025932956086176,-1.5453483551207636,-0.7240802939778715,-0.029683936702793366,-0.9062370136176044,-0.6935788814885441,-0.24268121225949704,1.6385622727087819,-1.255286099049055,-0.2712077629440616,0.5453529574155017,-0.3935083572526088,-0.05152524763982905,0.7433578726401162,-0.3413485778587989,0.9641759555836438,0.714142888269224,-0.22423630865015864,14000000.0
Carlos Alcaraz,-2.913294575477728,-4.3789764786797,0.3408098672855466,0.2624580758462149,2.4317032397066045,-0.9947882400078253,0.23784534211259825,-2.1354647504175266,1.209980961321184,1.6896694769214606,3.4818868748053204,0.29111257852422856,3.4571113626280385,-0.4216002521336027,0.34522854072178305,-2.6203653746260054,-0.3732253207126134,-0.4371396156611785,0.8568338498177352,0.5761239456915914,0.7680804096769127,-2.052226026648969,-0.5816591134030953,0.921558340639312,-1.017308383995245,-1.3352930314356684,-0.9044243794953225,-0.07561673512985646,-1.621160781801478,2.218876835070218,0.9685475727182902,0.4873854949234682,1.7298132268606718,0.5660831619004452,0.14347931145357296,0.7918093594785721,-1.9872954847144997,14000000.0
Carlos Forbs,2.6770741625195598,5.04291698462325,5.8073698472994115,1.3926402455572724,-0.46803216713265183,3.9600760136491697,2.6209967307941184,1.1450523549812905,2.263934485089013,3.703081477200846,-1.8131720637643034,-1.3329070463787682,-3.268255909755252,0.9130346545592286,-0.5949888068434032,-0.8474881935820766,0.18781113312334405,2.8197092717215213,-0.9858865461815186,-2.0052458666281803,-2.4085532435159798,-0.9730408732334493,-1.9827083406961006,0.6312461887606136,-3.6124612746125107,-0.6718623271923964,-0.8866036644138423,-1.3147339682528059,0.46790405470266105,1.115206230084057,-1.045735832957855,-0.8888397013904475,-0.3762601825275043,0.5271430445766213,-1.2052497315487956,0.18970155615308307,-0.7788616561946466,8000000.0
Carlos Vinícius,-9.988598782355078,2.5473383952841364,-4.101280729766201,1.6213671828981997,-0.3722912154129848,1.4027943989671936,0.638319691877522,-1.8060915723040405,-1.3212716991010174,-0.4478876188978931,-0.22613181259063536,-1.3315343274007263,1.6963503458190243,1.5398546946979004,0.37269652044583657,0.831223938784787,0.06000336204399227,0.34576735524252655,-1.5400585299883292,-0.03219251549673238,-0.2837439343707909,-0.6268189332960458,0.45127390161242237,-1.2714524303027923,-0.3733665427963338,-0.7607760475029448,-0.36932261066147465,0.12286532374529016,-0.618953229257101,-0.297878415023422,-0.9441492307469035,0.5191352912613905,-0.30248733377747766,-0.15884857734929161,0.13786400930313963,0.21030413436063522,0.05306559700520169,4000000.0
Chiedozie Ogbene,-5.340389345114004,-1.4299481887079797,3.0637975676072697,-2.4508889087805072,-2.6109035650720656,1.4204825671729684,-0.782562889827513,0.519384576224424,-0.5906542632843902,-0.48460617435979775,2.121266255317235,-1.2472344732663565,0.2043174816890137,-0.7735932248995478,-0.964348220044241,-1.6878113998367377,0.869514364142593,0.12578010039061563,0.15156872577224872,-0.20730434470237583,1.5467289710177017,0.3708290530733113,1.2247483348634385,0.1077099366721182,0.1902321240863094,-1.3525444613639674,-0.7666474896256604,0.44943533665338253,-0.5873021336288676,-0.30437180781380385,-0.632363380498406,-0.338226473523219,-0.33715019528286017,-0.7562513447011907,0.3224386110673132,0.03573160922515715,-0.8388713319365781,8000000.0
Chiquinho,-1.550976455578289,-1.5261462533012982,5.721538641552711,5.230635853255946,-6.334808441951864,-0.8246903634840017,-4.614608285911959,-2.9631045006917076,3.2817051011043468,1.8461613929024567,-1.2461741107463782,-2.683743973494758,1.3699337553531516,-2.874145608841776,0.03934748763969819,1.5560264081676696,-0.5420035494166588,-0.9281624709995578,-0.3305095955421947,-1.9916566577542367,2.2000355741745965,-1.9100730978470024,1.4110034020527717,0.4612237896720957,-1.3827743848605771,0.8899013629387764,0.19017146967225496,-1.0135067338153514,-0.2717555246477057,-2.155653420433325,1.107035218060643,0.3451963026587692,-0.9410408882772572,0.9473428436958602,0.12280222735781905,0.4252675235473086,0.3296714650496602,0.0
Chris Wood,-10.92524168754716,-3.850601441060029,-3.3351668108049566,-1.6810667153955063,0.4582939948156612,1.4297534784657067,0.6160987534742118,0.7071315170982662,-1.246922605597732,-1.8370810695293747,1.1614277969898013,-1.0255780860681818,0.04915176463666061,-1.4536534527113507,0.17037053722829482,-0.06753770519755498,0.522267514568461,0.6933102380507753,-0.25512552881228406,-0.7274452326126878,-0.3803786212667023,0.3669436775938437,-0.1569919785225117,0.9754507206464813,-0.5289356888220846,1.0233060847441218,-0.622215382286258,0.03713519776799562,1.0790430273673175,-0.27752779360606883,-0.48484884454502486,-0.36307031698233566,-0.7301375600993665,-0.9229469707270588,0.3451074113823072,0.6126361361548469,-0.2621742241992224,7000000.0
