Player,Per90_% of Dribblers Tackled,Per90_Aerials Lost,Per90_Aerials Won,Per90_Average Shot Distance,Per90_Ball Recoveries,Per90_Carries into Penalty Area,Per90_Clearances,Per90_Crosses into Penalty Area,Per90_Dribblers Tackled,Per90_Errors,Per90_Fouls Drawn,Per90_GCA (Live-ball Pass),Per90_GCA (Shot),Per90_GCA (Take-On),Per90_Goal-Creating Actions,Per90_Goals,Per90_Goals + Assists,Per90_Goals/Shot,Per90_Goals/Shot on Target,Per90_Interceptions,Per90_Non-Penalty Goals,Per90_Non-Penalty Goals - npxG,Per90_Offsides,Per90_Outswinging Corner Kicks,Per90_Passes Attempted (Long),Per90_Penalty Kicks Made,Per90_Progressive Carrying Distance,Per90_Progressive Passes,Per90_SCA (Defensive Action),Per90_Shot-Creating Actions,Per90_Shots on Target,Per90_Shots on Target %,Per90_Successful Take-On %,Per90_Tackled During Take-On Percentage,Per90_Tackles,Per90_Tackles (Att 3rd),Per90_Tackles (Def 3rd),Per90_Tackles Won,Per90_Through Balls,Per90_Throw-ins Taken,Per90_Times Tackled During Take-On,Per90_Tkl+Int,Per90_Total Carrying Distance,Per90_Touches (Att 3rd),Per90_Touches (Att Pen),Per90_Touches (Def 3rd),Per90_npxG + xAG,Per90_npxG/Shot,Per90_xAG: Exp. Assisted Goals,Per90_xG: Expected Goals,age,player_market_value_euro,Shot_Efficiency,Possession_Lost_Ratio,Progressive_Play,Ball_Retention,Set_Piece_Involvement
Aleksandr Golovin,0.033210734645749106,-0.5198673887817647,-0.8049640925193837,1.1369106651496,0.7853010743916647,0.14219085560531602,-0.9534770468267421,-0.7880964972244873,-0.1626772462842594,1.3367370315171105,-0.5442800675318932,-0.6521497785780044,-0.862743418121793,-0.6310126308315205,-0.9143110586262889,-0.4809100728252677,-0.6299029941510988,-0.8351697979760153,0.669769053296446,-1.2443912582890604,-0.4438034187793092,-0.5981056103098591,-0.7196905032027177,1.0711778387961914,-0.7055665076599447,-0.4090270711950179,0.9646278740230423,0.8189080057868698,0.01307048747196202,1.1621291074454934,-0.4529211892531733,-1.3086850394935219,0.2094701114283392,0.06382883500402996,-0.10407914390093582,0.3921646161846937,-0.6709243706170291,0.1489321873809847,1.5221968042711698,-0.669469463910824,0.735196434041837,-0.6795771478572923,0.9283772294646591,0.9953745054367298,-0.10276778469551494,-0.8761388913185275,-0.11365934108595326,-0.9885989792452182,0.10780272740630759,-0.32011239984963585,-0.7898270756236142,17.216707939626428,-0.8900559421262743,0.4613676072481175,1.50390630970617,0.0809899032851911,0.6142380541530801
Angel Gomes,-0.8499800667822047,-0.7553508202904732,-1.1981132144569058,1.2902729638848323,-0.8501813581738493,-0.2823828289785898,-0.9608646248580187,-0.45086545754860424,-0.8217365740516047,-0.3101039841166314,0.384853032487874,1.4832029885304403,-0.4192405928459799,0.6023624046118425,1.293141544432911,-0.4747680482539303,0.3266158788191866,-0.6300886578257262,-0.2319436508277843,-1.219642598911027,-0.5204744172604155,-0.7977331876899145,-0.7196905032027177,0.18947915220715986,0.49500218160463644,-0.07882996160441316,0.35868235348294125,1.3303905892083705,0.0937767668336502,1.099100566141312,-0.19444479822752028,-0.49682995999735535,0.33213258201138807,-0.38012717243813055,-0.7909280871556548,0.48812586315073053,-1.1816325170654844,-1.0393346485508355,1.5130279814178187,-0.6443120358818313,-0.5019148866524153,-1.1060265187197977,0.9897632291287823,0.3789066542870907,-0.28552268148730897,-0.7434363512941212,0.4234205026161996,-0.49790186491129024,1.270475661892136,-0.06684282712714516,-1.5616147123897046,17.034386382832476,-0.7383428143277805,-0.5128223139162956,0.9502964625857697,0.19725361024335514,0.3681590824881385
Anthony Briançon,0.0752225818389453,0.40763254418210426,0.7256455599095116,-0.5477820137393021,0.1340644364342178,-0.8926620632321282,1.6598137456960147,-0.7621505886789494,-0.1452553688263147,0.12650020810378174,-0.6523433978542661,-0.8216686595511056,-0.862743418121793,-0.6310126308315205,-1.0369467071659237,-0.5894583391867164,-0.7419014014469877,-0.2591012133473023,-0.1385378117359139,2.0494200015130386,-0.5676278852081675,-0.64403745395956,-0.4113952761265524,-0.40682860552041583,2.0057338459171388,-0.4090270711950179,-0.3139923554286863,-0.6811214803216916,-0.656219119536378,-1.3299485255149728,-0.547575399005932,0.5904052918243115,3.7253304628789015,-2.74428242921971,-0.6395759615664857,-1.4822859007066012,0.22669642179666905,-0.6389571013956404,-0.8031599249257302,-0.6004404665540494,-1.1168482782313678,0.5968202326237801,-0.8405223449491375,-1.4224388572771476,-0.8050274432528812,1.4163804821389872,-0.7234851679639455,0.9371784739788314,-1.0985534392474536,-0.35264052658227024,-0.6958928359982058,13.592367006650065,-0.3661644463400367,-1.1137614906131699,-1.0808683899867246,2.5377589981486315,1.7440349227294376
Anthony Rouault,0.6269610840923987,0.4147856992681474,0.8237696541065063,-1.3434391426159964,0.13890258284750404,-0.8664233273835406,0.8468713963513375,-0.9362502463709412,0.06190570198082647,0.8825528394657035,-1.0563270205020137,-0.95327583102501,-0.4095833680088763,-0.6310126308315205,-1.0550210554726298,-0.6198571384537503,-0.7395428983678339,0.32363214657701356,0.8285739501251186,0.5837213546506435,-0.6023047642177737,-0.2061071450459932,-0.5462417613696622,-0.40682860552041583,0.8221799310148881,-0.4090270711950179,0.6505157880646292,0.4163589738725814,-0.1606673104114389,-1.048897225103996,-0.7088324706963941,0.4162844086396005,-0.5276163423392934,0.44749692303656335,-0.25608531333309786,-0.5647698098011086,0.5143673745908962,-0.4144504471876064,-0.17201763121671385,-0.48876111368274033,-0.9294291861640314,0.1198976856260284,0.5204711474773468,-1.260610002261336,-0.7758104834784514,1.6819007118268094,-0.7493470974528031,0.6958482525247764,-0.7555956527287102,-0.5769912333995549,-0.4545025297260354,16.11809565095832,-0.0011724702291870794,-0.9916178987731669,-0.31973530781472354,-0.46820307296808783,0.15079442620118322
Anthony Rouault,0.8442393694896786,0.8187881364690806,-0.8482091218422173,0.40657914629048,-0.2452744277704208,3.2148622932892685,-0.46551107941849135,1.8133194107314907,0.22573912980024724,-0.6947960376919154,-0.563656175415634,0.8748416143969259,-0.862743418121793,3.7650486428641505,1.1030518997768166,-0.9249651715742063,0.021082707827885502,-1.5032613902093974,-1.7648928550781948,-0.32816634611997064,-0.9503512201464018,-2.052572973638053,0.03158405903556808,-0.40682860552041583,-1.3587817411055298,-0.4090270711950179,0.3959051695489798,-1.2420712225425052,0.9523876471150662,1.1228282064734947,-0.3264718009567273,-1.0162468713860962,-0.8706904100511217,1.225893331133613,-0.08884593173267705,1.0134217893803472,-0.1339084260599859,0.2617855961731463,-0.37325503682850775,-0.6313659546449789,3.465977932852266,-0.21775373185334276,0.48666844669389786,1.156092095681802,1.588931395521888,-0.9480624709735387,0.6020852451158256,-0.66468203479428,1.4488341802693259,-0.23449680543115284,-0.4545025297260354,16.11809565095832,-1.4793699691020772,1.6526097991967597,0.2681378502540314,-1.015801240343537,-1.146543441973708
Antoine Mendy,1.132504241510297,0.6623982693920112,0.15752699908423137,-0.075123475620885,0.7885932343431356,-0.8035870321026328,0.7162431524537757,1.5914428321963323,2.6003585322212683,-0.6947960376919154,-0.36799707390596553,-0.25470168747256944,0.6505505434832233,-0.6310126308315205,-0.0921899544625173,-0.9249651715742063,-0.9258909574260045,-1.5032613902093974,-1.7648928550781948,-0.44991572565071675,-0.9503512201464018,-1.0635570358971689,-0.2841948921024006,-0.40682860552041583,0.7249166718346739,-0.4090270711950179,0.4317816338058713,-0.20421942463066745,0.0641012457303945,-0.22315953520282972,-0.5765005699890796,-0.6400820998698448,-0.131071263648076,0.018026028113223277,2.3013447390441617,-1.199638413178408,2.238127603942592,2.4965353285106477,-0.2901560565616576,1.4214304794049561,-0.1969265269376133,1.2529839570707262,0.2014761851932294,-0.5157304936655853,-0.5317674661871324,0.7860812925718837,-0.7141086598390685,-0.6619334613893562,-0.6122061190298966,-0.6020446494184176,-0.42278154142893903,14.914122846632385,-1.4793699691020772,-0.6098595045233965,-0.4298071091542907,-0.6996092316591054,-0.004414969219881493
Aleksandr Golovin,-0.2579105674746398,1.7761378819650784,2.3125978097890854,-0.33370518358615453,2.110013440349893,-0.7547864825589052,-0.11792865336633075,-0.5915503312348211,1.482156695488115,-0.5143066547037479,0.6524210781114447,-0.08458790627717107,-0.05965635824031321,-0.47499454860009144,-0.13577492476893963,-0.49586229766220946,-0.6323048856447334,-0.1761480217525777,0.18886686241556733,1.212721348853594,-0.4608598981172066,-0.16674742124142738,-0.37158695500608746,-0.40682860552041583,0.2878007040650723,-0.4090270711950179,-0.13254797990955935,1.774037523239922,0.4054182039082056,-0.21555367407639947,-0.5940666415079832,-0.1897419861930955,0.8478942307053162,-0.26997374992568907,2.0214441973125408,0.3934545910294024,0.8781027541985034,1.6060122813176652,0.035179520936299065,-0.6222054257730526,-0.6567068477800162,1.8919863705183435,0.21571589163722754,-0.08947879798219197,-0.48273398175943655,-0.22134788399990288,-0.6255205007763681,0.005119582975549737,-0.6490890612134811,-0.4689393567251671,-0.7898270756236142,17.216707939626428,-0.20800879631500985,-0.37725567116270226,1.0802142965980626,0.9491108215502067,-0.05031932137281604
Sékou Mara,0.5782055040006259,0.30537726138894083,2.0842173413459317,-1.224213457672879,-0.1354887026501619,-0.8279958629960317,2.690060467139299,-0.9941876982590779,1.4851980714594926,0.36729715445012534,-0.044474784045460264,-1.1746588660314992,-0.4711307338320188,-0.6310126308315205,-1.2389849476342434,-0.7792509544782374,-0.9381816975836776,-0.9208231304206028,-1.012128066214739,2.1653893462668417,-0.7841303693874695,-0.763599471047761,0.3604198313175214,-0.40682860552041583,0.19434042930674922,-0.4090270711950179,-0.775307435544962,-1.364653040031582,-0.5018425104098626,-1.5135982152812524,-0.7670884870703928,-0.7422165131959643,0.9133936966376645,-1.8114463832321395,1.1720735070178228,-1.2172072658559612,2.0129232110239994,0.9373371079386904,-0.7712226369737097,-0.6421163603146026,-1.0750856878714297,1.812743505721059,-0.6099830814561746,-1.4273169109704178,-0.6293048784659908,1.4098307118776754,-0.8608719285492156,-0.12168727196605843,-1.0544990873365545,-0.5489110106401163,-0.21509083252165132,15.60727002719233,-1.0388325583632367,-0.8865515668188267,-1.8074946696889558,1.3350762710373345,-0.46353956553488274
Brendan Chardonnet,0.5129378551541943,0.2243843792162541,1.3653063998969754,-1.0380890963277587,-0.356706544192583,-0.8227636749195412,1.6298361437009334,-0.7801567950665885,-0.005289666534663875,0.4954005793123619,-0.5779498472409792,-0.5805095082399105,-0.25648687390577773,-0.6310126308315205,-0.740498538946978,-0.5466291947471995,-0.8213267152140721,0.193243450675174,1.304489799698828,1.1417613005143712,-0.5187713153559275,0.22302640159909548,-0.7196905032027177,-0.40682860552041583,2.2930204382269417,-0.4090270711950179,0.22744848224402722,-0.5548483242832175,-0.7625812882421429,-1.2254839015013028,-0.8088198477376924,-0.5653918751049302,-1.0076049964991265,-0.2911250297655495,-0.11201122589722136,-0.9339146779748061,0.2825842447956289,-0.03689355731640288,-0.6898431797009825,-0.6483512732952744,-1.0890752535338635,0.4874814148735212,-0.13490527333019223,-1.3998759673118173,-0.7656257660265409,1.4728761297319521,-0.9248027394436411,-0.21918797437809198,-0.9524601446483685,-0.6689688455006274,2.104872569727864,15.89495209964411,0.0487854055170409,-1.0813711234330547,-1.019582385597392,-0.30537757932962545,0.5075328969636819
Charlie Cresswell,1.0150102019357061,1.0894682729553946,3.401883394183005,-1.570203728521176,-0.25044365952081216,-0.7928019655721247,1.9134217906907143,-0.5885025453800325,0.5291861331054513,1.4927579973759522,-0.9666972458248142,-1.206697456654439,2.0223688987491304,-0.6310126308315205,-0.7256354773076836,0.0031776580729730645,-0.30802217343365307,0.26034240161274197,-0.016629150017351702,0.19230679351553065,0.10841088175713944,0.340111422422577,-0.3975170186606829,-0.40682860552041583,1.3085475296807159,-0.4090270711950179,-0.7494462478162113,-0.7894800890740343,-1.0695670629596723,-1.0943439485578967,0.40269433537499444,0.958156597293823,-0.2868837925916623,0.3406970687033844,-0.47073047527858813,-1.0517887671429103,0.11349874692221942,-0.3438864412705443,-0.7985550785347167,-0.39652295181246433,-0.8617005867857723,-0.20414602438085402,-0.7185853561065859,-1.1765757083086115,0.03183705084540786,1.5570093887563066,-0.23728136440187755,0.1050048824053232,-0.4646793882420775,-0.1149029834473416,2.0063324173044284,15.424948470398377,0.1269040165550438,-0.8732082022866715,-1.2301552201364672,-0.12968057112601325,-0.4738193464968311
Christian Mawissa,-0.0452580003995024,0.11082471738943128,0.2182702616984329,-1.3375660533657079,-0.17122961013249682,-0.5782257340934114,0.3482542548265895,-0.6131933295472577,1.0209428153090925,-0.265269187199805,-0.8229168476832412,-0.9360681560148801,-0.862743418121793,0.25979350655280625,-0.950487505722678,-0.5617516949763022,-0.8837032727946939,0.7235529698628544,0.4481517670143191,1.6744190369920615,-0.5360220332596448,0.52385141772936,-0.7196905032027177,-0.40682860552041583,-0.6352437732291347,-0.4090270711950179,0.30452038795197695,-0.7795161964868914,0.22677157307305407,-1.1071956517749113,-0.9171767054631598,2.4511823058412348,-0.35545776890231995,0.4480621578919206,0.8211703657677385,0.025657098650785404,1.2012632380499046,1.1584303708212704,-0.9150229104210581,0.3534293689021927,0.4813180644479123,1.3450994244716599,0.22985714538811505,-0.7823056885499908,-0.8641262421788656,0.6700139071539378,-1.0974950008106272,0.9451113052802329,-1.1337773415383547,-0.7972008561669733,0.5817989386461939,16.300417207752275,2.5985949368406396,-0.5726821283648655,-0.7443484431723065,-0.34745759076641913,-0.6951381149377084
Christopher Wooh,0.6905370667730866,-1.114279640128934,-0.41192238712135676,1.4184760365513096,-0.20102789859773507,-0.5783189016952772,0.19158395144660983,2.7617631053731566,0.2989337329325442,-0.37832235963531224,-0.3364213349495072,-0.7690454948256137,0.4145554803818144,0.08357369306878827,-0.1752149402155706,-0.29854807954997853,0.0083805123096852,0.4691782820399737,0.14272521099036226,0.23145902671236426,-0.23577728191752834,1.1157458349930673,-0.21311828259732404,2.889942565945219,1.7863333762440954,-0.4090270711950179,-0.671154008164856,-0.285904224520185,-1.0695670629596723,0.6634905884946103,-0.4074743034734122,0.3250417863581915,0.19659417372274937,0.061761327397035416,-0.18672075869200774,-0.0017404690409782639,0.40460537386514367,-0.038590941948383514,-0.6586352795321335,2.243694355240402,-0.03630120021130648,-0.002933580797755496,-0.2988190685252763,0.958722787363767,-0.8440416419393252,0.3112814316850795,-0.09778402972331399,-1.127811309214394,0.9488988281002191,-0.7310937913080002,0.09571160957759726,15.761420707019589,0.38421904441927984,-0.5297510860600582,-0.3006999139019018,0.09141439153378433,4.41801659054693
Christopher Wooh,1.0615424321080749,-0.30450415465665603,0.970087929969377,-1.5185996773135788,-0.8411323827142366,-0.8115048673569966,0.9278321049862744,-0.9941876982590779,-0.01879123611254069,-0.453846648176341,-0.7542821831812354,-0.7904222779786012,-0.862743418121793,-0.6310126308315205,-0.8453729728983069,-0.8351858376170825,-1.0073769429647599,-1.1363111474925514,-1.0355305195544457,0.2609991149422675,-0.8479370730004522,-1.2544994266823168,-0.7196905032027177,-0.40682860552041583,0.4421204935368203,-0.4090270711950179,1.260059620461132,-0.18547612007202277,-0.7355238117637045,-1.163479826491651,-0.7356836526619502,-0.5601869894157357,0.13561734779075776,-0.8545606331736716,0.05248682400134338,-1.0349841604805659,0.43240863893807174,-0.43296915160304117,-0.8255184813719563,-0.6430287302916282,-0.858446714420146,0.1648696726857626,0.874978323730428,-1.3668517129778122,-0.7400890386632698,1.0469044430850232,-0.7596457374958775,0.9136585784999811,-0.9931628244262621,-0.433504729006556,0.09571160957759726,15.761420707019589,-1.1681557880132916,-0.8951702273282375,-0.6021834382940885,-0.03703178552369522,0.3218243568778768
Hákon Arnar Haraldsson,-0.7909818872483918,0.5912943640283512,0.45659673228392395,0.35767565875786905,0.7383456226068013,-0.5909544435189571,-0.6487232789723891,0.44394384793084163,0.08974744814821506,0.13457922988745744,0.7883139805464334,1.9375060749982669,1.4048526026963326,-0.6310126308315205,1.4012243423325697,0.6782415497680515,0.8031519886405373,0.205796230825151,0.1991536785559846,-0.4247493477292387,0.8212049457608822,0.4233970057600936,0.0004288105670346394,-0.3156213067098751,0.8465582695096013,-0.18302432548117684,0.3064905712438724,2.9574382753148107,-0.7079934423295929,1.02567687520761,1.1045194541103496,0.4955879465443948,-0.08208588641486927,0.4496533003199188,0.11844931664438783,0.5893085617098152,-0.3786996922134209,-0.03694572482985595,1.4243577086209764,-0.43585650857746877,-0.6641607908854902,-0.13356193923446144,1.0312817559698861,0.7945651487526763,0.4887624196425842,-0.3176667750555604,1.0944121842142531,0.020341212015139807,1.2382683738321365,0.5851559586966287,1.3311009030472059,16.012735135300492,0.20494042986656358,-0.6025161426901452,2.1398091736231044,-0.4127015586282369,0.2809746932558575
Cristian Cásseres Jr.,-0.4938518667511552,-0.2738501690176137,-0.28578850338525136,1.2123135740334525,1.6290786880023527,-0.44345294515539674,-0.6148231972172405,-0.0597630622708093,0.9261254469075042,-0.16820559064436705,0.9821711470038169,0.33651444841097217,-0.6520182636480283,-0.4085488569214164,0.05761879431597062,-0.14540333853510565,0.07629617652605052,0.37263412150645886,0.9548055093335619,0.4868772039759718,-0.061080195743822674,0.8693994366542895,-0.38472120170981994,0.15192724404882135,-0.24986938193678188,-0.4090270711950179,-0.7457921755108042,0.7497309014065844,2.801527394555923,0.40962196035824866,-0.15555041981890055,-0.08614997108745957,0.10936895603088823,0.13113605574939552,2.0235584063304715,1.416398349949447,1.0202487141291308,1.6005964614522177,0.3417162795934926,-0.5352706017256269,0.07249571589734052,1.5396161094458576,-0.801976128165172,0.12871331214432657,-0.5373280712246915,-0.47027634229829546,-0.21399349196697595,-0.7792644059204634,0.20429495801783965,-0.45316423199073136,-0.012748692418677317,15.424948470398377,0.12276753874133693,-0.1280686961303672,0.3737685409773621,-0.2640449637156789,0.8219876690908093
Dante,0.8361413206535768,-0.473740097354041,0.5198699726770292,-1.0220926009802973,0.9628718917845702,-0.8319232741970692,0.7569379821051274,-0.9310172228461407,-0.12256025070734482,0.1531404764962969,-0.9631550429880643,-0.6760441220514717,-0.4074584738867499,-0.6310126308315205,-0.8103584263339902,-0.6456774183199434,-0.8173658382671449,-0.36972891505113287,0.22203975396054043,0.5464194777438878,-0.6317587802481084,-0.030656007725662352,-0.6549720918999953,-0.40682860552041583,1.5337976126385653,-0.4090270711950179,1.5660675445666787,0.07188496215987912,-0.03343975599744223,-1.0530547024807217,-0.8450894744247827,-0.7888451905816557,2.050550730350581,-1.322945044564395,-0.251274732672352,-1.1205708645468795,0.42746476604798683,-0.34018094862576514,-0.24904243335200835,-0.6021016413144512,-1.0195724647685283,0.10464200818748723,1.4060887736883372,-1.380301249301789,-0.7927832923674037,2.222483384843402,-0.9136764842014383,-0.4903915686000694,-0.9398255607143612,-0.6914929221084396,-1.2693009716436756,13.122363377404328,-0.36530144205207854,-1.0630927942434316,-0.5742101849084547,1.357624345444486,0.6324543536368016
Diego Moreira,-0.3483938042364883,-0.07069504602655248,-0.21428712260874194,-0.2730546102152612,0.1867762142497105,1.7705142026020104,0.17725329961453917,1.0451341231183449,-0.30740348584015165,-0.6947960376919154,0.44535676697388954,0.8563775927135143,-0.862743418121793,-0.6310126308315205,0.749862580803749,-0.5485129211199825,0.42845036089126365,-0.580069569195543,-0.7373117064013914,0.2988447900341691,-0.5209201420560347,-0.5140733485488606,-0.4583450951072156,0.0965480730807847,-0.5019410372497616,-0.4090270711950179,0.45013312909339903,-0.47114720829471807,1.7317754758883694,0.14256710310022763,-0.17327307036689943,0.5501203168568547,-0.9579082541857151,0.6986947474408994,-0.4417164563404927,0.2637989643324302,-0.7398635010943853,-0.4799451799758351,1.2617144865396717,0.73503020938731,1.8810841387691772,-0.13679791442616362,0.10717016329060544,0.7050593919275242,0.405398995327285,-0.2709647448369618,0.7353907408201066,-0.023012500592918324,2.2549027654465585,-0.39708797486119946,-1.947839202425177,15.60727002719233,-0.5936738515686704,0.0649207403357374,0.3735047963147126,-1.1174132159764778,0.09057915027176376
Edimilson Fernandes,0.2571519750667748,-0.2697094185687328,-0.41774410973481735,1.7182303076383212,1.1299684106222734,-0.6980933689202913,0.15117761258955448,-0.25906294169913524,0.013969221219289065,-0.05360529333822381,-0.937558502724703,-0.8155578410518445,-0.0060516698902505555,-0.6310126308315205,-0.6155181880206191,-0.6483101176802835,-0.5736175973023828,-0.758688790459906,-0.3742105136884313,1.1919428447815326,-0.6347619843018351,0.1373418879708154,-0.6006709194025471,0.5493436633836554,0.7564301492077845,-0.4090270711950179,-0.8292167486997113,-0.39522808405657484,-0.2484098094927784,-0.27986657735723525,-0.685115258960215,-0.8747877344830338,0.6280303313191564,-0.18480521913764722,-0.33484542986811283,-0.32919439922107924,-0.3071831744504643,-0.26913600831902623,-0.23665504730631387,-0.38742770070330207,-0.6521267541006335,0.37282313485162033,-0.6576746260104199,-0.6402984381989074,-0.9643269661078172,-0.028589054500014314,-0.7995776841845589,-1.38762199868977,-0.5751770261552216,-0.7476416384012218,0.8641925298194071,15.068273526459642,-0.8179634488387854,-0.25114119158277004,-0.7549162487587389,0.5934361045918949,0.26809045286504474
Eliesse Ben Seghir,-0.012223095081141224,-0.10211234413858392,-0.8864145412012739,0.6651620122914808,-0.43881339294463423,1.8172513844956755,-1.1991979380443256,-0.18569462564666517,-0.33799561436273623,0.515437604358172,2.7558032502079977,0.7575364306936112,0.387807670572708,0.05516005691287166,0.8570961554852464,1.8815727497955816,1.6262770067423797,0.7824545822925102,0.7804222260283208,-1.1069673236953586,1.6767071328184615,2.231238820480158,-0.10115337256043644,0.44769339220784493,-0.8617873905122327,1.8577899947010996,1.3960493368048272,1.004908786973743,-0.10327251565236516,1.3490542463130526,1.625966097897989,0.4670915986829171,-1.5221859482570788,1.1358248493729821,-0.45945774066819955,0.2997191751752946,-1.023658367272669,-0.030612481016933174,4.033706905302318,-0.5336799473002877,2.266617091617828,-0.8442596462945684,1.5487822550077737,1.9204682280106402,0.9424871770422664,-1.0904084323026169,1.3374448879998546,-0.21288877353388844,1.5231924340838334,1.087068132647821,0.12018131185724262,17.216707939626428,0.8748386401692996,0.7284195915913251,1.9340461050458153,-1.7224729268242491,0.13766065575253872
Emmanuel Biumla,1.299360250260869,-0.35338013097186416,0.2986939406456258,0.5755415587983209,1.872446405018571,-0.7822043105557711,1.2985111494913488,-0.7932990677621391,1.4729322145202544,0.3266621042351864,-1.270155204536598,-0.8070597992072805,-0.4579510429217998,-0.6310126308315205,-0.97470182702341,-0.7924730921305716,-0.761106411626048,-1.1243593617660868,-0.9681880692646331,0.8987542494020803,-0.7992132831430656,-0.7250883543974842,-0.5050697682499473,-0.40682860552041583,2.1653471897860577,-0.4090270711950179,2.04019848254052,0.9792281505613906,-1.0695670629596723,-0.6405554104985705,-0.6878655510115473,-1.0168105794593079,0.8737997879993576,-0.12074711934421267,0.7217800375558137,-0.6297595695931651,1.5155022055046958,0.9034856844167551,0.6744710636781149,-0.4034351226653532,-0.6674479277508838,0.9010105517263425,1.9926058726332363,-1.1538230908607936,-0.8448513033003157,1.5005632700027318,-0.6417575259649619,-0.8061105083501876,-0.5646223372743306,-0.5598992686569714,0.1949131053058648,14.50865773852422,-1.1805155118577064,-0.7901501887942728,0.3579874299110861,0.8059857153893673,0.66279151582104
Emmanuel Biumla,1.1619841667026534,-0.7892424005234314,-0.35554063618565895,-0.808777795774688,-1.8090402648240649,-0.8926620632321282,2.06038831626966,-0.9941876982590779,0.01981533755232153,0.5517154707353275,-0.7724721582352271,-1.3432189297990567,-0.862743418121793,-0.6310126308315205,-1.4142536789363915,-0.39793202093829305,-0.7656088602676051,3.112697714859874,1.9050398187675313,-0.8957956386295339,-0.3491477108198877,0.586917907132467,-0.7196905032027177,-0.40682860552041583,-0.8183676814230647,-0.4090270711950179,-0.45504728095042474,-1.7599726956394761,-1.0695670629596723,-1.668185481123198,-0.7523899545291745,1.6433232043185408,1.1473351605475839,-1.1846676920224635,-0.5557756158096858,-1.4822859007066012,0.29947544558592865,-0.47994517997583486,-0.9150229104210581,-0.669469463910824,-0.8549464939126052,-0.7961203187137321,-0.9210200512814222,-1.511411220756953,-0.9411916676664988,0.8958366351742231,-0.9761524008857311,2.5468433417232488,-1.2817681335244204,-0.642584703578542,0.1949131053058648,14.50865773852422,2.497100186168598,-0.7345789801639094,-2.093791688573382,1.0033838327645017,0.017842944768770054
Emmanuel Biumla,0.2540515979514996,0.63518470414633,-0.5101492157707653,-0.4764410443144767,-0.8379601787605868,0.5808470169274327,-1.037668026077289,-0.19244215340071547,0.09159190463370452,-0.6947960376919154,1.4836631422559567,0.20254351703675405,2.0680718402119664,0.44060647256673974,0.6799291613713496,0.20787529382800177,-0.04264688345316735,-0.6831066821410045,-0.7867930196258738,-0.25190400370291194,-0.30179709390874626,-2.1676597106290774,0.329663344860383,-0.40682860552041583,-1.4527836800302016,2.1311115818438955,-1.3795634302336495,-1.107866607922198,0.3794167600647833,0.5473780561008929,0.40300609490731165,-0.02409500188019024,-1.4935846989936385,1.2204011564864006,0.6998506864063477,1.505389673974093,0.2528897631749482,0.24732632371618912,-0.16002461530062553,-0.5821198417553639,1.5493177635509177,0.32622384740894267,-1.1984307956189388,0.24597183028750272,0.8640599874660212,-0.9951677861807167,0.39819924176493965,0.29255433042122797,-0.09731066823472335,0.9058483929751499,0.1949131053058648,14.50865773852422,-0.09769548913630706,1.5224114533180328,-0.7493081810654004,-1.6361954697884802,-0.8075069765641337
Aleksandr Golovin,0.5883472343858007,0.096449832676519,-0.20276610167422102,-1.0956680753202295,-0.8871348502793501,1.1029347840641506,-0.9965824596254043,-0.37432429036703785,-1.3456675225085282,-0.6947960376919154,1.7859603500814913,0.9384997167577017,0.98794694076359,2.3172942321671477,1.5935367054220073,1.9083005398404422,1.9351103206918314,1.2746846688439863,0.7345193738321372,-0.7808816491369546,1.9780414393611867,0.366922203664788,1.2040108861051382,-0.40682860552041583,-1.6180913256693166,0.7890156807448929,-0.40395675866231456,-0.8080919637801869,2.28788430288413,0.7509496305407468,1.8979018780205628,1.1874084533486007,-0.7297757315995536,0.7967047547298852,-0.46378263209982457,1.4834793956307066,-1.0522421465669094,-0.312556302497216,1.0123301540155192,-0.6611629014100393,1.544787186222352,-0.681871220898206,-0.5098080345095137,0.32370014812269876,1.8964029917512646,-1.1773135309073925,1.7719703312218746,1.548392999132605,0.73862366665304,1.9851873330687198,-0.7898270756236142,17.216707939626428,1.193129512199371,2.8420962722130603,0.015066204183977005,-0.8586804505551129,-1.1155993240588256
Félix Lemaréchal,0.1574403275402997,0.3245059989467307,-1.072673858960777,-0.36622385987777023,-1.0902404601001765,0.06001887739146615,-0.7310111778718533,-0.5235749702489034,-0.0035574355471410966,-0.6947960376919154,-0.8525924822621427,1.7362162017185425,-0.862743418121793,-0.6310126308315205,0.8135130590313999,-0.24735112075660362,-0.2228546688317556,0.15848388761554028,-0.29691978553990434,0.11218222305546534,-0.1773752795837409,-0.5140733485488606,0.639305618893893,-0.10480259835969552,-1.0926041063732608,-0.4090270711950179,-1.3950919863882336,-0.5462244211497523,-1.0695670629596723,0.390741315151154,0.13152528971850838,1.2706404017747843,0.29359589558661436,-0.1671164214119259,0.19986631567371796,0.9622329103480427,-0.5913865087114833,0.4653419436298005,0.36099556365936997,-0.5788565817625573,0.28621201117577655,0.19286328771762043,-1.4965673228273706,0.2010909341830649,0.5326886599883889,-0.7225132665131169,0.2745906642069966,1.1191456515476008,0.5573007339404886,-0.06975900323807616,-0.38442362974734406,15.424948470398377,0.06506263584680087,1.0275811209162296,-0.5784442411617963,0.16679115869026417,-0.60950682769455
