Player,Per90_% of Dribblers Tackled,Per90_Aerials Lost,Per90_Blocks,Per90_Carries,Per90_Challenges Lost,Per90_Crosses into Penalty Area,Per90_Dead-ball Passes,Per90_Fouls Committed,Per90_GCA (Fouls Drawn),Per90_GCA (Live-ball Pass),Per90_GCA (Shot),Per90_Goal-Creating Actions,Per90_Goals + Assists,Per90_Goals/Shot on Target,Per90_Non-Penalty Goals - npxG,Per90_Offsides,Per90_Pass Completion %,Per90_Pass Completion % (Long),Per90_Pass Completion % (Short),Per90_Passes Offside,Per90_Passes Received,Per90_Passes into Final Third,Per90_Progressive Carrying Distance,Per90_Progressive Passes,Per90_Progressive Passes Rec,Per90_SCA (Defensive Action),Per90_SCA (Live-ball Pass),Per90_SCA (Shot),Per90_Shots from Free Kicks,Per90_Shots on Target,Per90_Shots on Target %,Per90_Successful Take-On %,Per90_Switches,Per90_Tackled During Take-On Percentage,Per90_Tackles (Mid 3rd),Per90_Through Balls,Per90_Throw-ins Taken,Per90_Total Carrying Distance,Per90_Total Passing Distance,Per90_Touches (Att Pen),Per90_Yellow Cards,Per90_npxG + xAG,Per90_npxG/Shot,Per90_npxG: Non-Penalty xG,Per90_xG: Expected Goals,age,player_market_value_euro,Finishing_Efficiency,Assist_Efficiency,Shot_Efficiency,Progressive_Play,Ball_Retention
Leny Yoro,0.14085506350572524,-0.5402379388731554,-1.4038711093609937,2.1183953803118487,-0.7483702993742445,-0.9993022785494544,-0.36207016374016443,-1.1038969756664792,-0.7803219545427246,-1.3757320999001308,1.2120850314166947,-1.1522566532692686,-1.0990891313292617,-1.256455761816294,-0.22144786802421676,-0.803829263606482,1.8857198549681167,0.8139629467300874,1.5729670138069227,-1.3041832729159202,1.1723927742517144,-0.5424055711209751,1.2019637923159616,-0.8264383825682088,-1.2903996399820883,0.21904796057133363,-1.781598190240079,-0.3717040831140778,-0.4871416785180818,-0.7875614599004388,0.9087989405982271,1.0408363729687564,0.33826069422311317,-2.234595402960254,-1.1990809674261382,-1.0509817335646583,-0.622262489285308,1.5558121100127522,1.4612738774529055,-1.0621433166078171,-0.6269301298501555,-1.1382567393890408,0.44958190844687274,-0.7783110723596818,-0.7574701378301143,-1.8803186463408001,17.822843743196746,-0.09355199095686433,-1.4066691517852958,-0.25397749376004225,-1.4541979189867136,1.7264002807622556
Leon Bailey,-0.8576719595435875,-0.38282717781715164,-0.9904794172601832,-0.2946492361275358,-0.6569332541768547,1.7188141286410994,-0.05391883442708867,-0.09676616546569874,-0.5931981799710313,0.7371827580819081,1.3329846949935378,0.9920109511206385,1.2099902015435946,0.5786449061267968,0.5925655517279911,0.7601532174711794,-1.400573468393466,-0.7863588165997918,-0.7380378029590784,-0.13802762576017236,-0.39516282049211876,-0.986194635779364,0.4337559088458161,-0.5849391480005703,1.721075400941102,-0.20528374125149634,0.7866073200991502,1.1095937823771667,2.3789928520688797,0.8965531397823753,0.1617646206664812,-0.048031630057802165,0.4137748562497532,0.1975474494032775,-1.1650029182721497,0.5941409135536461,-0.3950926065928048,0.6948584133116683,-0.7513874189982895,1.140448197948879,-0.13221233642633096,1.2758766855863455,0.19339864674940152,0.7886876466171282,0.6239034706250322,0.211116368943866,17.45309671769066,0.07378081088248534,-0.16878500854437758,0.3023912877052429,0.6513501731133853,-0.169634819078172
Lesley Ugochukwu,0.6001795425715869,-0.7131587507779981,2.4858005646681445,-0.08289395615098406,0.22493535732288428,-0.6723283309795537,-0.879537867446648,1.3956626736156559,-0.7803219545427246,-1.0987892494786098,-0.9618791968953386,-1.2425273776610646,-1.1066150697599704,-2.1723571861404163,-0.9998243466628148,-0.803829263606482,1.1340635503075436,1.0699488255608398,0.3482580469649447,-1.509509571013409,-0.3549903636598654,0.17028945472203885,-0.46649853164449573,-0.2776897017877739,-0.9977736121622715,0.5674787538669448,-0.993498172444274,-1.3507975173379265,-0.4871416785180818,-1.1558090835234989,-2.6855794350449327,0.5692381370649011,-0.6534101754955434,-0.322492819350311,3.365842170166107,-0.6046290833117572,-0.6599636999821284,-0.11092325974750314,-0.0322445185428621,-0.9570282287432191,1.0530660788897428,-0.8796414497531763,0.7442232288927115,-0.7414869043053798,-0.7250081241172093,-1.4663310123471327,17.034386382832476,-0.05471547822177866,-0.131581622894689,-1.7911382446388302,-0.5774715970775884,0.8122031015731489
Levi Colwill,1.3087408623070294,-0.021726580561105793,-0.04439231077653902,1.247539764521366,-1.3382653983425736,-0.7398541104786137,0.34074533861481965,-0.4305214638598418,-0.7803219545427246,-0.7938538865961106,-0.5089740050700772,-0.8744562832790499,-0.8506166181320293,-1.0115591693724995,-0.6182696769255014,-0.4833928212409978,0.9133359030886822,-0.27262927598977754,0.7259499602594306,0.47352173249312046,1.315880725031862,0.8827939405296004,1.248370159613465,0.2229323941969087,-1.1909837028193238,-0.1162134902380395,-0.9254987386639805,-0.8369353751922199,-0.4871416785180818,-0.9635109622178711,-0.8243511788376107,1.2009747032666502,-0.050171806358921114,-0.6335138866459669,-0.7023411764121904,-0.1287973605431084,-0.1362944746784266,0.8885838164432308,1.4511715177884938,-0.8607425000835423,-0.07450911898692311,-0.8598663583450549,0.71180026920382,-0.6751367543260325,-0.666517746946794,-1.1937780695232996,17.822843743196746,-0.06646778730012116,0.41734248409741526,-0.6387778059009233,-0.45361988691888583,1.1897991944854287
Lewis Cook,-0.09053107434654771,-0.5407737588345056,0.058574454864308505,-0.27871966480546045,0.9951412427300799,-0.15308021736892136,0.14691863545554,0.4568456301098381,-0.5916599274630912,-0.5023909812193245,-0.3115628928207014,-0.5943196742582381,-0.7710286310148105,-0.9873541561848774,-0.0472462149526166,-0.6237131475133919,0.055361302378914505,-0.1432094308208123,-0.05399425512511357,-0.2577891245271103,-0.43617470066753383,1.1740197705407736,-0.46900968399651505,0.9272270886286814,-1.0148967017910353,0.7589302048209535,0.11183785920930871,-0.638203922732328,-0.1670085812279273,-0.9691886081540113,-1.4031609770423106,0.6450523036156457,-0.1100228891141407,-0.1618340062158009,0.7677101060867024,-0.1665807921352193,-0.5021387486988791,-0.46223002080940506,0.24921856369608386,-1.1468304995159673,0.28956129205923653,-0.7534381910041575,-1.5824892222075728,-0.9481763335897482,-0.9072133290752027,0.34079088746450387,16.454567887579532,-0.16318390861508264,-0.19885349311637338,-1.1767503157632326,0.1961563726787261,0.9477739257246105
Lewis Dunk,0.06026795405383192,-0.0964188196400441,0.6526537826059065,1.628230161833172,-0.8329621850306195,-0.9214667467381356,0.03412108068982109,-1.1834823050007566,-0.6356802377380901,-0.9853476776930263,-0.35789118648994983,-1.0536417485397578,-0.8583276938761659,-0.18254499145408412,-0.0965363064363385,-0.6762769983820953,1.247364665642655,0.5515285576794038,1.1730793812775673,0.11803084112607791,1.6078032204697714,0.5964576625724652,0.8382377480079528,-0.3457275282059761,-1.2744538106733558,-0.8579902513352974,-1.1984464642226953,-0.4485056145276674,0.5565083105533816,-0.6280459721499098,-0.14309338162340773,0.5462259723482638,2.1449059951919978,-0.2742628858072643,-1.003617645575998,-0.6809342100293357,-0.5212837488483345,0.9321555587038098,2.0206947093101073,-0.7013833280638208,-0.04168612724818132,-0.8894306532606661,-0.25952801108206847,-0.5925187179192934,-0.5936865610035305,1.6576460247408975,16.11809565095832,-0.21973458873826376,-0.41080784555908734,-0.3748459676084662,-0.9440177399309396,0.9360425403696668
Lewis Hall,0.5115641210177588,-0.3221055726187636,1.0263281453081974,0.9130936385106675,1.1438667630420645,0.03302814312267115,2.0891655930827913,-1.5714253912187395,-0.7803219545427246,0.07060414525323641,-0.9618791968953386,-0.4619465981517378,-0.7883339974763851,-1.0695804745193276,-0.09606092917496233,-0.6007937600801583,0.44744825914002023,-0.20428541045320425,0.8459471608202058,1.1001748191637564,0.815650896135266,1.13255961291326,0.5498219184443711,0.8134950802722849,-0.22655942081040642,-1.2550110330683881,0.12736027659194957,-0.755990101625073,-0.4871416785180818,-0.6570479219703482,-1.0162285631654737,0.09913425688378504,-0.5384395354642184,-0.6349146470194241,0.38309568145543543,-0.5623609091858398,1.517382414440457,0.35853177904635136,1.0048943440204263,-0.2950904876173495,-0.2325431587731961,-0.37545806691756756,-1.6173938913892625,-0.8254816855592875,-0.7990529670816457,-1.581443151782551,17.034386382832476,-0.14672065697078843,-0.8425185974481858,-1.0854950587020105,0.6040899680038838,-0.2124952976641283
Lewis Miley,0.1164699986343802,-0.42260096891019006,1.0957295749971194,-0.6503344045237279,1.2895314178975261,-0.43466714480863966,-1.1375140940325732,-1.5776703235902514,-0.7803219545427246,1.150473844539313,-0.9618791968953386,0.8605685663496057,0.19928439235088782,-0.35031434542172324,-0.28978592441902584,-0.3610364872618157,0.5753016091522674,0.6339488193147551,-0.1702081322004917,-1.8762127777728475,-0.41012140941585634,-0.4859862344938277,-1.1587515930170633,0.016961454640738147,-0.1761785109958538,3.465714083958977,0.1052507341814518,0.031523183007784485,-0.4871416785180818,-0.835854081585961,-1.6667802797361042,0.1889472546807633,-0.6146665257537451,0.07649978347063709,3.5009767386966475,1.260601692844144,-0.6599636999821284,-0.9539166090518997,-0.3411449819552218,-0.21085553818227307,-1.5413984549315396,-0.5181045106532169,-0.7281669645856258,-0.6328980082171225,-0.6292825607130844,-1.9975111256455607,16.90655301132259,-0.09947263403189148,2.581840040831151,-0.5173948921928098,-0.4686776539079529,-0.05312742103229067
Liam Delap,-2.0546568615643506,0.7402487432725771,-2.126485147479632,-1.7013387951902845,-0.8418520555550276,-0.8044876318040295,-1.0461136395642736,2.1826414685202007,2.058812990402113,-0.5451624593104846,0.14034975854740434,0.3004317617202611,0.676651668146081,0.2276505655924298,0.17159310555982335,0.8629215827702486,-2.4724064341848035,-1.5455378157518336,-2.9658488479634535,-0.8320474995066052,-1.7664741574137317,-1.4202654583058025,-0.9343667716672298,-1.6715911257053964,0.2506833292139681,0.9699402496533966,-0.5561591209149126,0.5533897753367589,-0.4871416785180818,1.2542848033975107,1.4529102989449965,-1.2161653021425314,-0.7556886700759669,0.906085558252703,-1.5864996876606117,0.109389203513353,-0.6294479200581186,-1.023862635953704,-1.7711664191285907,0.6537877355802525,1.4821535100754357,0.6169654368146668,0.9375627435622651,1.007966158805023,1.0875195543503886,-1.1813244502509714,17.034386382832476,0.15754479146067896,0.06563768245951557,0.998664621500665,-1.0866800681546944,-1.2906773759737291
Lisandro Martínez,0.9338246545511091,0.006053740672640421,0.6635971585242751,2.0297538484310147,-0.269774275136875,-0.6363920215668529,-0.094041291249403,-0.24579270216875823,-0.6125973563739996,-0.7264530571748914,0.2158390189043195,-0.7782413387088157,-0.7306145948596059,0.24239115944995088,-0.3187983482948137,-0.7270952453258053,1.161155758065456,0.6670386814811077,1.0526790462419398,0.6762331563485297,1.5980701447971282,1.83206422250204,2.4090154248330027,1.736171240188121,-1.163643642216525,-0.18431462104581686,-0.7068274703422613,-0.12470801653431639,-0.18166276453339328,-0.569841843638859,-1.0460952007620994,2.0439579937227403,1.2704923988348693,-2.0125223053901817,0.0024842286767945516,0.9820167842177812,-0.3853926677486544,1.8706085275399,1.9081316249081197,-0.7303737096747077,0.6796994994398157,-0.6893218503274795,-0.7604006089123291,-0.5499850638002105,-0.5561914012693697,0.0987780160008454,17.72753356339242,-0.10353208414296691,-0.6183829111980746,-0.7735246429429515,0.9765702504436109,2.009492385476898
Lucas Bergvall,0.8993763868402577,-0.2208138814794716,0.8195500470608335,1.1398092692718698,1.8146444055209672,0.4703148904016808,0.008557511116910083,2.776110950497928,4.3936504123645985,-0.43333957066427753,-0.9618791968953386,0.012120293127642916,-1.248582831968891,-2.1723571861404163,-0.6067825304542015,-0.803829263606482,1.2861359841909545,1.178008593764675,1.2059165440972734,-0.2007963301234324,0.9079458790936052,0.1762731990028608,0.6928722456557702,0.21681061054004322,-0.3611885032264179,-1.2550110330683881,-0.7674938785681917,-1.3507975173379265,-0.4871416785180818,-1.236046085158771,-3.5380226535802133,0.362483386469217,2.151973563194407,-0.9917153188547685,2.5404652891788255,0.9551949759062746,-0.4170559043446785,1.615525263324829,0.8033304685497362,-0.7045473648224839,2.7375908785323047,-0.830759580655758,-1.8641021305617858,-0.8807688713587917,-0.8477908878114466,-1.9364878228123106,16.300417207752275,-0.05471547822177866,-1.4066691517852958,-1.7911382446388302,-0.02592224684370713,0.3358673912188787
Lucas Digne,0.8720659439396753,-0.32077440941590585,-0.06241743751538782,-0.22285716032396738,-0.2201348550549118,2.9136293303049485,2.7301623339757306,-0.10229425583953684,-0.6082536334190827,-0.07681780526556971,-0.3921159183215231,-0.21358105297362107,-0.4726407337054916,-0.8308959850370233,-0.03325381671828791,-0.27753730348770905,-0.7594727631622189,-1.2160240540059675,0.15169575692392054,-0.33919597688671127,-0.3173806257428573,-0.38812622934218294,-0.6147975616988173,-0.29903206672542293,0.7624398635720523,-0.11878970484859012,0.04702420259113183,-0.479698244292643,2.5325732894837123,-0.8660925717228213,-1.1773957568282534,-0.5033387142377862,-0.43485491797761333,0.5911094492165481,-0.4876963081883097,-0.8636386832517233,2.2791452927579803,-0.7534954519454707,0.085410086851609,-0.602136268856681,0.015381531025975628,-0.34660285793283163,-1.1484566480839224,-0.8390694566002478,-0.8110311442724796,1.2374173711392527,16.300417207752275,-0.31555002354459494,-0.1740780702220257,-0.9204375252952273,-0.3483542348994356,-0.6174522114499158
Lucas Paquetá,-0.3856255087424208,0.4394158415182007,0.29811634894392364,0.44467530667103444,1.0011635604987565,-0.23596365966800578,-0.3902379995022667,1.7254995184499895,0.2916488547859957,0.8459671228470633,1.8629067011820228,0.9002077085091279,0.378255389496234,0.38986042945752103,-0.7237799120363907,0.028235872018559097,-0.18280485319041456,0.3207881812834412,-0.26163342164662795,1.1901698132219607,0.6920314344620287,1.2338541672000405,-0.7064176053165796,1.3783550722454845,0.07123483886516842,1.2495442567232635,1.1710311120145933,0.54737881344659,0.42624043628230596,0.2846588217875405,-0.3661740663015751,0.11678782965462936,0.33191775980494986,0.17260351682925748,1.1792172625919637,3.315119390290818,-0.5097371950442592,-0.4181615250171925,-0.11674041924849997,-0.04510164658456343,1.3689890515366943,0.5544252162504143,0.26859544565103194,0.44003331064674506,0.5664915731727033,0.19863432972796344,17.50439001207821,-0.1650845396241851,-0.22269151507401608,0.19681116792944353,0.7566995754078509,0.22672275398592523
Luis Díaz,-1.0145562420603662,0.2676918920186769,-1.2400141476014082,0.02045693201282009,-0.2239209797260943,-0.40525641672942003,-0.8984217289046433,1.8935639846521508,0.7311566225972005,1.1809612368949385,0.2499423025516287,1.1352006497404064,1.449148349351118,0.9039350527913048,0.8911268615278435,0.9743506505370942,0.6749159725177852,1.9232116812909317,0.4548914741233236,-0.22270062277786623,-0.08511390667722504,-0.6528475127008698,0.6117621394888508,-0.19020732261259535,1.7490390437031653,-0.6023816083976097,1.8442659419849874,1.7938890163655623,-0.4132256161201467,1.5184876233557165,0.7061060222640991,0.09386996362367993,0.030397474983015073,0.0029375202898551263,-0.49402122220556755,-0.39322036839063235,-0.4620351153935149,0.9704064030305103,-0.6077655069354839,2.0215060168009362,-0.9454977498644821,1.5871932904430743,0.7893353485792671,1.6422426057095583,1.428827112591101,0.35535326654969834,18.258161814454592,0.07822701964007296,-0.0040823032307629814,0.8275158846311559,0.8699851269840011,0.020732464562487674
Luis Guilherme,-2.706800839501523,-0.8842668653615393,-1.4324707443597477,0.3059552734613528,1.4633914509170434,3.934412502929356,-0.016424976188800608,1.2759000822680926,5.132789321922787,-0.2598900617854735,-0.9618791968953386,0.1857889919454261,-1.248582831968891,-2.1723571861404163,-2.226557871048565,1.1307060984690624,-0.5982232466987214,0.39020303822144964,0.0920740328281772,3.7483995821930454,-0.04718055743168786,-0.19746759441048548,2.136638592124161,0.3990178582108337,1.3004602283444406,3.4273001349374494,1.1447707632235027,-1.3507975173379265,-0.4871416785180818,-0.043944871067204,-1.2790155020342853,-0.12289158823716624,1.2681751039511282,-1.253324114237862,-1.9465274163730493,-1.0509817335646583,-0.3383674635043778,2.270164632579378,-0.3284248736409548,0.11170699256563818,-2.1223048451307194,0.1745098104146102,-1.319529093326074,-0.306770160995492,-0.3417874940748587,-1.9413419491740505,16.90655301132259,-0.05471547822177866,-1.4066691517852958,-1.7911382446388302,1.8810782928901189,-0.16521478258906178
Luis Sinisterra,-0.4474770859796458,0.8712525542602497,0.4302724195546546,0.20695739356605128,0.256510817468778,-0.5103707170640904,-0.991676031426558,0.13509902004070926,0.3169223510818364,0.650872042970307,1.287083523190908,1.3301188468749665,1.4497983231539988,0.4950880146327971,0.2836308781468955,0.7485949287367079,0.30286648018221174,1.8039352702693847,-0.10550320859342935,-0.5241142297749477,0.18711497720874107,-0.6755702693656814,0.45358358269316246,-0.18719971333186208,1.9470756841787162,0.8615176566242763,1.7942535453594768,1.2574791322216092,-0.35334567596529615,1.4043390377942016,0.8596067467180619,0.6885484643547382,0.25431692784556537,-0.26759137431355023,0.47575680781056706,-0.09797398161854391,-0.6007022898282701,0.7830593207395897,-0.6172925589042607,1.9760786969176143,-0.7067773257199289,1.6462857273440024,0.932437320249024,1.3720444753546341,1.1381564293359734,-0.25834699489823215,16.64872390202049,0.27138376484876037,0.21720471726315055,0.5724141104408395,0.76464110894879,0.6806641249279749
Luke Shaw,1.0526520009657772,-0.47680290912581524,0.8386446701514784,0.6943497132662662,-0.6272597902971875,0.6637408983323018,2.3009898351178357,0.6575665149978179,-0.32286047941934204,-0.060167306568906447,-0.7333350963704853,-0.11018960593756937,-0.6164677246816446,-1.1098300945633026,-0.12921694681942744,-0.45073203907329773,0.48122753974122334,-0.7669943454130067,0.8313870945330362,0.8372956336737081,0.8513791318951366,0.8245374780685106,0.8088584911543889,0.8234824034993796,0.055272469848577734,-0.576201113457761,0.3021927440734112,-0.8667051290786861,-0.3968179421611601,-0.77084335688742,0.15201143479789123,0.5610701533510342,-0.325233566841086,-0.3410076239897909,0.09882988429383809,-0.39075898075827525,2.12530742418085,0.48664389297357696,0.6362756828012297,-0.5972187377485363,1.7672245572129048,-0.4794031486546557,-1.1960272443610434,-0.8684464145427121,-0.836928136980243,0.7367489092574493,16.811242831518264,-0.10243117861152762,-0.2926648013496932,-0.9699726369458036,0.9459697454600845,0.6202848707388703
Luke Thomas,0.3037797134450439,0.0587920893393026,1.8122251845132853,-0.27620347765183395,0.9485736313556565,0.13092151701342225,1.9131773005297918,-0.3898293495866456,-0.7803219545427246,-0.8338080501231913,-0.4109760689259803,-0.8241665846342641,-1.0076714819945978,-1.1881099830263644,-0.35893883893426004,-0.803829263606482,-0.1712714531938298,-1.1043054719651535,0.3055027171842979,-0.08267190761151752,-0.20939280489583048,-0.017321282270080805,-0.9524762984648262,-0.20974073714400157,-0.2709138211250536,1.5564644310814364,-0.907549131517416,-0.7817142119042881,-0.4871416785180818,-0.9306992076997717,-1.6494187742821165,-0.15388879442224568,-0.9344453967992539,0.5682511203507966,-0.24568653013175124,-0.28400002810473796,2.384242923622873,-1.032668461572592,-0.010429163037608168,-0.8447186473005462,-0.43236192322945866,-0.8951550411598551,-0.6085879809973136,-0.767270762049409,-0.7477376517042008,-0.7597089034031412,15.60727002719233,-0.07388266153673481,-0.603303613858377,-0.8434033709911571,-0.5393774363908069,-0.3485955037668319
Luke Woolfenden,0.577782936790621,-0.4404081355979132,0.5589174008043225,0.6299037952383925,-1.4892577228525128,-0.9993022785494544,-0.6674858207780062,-1.801219129309953,-0.7803219545427246,-0.9327527311113353,-0.9618791968953386,-1.0686013985298328,-1.0636554071969297,2.023101344526698,0.11097247487555659,-0.6342199022606531,1.3631820541322788,-0.08283059120885918,1.5102202759709942,-0.45487491719260403,0.5540962598384336,-0.06649221054605861,0.5422008770973992,-0.9978177945545011,-1.3222487070478013,-0.9360515441796387,-1.5343880240640093,-1.2553090516754686,-0.4871416785180818,-1.2084014724563819,-2.510078967821983,-1.3446475685228652,-0.8293612788422777,0.12554001072568938,-1.3908747736396596,-1.0509817335646583,-0.6236845523868167,0.38869623052025243,1.0404223003082176,-1.263659432194553,-0.748008959828993,-1.3427818568209549,-0.7403656444011315,-1.017816692594447,-0.9686041603805703,-0.09261325197612316,14.50865773852422,-0.029139960615999824,0.5889240097797692,-0.2193087999487866,-1.5479960675800484,0.3113302030614848
Malo Gusto,0.9296945397242558,-0.6652421365317578,0.6924604269962807,1.8598598043521268,0.34355274813641734,3.1952499598928426,1.6570591879060719,-0.11138081104316067,-0.3741448148835195,0.45413464321105845,-0.9618791968953386,-0.14231267068321618,-0.49436986353216217,-2.1723571861404163,-1.1839609649534137,-0.06441287740189888,0.9742035125248077,0.5179208543784571,0.9366380344618747,-0.37740801609371044,1.5398806660184396,0.6070149528721481,1.2619291625056326,0.5292515548942968,0.728536251927583,-0.011536741652533645,0.7743184579543382,-1.17616957161219,-0.4871416785180818,-0.7795173988684847,-0.8998285928221036,-0.9399719525383979,-0.9185185733293398,0.9710781006805239,0.6037365661547619,-0.44497739918262186,1.8446828296630218,1.637341051254583,1.1026758251991795,-0.27992978684019215,0.31975286237120415,-0.21377286063848946,-0.8554252839119739,-0.6762345333249208,-0.6674854841367585,-1.2506691125614648,17.37085861945369,-0.05471547822177866,-0.20063463824560673,-1.7911382446388302,0.9667118499853561,-0.9262673631176194
Manuel Akanji,0.9635086694617552,-0.24660299421329246,-0.413460495956876,2.3493080278071203,-0.8310970528195143,-0.7512088634264226,-0.33963954388402096,-1.0207301308295544,-0.6493721477312371,-0.7669365189839289,-0.6505617679434162,-0.9382318694278698,-1.0208861600975525,-0.3836164762352998,-0.26041174200545253,-0.788874499181946,1.8538324665819186,1.5629096110704228,1.3859861932628044,-0.7440489882782078,2.4679952295941043,1.6818661256916472,2.383828961594713,0.8617211019704155,-1.1492749447580597,0.011641418625300555,-0.8963648082950053,-0.7727525825345634,-0.3939286494135214,-0.931881571041942,-0.9348508800205781,1.1805407701409845,1.5106328741136767,-0.9803083822399673,-0.3833810171056472,-0.4235679404161032,-0.3718762572591482,2.093448318517979,2.267680232742088,-0.9171574858728331,-0.7354320406379349,-1.0436663142204514,-0.2402716181166849,-0.7367071168530908,-0.7207945455350082,0.7318947828957094,17.50439001207821,-0.09133270536505367,-0.9693526529408304,-0.5078172152890098,0.23188332786034258,1.1886005155982704
Manuel Ugarte,0.046534053091416144,-0.8271094144998675,1.3842828508569909,0.9111903634109444,2.9535319248426055,-0.8250414340236064,-0.7388226705799869,2.9173965721136472,-0.4488726059988541,-0.719512741426995,-0.9618791968953386,-0.8959037011739344,-0.9916247246980985,-1.8157222406707896,-0.5395801253545717,-0.803829263606482,1.5127148300646873,1.8527788060442714,0.8100906173167225,-0.665776225438419,0.4362619141509974,0.45150527054070333,-0.21152068802672053,-0.0493868873104403,-1.0311107944152775,3.1785890331831697,-0.33371800318515504,-0.9088168217909993,-0.4871416785180818,-1.0882853189922963,-2.647641203307535,0.7288084453902594,0.7202142408798164,-0.810879544539915,4.222215757474536,-0.27430235559071015,-0.617246999833311,0.2700965787522146,0.7595763507075433,-1.107168987019567,1.8365406733373324,-1.0166800649123262,-1.243867265248529,-0.8441512069025316,-0.8155109154856415,-0.7181021060168244,17.72753356339242,-0.05875231265214303,-0.003690655464628765,-1.5447722727631337,-0.5835763877523962,0.7843117556217359
Marc Cucurella,0.13916829202732622,0.14639397623383596,0.8559945620551174,-0.19904431056219204,0.5205093126789337,0.9548516897451702,1.1349131943804545,0.49228360401690924,-0.36240632680415474,-0.4388286668361128,-0.9618791968953386,-0.5815551580043226,-0.6886447407834869,-0.10789095429299411,-0.14882166727117624,-0.2746009369155579,-0.03515034814311692,-0.6947148076356103,0.30209170642800026,0.20290116141256506,-0.0523223431871533,0.07696722288141511,-0.4223698878742857,-0.06777377573443392,0.31454794857857893,0.19365339944283946,0.22752394014098468,-0.8147112630678863,-0.37933284279914636,-0.9009979965723297,-0.839996350748335,-1.1523358860266972,-0.6471313134670005,1.3923391952248039,0.6576726267312425,-0.7715257873197716,1.474349994978449,-0.711441874387332,0.08514598191586971,-0.4566628201808199,1.0897497694025262,-0.7094776672837488,-0.8293575037820805,-0.8037295555805132,-0.7798775727967131,-0.029509609273581067,17.216707939626428,-0.1149664638412977,-0.1897279757086397,-0.7528093079347973,-0.14765921607985372,-0.8577195144890933
Marc Guéhi,1.6206756891748753,0.2367100816898411,0.3626932802455214,0.562250992943819,-1.261754381691051,-0.8077203929774454,-0.3372687665531848,-1.2330202470461695,-0.35817959217355727,-1.1883542190414618,-0.7272177701216289,-1.2267548488251956,-0.9352898313089946,-0.30597102509485213,-0.07971548841230584,-0.7381320291160224,0.772004866784262,0.2197900927932606,0.533322449198994,-0.28782115950811277,0.47327907889869575,0.28824521410946813,0.3493451257904838,-0.31625484708636864,-1.277318564971567,-0.49044490210467356,-1.413590109095265,-0.6416943509906682,-0.4871416785180818,-0.9276679400170779,-0.34168446258417867,1.8214352245617214,1.4704597312049332,-1.8318854984084043,-0.7336883656396119,-0.5070114793832865,-0.49579341793345255,0.06649979274745695,1.1628503777354837,-0.994170600602568,-0.004163127514102516,-1.0244732322558148,0.685601205043396,-0.7357839906699407,-0.7199807719618492,-0.5294846245322787,17.622173047734595,-0.20371507239242517,-0.38568341864022626,0.2737072179296579,-0.9190187948087917,1.8403078013683905
Marcos Senesi,0.553756868043724,-0.08738699539436122,0.9322048223598735,0.8573653332557081,0.31820484550091005,-0.35712625369917367,-0.42588706346435473,0.1118283806056586,-0.7803219545427246,-0.47968583782545493,-0.3938349352348846,-0.7530790195255818,-0.6214828343964741,2.6552497315951755,0.10275525031282223,-0.7474512102765911,0.3609643054514231,0.18693439220097946,0.6051750334155881,0.8442922351123204,0.46545069961813595,1.1773843656941718,1.62330391813808,0.6431159004713612,-1.2376456231065154,-0.4652243165635821,-0.8332107650971182,-0.8732811589804226,-0.4206836161474744,-0.9464630669794769,-0.9108780151591401,1.7565476667834237,0.31436346284987815,-1.3985187502616319,0.004743598203281537,-0.5672957870021652,-0.5176894781546962,0.8473498688619753,1.1506215022731738,-0.8308093445019545,1.011552604270151,-0.769893036724329,1.6549545854847072,-0.6095956249858889,-0.6087405546348968,0.2742200116464081,16.99356438831222,0.1251089524878057,0.1705909111380382,0.7872071044734807,0.05806626933501067,1.8772749559875426
Marcus Tavernier,-0.17761692620968705,1.5803302529015666,2.7147214589053306,-1.4088304544421335,1.3596812137986773,-0.4293098413608211,-1.002928673864103,2.693166536343328,-0.7803219545427246,-0.49826027858044225,2.4502166839659925,-0.36548266062956386,-0.03501188741814641,0.09051122401627096,0.16409623475708782,-0.47842576100862727,-1.3556851774099583,-1.0604928034164862,-0.7821899816067057,1.6691371734607379,-1.2023529086457332,-0.28310452174918865,-1.502496384923046,-0.0865089815953671,-0.1256612975560433,0.28719815159204704,-0.3328172853532322,1.7065520922893802,-0.4871416785180818,-0.0017423806114236367,-0.6913401476904962,-0.7388288416215126,-1.0509961125613896,1.0557564645081468,1.3188591533696559,-0.08041650259697782,-0.650945838752774,-1.501773152245067,-1.0920762749257238,0.35728105576208713,1.6107035497684936,-0.14905037706710944,-0.3762304949768311,0.0016706908974619163,-0.06988423888103325,-0.19801713868808768,16.811242831518264,0.20039723932208392,-0.16053231564251347,-0.20740868964388331,-0.35740087029215656,-0.813156521071733
