Player,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26,PCA_27,PCA_28,PCA_29,PCA_30,PCA_31,PCA_32,PCA_33,PCA_34,PCA_35,PCA_36,PCA_37,PCA_38,player_market_value_euro
Dominik Szoboszlai,-2.2303225530056374,7.647754228364926,3.4334874935511865,0.19138486643694286,-0.844789314036865,0.8636071158919383,-0.2753228807625657,1.6317084180433425,-0.29608157182631206,-3.156993414756201,0.6931911640698679,0.8244079971450275,-2.5753837814770213,-0.5009359697341542,-0.21112878737379134,-2.6394565383227495,-1.7564389507927438,0.6728825729475695,1.2076215874956011,-0.9881843805817778,-0.26002977629995844,-1.2088758368490014,-0.3484187026086741,-0.7753467115856005,0.1563633261566495,0.19340356026880354,1.0888490013511356,-0.36700523669582347,-0.7054623722112621,0.1187233561826132,0.6907724998910063,0.6153209084316636,0.14586365857730613,-0.13466837016558128,-0.3341232582879955,-1.5693282653043035,-0.7984827959616156,0.22132640207051615,75000000.0
Dwight McNeil,-3.6529366499718536,0.79830507423447,5.043119216890722,0.5631818333439201,-3.3345260968362656,0.5315178909246712,-1.6929632645774462,0.4711424378988002,-1.7581232645384908,1.1298512135998924,-0.45864091492083,-1.7787310734629445,0.4283104418770014,0.14566807678316374,0.664882391681213,-1.0746948935244671,-1.168693224839868,0.08343360585811183,-0.9786782917125347,-0.6824524254102017,0.36488788365602637,0.040878360576033765,-0.8137220857662284,-0.5295250179866684,-0.1252178597883213,-0.9039833242623987,-0.06394493862368121,0.04705850811162942,-0.00518325401860118,0.19025872297115465,0.0627265900144084,-0.5584017017750479,-0.3765271999059171,-0.07544357469927662,0.2999685578988537,1.3975565078674976,-0.054871365750956455,-0.04053892411849262,25000000.0
Eberechi Eze,-5.219847133348414,2.5535651164760664,1.2978001602960725,-1.5966823239398023,-2.151231443162923,1.2992654646745834,1.2942952238690149,-0.7089802560097648,0.6789146797553474,0.47133087212980523,-1.2337485903864684,0.32411465558145186,1.413740736594878,0.17525803837164491,1.5020265668576516,1.7898360022255155,0.6509117040644352,-0.8271894415681652,0.6963365307254745,-0.40823046542522573,-0.30640787503561334,-2.603226911302618,-0.5900378013100235,-0.5161612897486297,-1.3049505491442372,1.3978682875329629,0.37847684772126045,0.6739443266819578,-0.5474666752060434,0.6047798654963559,1.2203182967529103,-0.7021232292794357,0.12693147923568612,0.2495094811562451,-0.04576915744964001,-0.4558618480868361,-0.5894438199710839,1.6999466922573245,55000000.0
Edson Álvarez,8.165887431707054,-0.18367775234668857,-2.4545913766581235,-0.2681522438226742,2.2811100138731533,1.4517431749849512,0.0387956540210545,0.48486718034001913,-1.230395015943928,0.20886604396820535,0.2638463328278369,2.129048984362071,-1.3618511248567178,-0.5196792058854048,-0.5184455567345225,-0.3803992123744953,-0.12650214787237513,0.06262243443405288,-1.141034998570062,0.2301438970714478,-0.18880518980993097,0.9858562977110005,-0.7910121835076253,-1.0061060699979403,-0.2651771290480792,-0.2857544214816137,-1.089103076749053,-0.2780357916368687,0.8429199849929033,-0.1009426912061541,0.5628986360180354,0.04701866669331446,0.4591955370379618,0.44152469000507694,0.5246268356461717,-0.16045860062075476,-0.12430409324590933,0.7301682293548666,30000000.0
Elliot Anderson,0.9281734068902233,-1.2978246326835357,1.80902026749506,6.2423027175584265,0.07781136115685647,-1.4517667749264729,-3.5355678780444433,1.4179019052728385,1.7174986731657083,1.5670909802636528,-2.219068603027355,2.18669936506989,1.4259682032171248,-0.628801424332088,0.5798200804978132,-0.4798075713408421,0.2653746931988745,1.6565022442241495,-2.1646222335922247,1.0936713013325177,-0.9547956837757853,-0.1744801623626261,-1.7680712570157526,-2.1522926855688302,-0.2467515919974437,-0.055284241541924385,0.5794068437759112,-1.645732456947511,0.10026781489605413,1.2923497480360564,-0.16085531445301082,0.5457269193512789,-0.6922666594396691,1.4504589707921736,0.09932744721086506,0.36930469403097704,0.7720371987849968,0.013098497491898337,24000000.0
Enzo Fernández,5.876956922010614,9.605918004085954,-0.669250412523773,2.5429018062212765,1.8210468148008199,0.09843480741667011,0.5252914847869685,-0.15220603286461348,0.27000984332676575,0.49146857858027587,0.6310508689129826,-1.2918878468340682,-1.2353796920624551,-2.09231163928105,0.2620152641931949,0.6975233881708532,0.09911503493635287,-1.020532199072007,0.9890620608383838,0.4463592170013807,1.255547346196421,1.651301484096288,0.8117972153451136,1.5870537354731817,-0.3461427263917134,-0.7650985349181719,0.3240017317333725,0.012543505849208611,0.7337309707789482,-0.25387627243319094,-0.5828464622873957,-0.018823055453566145,-0.9017360186474125,0.5407458988840684,-0.05033875962075909,0.05136575968324882,1.2071756749412539,-0.21405557854351973,75000000.0
Facundo Buonanotte,-4.022937488376407,-2.6435703950985854,0.3741365030773768,7.109649553168897,-2.2072395658806787,0.9553207475668978,2.4199848162482063,1.507025580797205,0.7577937565645649,-0.5153599382956083,-1.0490418665451482,-0.8370730833601191,-1.3453650254332685,-0.42680565761343625,0.035360198967881284,0.6737912687767121,-0.6043798836010743,-1.1353209352551838,1.4720626507000423,-0.3629444666503545,2.03152419204294,-0.9822087914059913,-1.0201735148520454,0.04673837218649553,-0.6154666017343068,-1.7902414230177301,1.8634702930675817,0.05959635249431059,0.22231649438867926,-0.6630427435770593,-0.3224520082931669,-0.795539147727054,0.2667327393384964,-1.1810308619750192,-0.10959859247698811,-1.2852745757459219,-0.2989093477190733,-1.0777582714621847,22000000.0
Federico Chiesa,-9.034567153550832,0.10159726720787089,-1.4474233940868244,2.0645260960193266,-0.11088568921070535,-2.4056724187020913,0.6391197099725744,0.536761790762974,-1.3643476765127012,1.5818102854387193,0.3444396785714869,1.290459919549586,2.0291177128868365,-1.7699675281477292,-0.690285333311327,-0.16051035068483657,-0.8051372398478323,0.6402659088688785,1.7493976194162435,-0.5718829677497796,-1.5401379727064815,-0.08007189770914015,0.40428578649153524,0.6275007429154309,0.3839973957959428,0.2160699107602193,-1.5501607910065642,1.1832291269598443,1.3989547440916,-1.0314116669807085,-1.781788682612093,0.5186621374069579,1.0778923211258242,0.3944467486801172,-0.20666800765974477,0.17296719016623138,-0.19160841171860687,-0.11294667827123238,22000000.0
Flynn Downes,6.18994496573667,-0.3071216531005084,-1.9981582522835066,-3.246185894304523,-0.4356761145298196,-0.6529206080061408,0.5650955633410377,0.4706102462525085,0.7480135066762708,-1.5100316089675916,-0.3882489164442908,1.5972645885489543,-0.15132062411152936,1.694616786165577,0.13291208876079905,0.47696104400823564,1.100173491797297,1.1491946796828247,-0.9215358816539885,-0.45846525252813997,0.17398394905389608,-0.12178664449207814,-0.07529521695204229,0.25908455487574694,0.5406366234142913,-0.22331523854025165,-0.632630299273162,0.771824864986239,0.0874502670167911,0.21122426813422512,0.41940010477980716,0.11868586037562627,-0.6502950704769442,0.13168157568648045,0.1986312364722877,-0.0213993442792862,0.27489182812031815,-0.06848929876483986,15000000.0
Frank Onyeka,0.8533130258337671,-6.8801087446225235,1.2101168165340814,0.6785884754509305,-1.852634435455369,-0.9757139945493251,0.4816880341051713,-0.5279464863162503,2.6236391803121517,-0.36734404071244847,-0.37182813359796824,-0.11628632896395823,-0.6035942041451049,-0.13582799825464872,-1.2865779107806679,-0.4057207933316424,0.4154631586955662,-1.8120264459322661,-0.013549444188957727,-0.061435144933248996,-1.0948630626874605,0.4411361753366718,-1.0013652510402338,-0.6274838483267396,-0.17903140922324684,-0.2838410580658307,0.41981887995955486,1.722899119074276,-2.089707898507469,-1.284914906083283,-0.9407440484560528,0.7218126310603054,-0.3024666933338768,1.3689023003394485,0.6106244763412385,1.0255350937066845,-0.6354433147554815,-0.5491110748097215,0.0
Gabriel Martinelli,-7.897571779343258,-3.340470076596947,0.9194378316743476,-3.209098549635629,-1.4515684265409388,-0.7505183497434148,-2.501929518473932,-0.8445370621809362,-3.4966395082609347,-2.3440116940243882,-0.5088015513138707,-0.49669675371793803,-0.44056056934992144,0.31854635050748087,-5.629307099699863,-1.359273735085759,1.640355688794668,0.450163775479443,-1.3769305737909179,-1.5381360866981881,1.9916548933614584,2.535468300731325,0.15946876188687156,1.9706105105780287,0.9539366340103136,0.3362907083600053,-0.8577466199134008,-2.455510069666309,-1.5839213389759281,-0.08194406106496689,-1.2977350286876619,0.0387149908850206,0.5932792471742607,0.5716615975072004,-1.2468248668658086,-0.10771056162179236,-0.7687879898771227,-0.8373944584037736,55000000.0
Gonçalo Guedes,-8.199678841468147,1.206681705773452,-3.2309956068874808,0.644369895364716,-2.6237592530054106,0.9459792939132566,0.5399189587893922,-0.5384015656162364,0.08994096521490101,2.2331291477689867,0.1949972788059759,-1.2526125701916186,0.43545250733937,1.5143485050080658,0.49899347544055583,1.6329743661262563,-0.7442125456630968,-1.5937905336566627,0.5749665761184414,1.404158469599862,-2.389560246623487,0.326008323819118,1.009506121076364,1.6399031608125851,-0.3894835106293232,-0.10829656342257628,0.305725597568962,0.4615626973384422,0.2695899983742986,0.38616302124634955,0.2488053451459487,0.8104754842923148,-0.0644283495144239,0.17222081812610454,-0.293371936057494,-0.13957486227871752,-0.7941340340170265,0.2228796304970092,15000000.0
Guido Rodríguez,7.766778215585482,-3.2632199624002936,0.6444416536426538,0.681008275635594,1.3871111818045503,1.0499800241836679,1.839943366090944,-0.4153204556318948,-0.9231359112698958,0.4100340662011231,-1.006312907228214,-0.09214856460648385,1.123013102617724,0.6619330419013564,0.2879064811103097,-0.11639598779186577,-0.6984771260578858,-0.2507893991213628,1.9952341063244499,1.159939728464772,0.623379931058452,0.5065516226936365,-0.26231857085937144,0.03824417061990806,0.34375922996042907,-0.6730870060809103,-0.4178875898766237,-0.013854941939014865,0.3415488711554409,1.022925031028904,-1.1309738023649285,0.07520190137817728,-0.13118534332323614,0.6322756829037993,-0.8309517596347107,-0.18599137058639234,-0.294917192773356,-0.169398918134104,15000000.0
Hamza Choudhury,7.435631776621315,-5.226078394445134,1.8231728773628075,-0.8927769106906466,-0.7688911820533115,-1.3023741421056736,0.5787029353970978,-0.9414198410908451,0.0751337638949884,-0.6536723698624199,0.9924001733740017,1.5789789101971754,-0.3710681695106198,-0.33942359723433396,0.48291709879676264,-0.600258471698717,0.2338513071647773,-0.2557901876350991,1.1462023269433137,-0.6411776393010706,-1.1988433371549216,1.4873592184522395,-1.6463199203438548,0.37807776376401525,-0.10781947880311646,0.47566479835587955,-0.2372269465658441,0.16819566128032779,0.687981238573269,0.49805570036717517,1.2849874726904893,-0.07422669852835824,-0.04038809760280085,-1.395119367091255,-1.5474031295657145,0.7019712365269258,-0.9750537164678876,-0.13464200220395603,0.0
Harrison Reed,4.800574816809293,-0.5892328771832243,1.6530134497979712,-2.075532333807349,-0.7342520368892765,-0.6164901361014229,-0.4140288637532482,-0.7854322692708354,0.4744160639308871,0.2874432261354661,0.8544616567338652,-0.3076276350949229,-0.7641924646472046,1.1976590293839067,-0.24913962158345845,0.13421494572856751,-0.4122931244020826,1.2543508672421524,1.732436170497113,0.6885196658225797,-0.8896686252118605,0.3331151922912242,-0.5477539388142056,-0.21192811716053916,0.01768831070174461,-0.23847529038749046,-0.4154550653212844,0.8789832695881413,-0.082393768878951,0.5191791900670515,-0.09520226278756452,-0.5789321170435802,-0.5688950296224453,0.31504764524505285,-0.8305575708848411,0.18171526621286474,-0.2828902342629356,-0.045265863401562446,11000000.0
Harry Wilson,-4.604654486248375,-1.4249592939500972,2.7440117851557915,-1.0580727288876877,0.581377534969616,-0.30592463764674227,3.7133095200562436,-1.3731195999702273,-1.5483011241613354,-2.3273533590550137,1.4432341705485048,-0.013426946594991433,-2.2520786542738587,-1.0173525590790944,2.5389610892164747,-0.36684135857387135,-3.999277716381057,-2.2219665566375695,-1.4013015478541095,1.9862258276158733,3.164701900687144,-3.1367196719664374,4.148408840183197,0.8646677470964929,1.3115859069033633,0.7968028249226219,-0.1365026875951601,-0.6449377688405152,0.41138620259214004,0.9098868785827016,-0.4645305267375272,1.5719543699342056,-0.8314359148263765,-0.9006057724233555,-0.7244143335697979,-0.2211965404817279,0.04945417966775311,-0.23161392977527828,17000000.0
Harry Winks,8.161005429895805,4.874554909888526,-1.912043024903861,-3.1622689068950365,-1.1831925490900173,1.4722013960716664,-1.3026063523177884,-0.7875847088217008,0.13374378075301266,-2.175825589910467,-0.018127507240776265,-0.8709146992409782,-1.1958414661540484,-0.21632255050953594,0.5281341808799883,0.8588019935922597,-0.7345070126096013,1.2637174236733082,0.20399142217442648,-0.6314901606208029,-0.8190568178718586,0.3776506852525376,0.07287244013948121,0.3749436570765199,0.36714987307124874,-0.5682531068483984,0.23710656711836223,0.35650053783334024,0.06692203927859712,-0.7287879936681437,0.2791087585005538,0.009773590461004681,-0.759358481417878,0.15636554233448968,0.14754640329221325,0.8834854879464706,0.1988299498627585,0.4401459262455842,12000000.0
Harvey Barnes,-10.688099101927412,-0.48701260402481344,-3.9140480235709054,-2.1980013431818777,1.2248965410498707,-1.1358073650476623,-2.2431193176275794,-2.421533640518336,0.2214007510961703,1.813739282045744,0.2391854437844585,0.08192216461450742,-0.31638615251832647,-1.2237043879529186,-2.1046704926531428,1.2066838745037076,-1.756476976635932,-0.13096249948281288,1.1004686927217455,0.04773193700932947,-1.6610402864619085,-1.146603645283753,-0.7674200796815326,0.9202097180225675,-1.455767177866404,3.0566653191792357,0.11211059951870382,0.9191230077474265,0.3129074978522021,-0.672684870251356,1.1474427633436595,0.5773453794713264,-0.8920415272236265,1.1936957149540288,-1.2229174849887985,0.09620316830583389,0.02392605083352764,0.36131471929361114,35000000.0
Harvey Elliott,-2.6158751995360197,7.979515129904202,-1.2440771320212844,1.799899825533383,0.10758088804887393,-3.5667357910574653,-2.8353584332562787,-0.34111690701315783,0.5878834264166618,0.9160602334272145,1.5808849918893677,-2.102293908895754,-0.9691288848048383,-0.9959473421903212,1.4770726506216976,-2.2411884405068303,-0.7740377025557732,-0.24499566290783506,-0.9562250269603256,0.03765981392808592,-1.8005844484329674,0.7478217690559714,0.36131409853365226,0.3254640290977374,1.0163800916589518,0.2920393245784293,0.13887469045159784,0.9524831191658659,-0.45612445279106245,-0.3166599912166596,-0.6988240560054599,0.44380496398682096,1.1331850461844033,1.154083684207237,-0.22047545892029383,0.6710736156618796,-0.8816786279264749,-0.5089044600773105,35000000.0
Ibrahim Sangaré,8.10802623157594,0.589372455138814,-1.4870761166240778,3.1846335827315126,1.978305361188701,1.3374118811779387,0.12232978578492762,1.2041694225518023,-1.0715774448826318,0.4860878286180553,-0.6865170954587388,-0.9414058279704438,0.29592287282793567,0.531312003825007,-0.24217553587821086,-0.026784893047121484,0.01601712469554715,0.179977717929996,0.903425605199651,1.445583231524455,1.0119054375376746,1.013650199544138,-0.7902163009212463,-0.7195793333588734,-0.5947391801487194,1.2060625171395387,0.44224500183450904,-0.6446310226259055,-0.4716694730916974,0.19261051252213096,-0.8916056262697464,0.1696777336426483,-0.3035672750638871,-0.34628615980500943,0.29729089229635214,0.7599451438864121,0.17182314503499124,0.571599961081318,28000000.0
Idrissa Gueye,7.9786580673623595,-0.6646356317747333,-1.7654419964070782,2.348441127205103,-0.12482333757201339,-0.568115653265618,0.8572763650980484,0.2403601637207824,-0.35882764519147486,-0.8419736143152524,0.4164674458414333,0.14500183248343373,1.2556986305644964,1.4549660230132613,1.990046316044074,-0.353325923815404,0.9400642568970979,0.11342889204257292,0.36800664872532923,-1.0014032096005014,-0.19557822235538336,0.012939174596542008,-0.464075406729637,-0.10120780281677863,0.27082141012308625,0.5407502118147444,-0.930365278842456,-0.2519030990169011,0.3113256597290679,0.1524528708297563,0.4813604591923968,0.4147001151656886,0.6909507786972174,-0.9500251114682564,-0.820539759324626,0.42404171514598704,-0.027350140467269156,-0.45027362081472955,2000000.0
Ismaïla Sarr,-14.864875254934587,-2.2819785807447626,-3.890893627277231,-2.244060981128409,0.5583132032609993,3.1605656104967217,2.198945767972986,1.5405782374554955,6.263163059184243,-1.5927562979316279,-1.064409672996285,0.6887180745711088,0.3258295420753685,-0.03336012869592801,2.2442858274298594,-2.2389933707939647,-3.1119260749493876,0.27254514601193125,2.182757905001312,-1.4314418997338234,-1.5550387434093174,2.5600184803218435,-0.28462247682308256,-1.4408181566804037,2.1295804438940196,1.9979188650092765,1.7860371076829438,-1.4675175607265556,2.1085427551857383,0.05813833786422076,-2.043926350193792,-0.6277641119380049,-0.6668264700881743,-0.6027489703964343,0.7549485901995755,-0.6158344311588445,-0.24884308335007244,0.581161082833458,20000000.0
Jack Clarke,-10.96795506189362,3.7855676610392996,-3.7988870925068805,4.116077205714948,-2.014285745555977,4.743855501339091,0.07147241150482612,0.8491287340987692,-0.3273114573917718,-1.7482385368785638,1.749671753482138,0.4203755562425023,3.459045600952789,-2.5251025317735554,-0.9316059581731772,-0.2345358560076962,0.7171508686237771,0.3763413207319031,-0.631744554353855,2.1462447833781004,-2.2151263978189553,0.7808103229442852,-0.36404457065748735,1.5425423058797256,2.257227233107845,-0.2592788039194017,-0.4605925492472626,-0.09285460652942452,0.6214804326941851,-0.05557257970428003,0.7247747459737461,0.14812129757493805,-0.7238960935561212,1.0611442637756296,-0.659002617313283,-1.3369116842790645,1.0105128081205121,0.43019185660517,15000000.0
Jack Grealish,-5.843150794133459,8.34868206310245,-1.1108132922030167,-0.9436151735995925,-1.8059344738272718,4.736008811605753,0.27755825380297516,0.6534732506625182,4.264438268738201,0.36804060370337355,-2.6405881763869465,0.6435275239632838,0.5368978575142862,2.070768340385725,0.5918476987972574,-0.9214175556788601,0.8348505440861156,-3.341182119382325,1.086064143604185,1.4768772700740784,-1.4665681320315842,-1.5443186502869806,-0.8133368600830039,0.22656681293697073,0.45245494917129725,-0.06128925962760324,-2.2779234947628013,-1.8960963419891512,-2.054881874591528,1.9505116343627142,0.8779604659856832,-0.4085611516727433,1.4771067483636031,0.15691249239031996,1.2920650075352866,0.8175528300621124,0.4643068103934045,-0.6506845701494194,45000000.0
Jack Harrison,-7.270793181731922,-1.4522586910880488,0.906924877941667,-0.20115944159617077,-0.27059379849959453,-0.9140616200965844,-2.146242152835731,0.9876823775014492,-1.6846079179241806,0.5247353958174951,1.187073724054579,-2.1136601134865804,-0.9334216463250389,-0.07573568936337059,-0.8256590945787894,-0.1083660188127213,-0.7016053586057877,0.6059845436067607,0.33587789331913803,-1.81163025007258,0.40664870260892366,0.26666089566675993,-0.060367293561581735,-0.044185361537079255,-0.5741957550269242,-0.3949376243431265,-0.7559131659809176,0.21099169973585666,0.23654586311106063,0.07286726201601418,-0.6743952571763192,0.4726559218281947,-0.26923729154653964,-0.6056038003435759,0.7966910637533194,0.3698365436007583,0.42483179437946,0.539841517986846,16000000.0
Jack Hinshelwood,1.9094690946492547,-0.8873889256686084,3.045911147179409,-7.317058901848461,-0.6491375143005379,-1.9627843147732953,0.169341271538788,2.9411043874672687,0.8794729762372399,-3.926407038663206,-0.2958926057525922,3.195228266449548,-1.0366041155863917,-3.1190989137307947,-0.7015956836742344,1.7333049175684079,0.2931443278095621,0.7009697416100605,1.9634043429288452,-0.783407874762022,-0.8047844721085985,0.024939846453800055,0.030530135208024393,2.2709394117382,-0.22970547674151245,-0.1989527171713385,0.1362927568044422,0.4613487057894515,-1.1264069670807129,2.5624988694528184,-0.1289036468459803,0.12152994597341014,-0.6987496937350304,-0.21282461334412617,0.5796646237490315,0.764944082947155,1.1268301168491417,0.4930335469213074,24000000.0
Jack Taylor,3.25368813022641,-2.2278032955410043,0.5549253310809562,-1.0826032923807956,1.6986927907511196,0.9193541805943495,0.8659815889615922,-0.7034050681449276,-0.40702623822356504,0.022327429539492138,-0.9413448135500658,-2.1366995282745895,-0.013673037793545978,-0.8802956231081815,0.7284470392754088,-0.14544011420678,-0.8416699297018408,-0.19449339992108144,-0.7270130406687539,0.09291804288441942,-1.3995654327059988,0.8193089453079568,0.727163828177297,-0.28589562217441494,-1.0923147457177231,0.4329165256936476,0.131827673621238,0.49538972524099045,0.3716797088074441,0.21210869896079215,0.008447355608030196,-0.04181167087226703,0.7871451175838936,-0.6804391507153031,0.4495763198290844,-0.4201422637293275,0.3740143058358379,-0.22755941327864757,3000000.0
Jacob Murphy,-9.197295413553645,-1.936418449060274,2.0412849243011224,0.5758220288642953,-1.1304031183688885,2.4935884133086716,-1.2095391337308796,1.8035516201354118,-1.736510308206595,1.7009872415751384,-0.3970137825661588,-2.000340839911423,1.1765530516243239,0.6521577563596147,1.0725934907096755,-2.019255060321364,-1.2779599969744821,3.631507702324382,3.05373580920079,3.3872513036543945,3.0449126419892885,1.7028590244670405,1.3044410363331402,0.865289261630705,-0.3877428973799875,0.7203802720148178,0.15962080819819705,0.11215823062769698,-1.3545824775640765,0.1353961628345984,0.20705800173519953,-0.9016050459912175,-0.21360247251844225,0.16541012679107847,0.3821253001785252,1.1211828815581428,0.10882619236592206,0.21196942568704125,14000000.0
Jacob Ramsey,-1.495474801842148,-3.3873535186746553,-1.8894858021866063,-0.3958739776436032,-0.2847814231194529,-2.2613750481987993,1.358847923667288,0.3166386431797046,0.21640628722130892,0.15926534901096842,-0.17128533110384192,-1.1920242695997083,1.2270863225091937,1.776492273712639,-0.6027650913190011,-0.5843701743628394,-0.07306874538468344,-0.15612438759118796,1.6057140184766645,2.7713751395514454,1.48073090503971,0.447598934994146,0.015078422694073976,0.12935674274943054,-0.14031334645194274,-0.20210203385148795,0.2829628099496047,0.46545008754229994,-0.35696272081048463,0.1681804572466458,0.9954654467468127,-0.17312911805618086,0.5035122607967826,0.8581104952722605,0.8578499796030813,-0.16820807223967837,0.37135041935772617,-0.3221766523439156,32000000.0
Jaden Philogene,-7.543972231032434,-2.948843237193537,-3.7012474232331103,5.669776358731183,-1.4255847311570218,-1.8456788344449875,1.2426394703782506,0.4614848415663645,-2.426435703250455,-2.4149656790094443,-0.46374402069739407,1.7988755383961188,1.0574346982303342,-1.3659753607105458,2.1278584169609553,1.3788422288834583,0.8939512483458506,2.5343875327193044,-0.035767983533938334,0.6683334184695948,-2.209017577731246,-0.30099344974355324,0.06626544554490255,-0.3020841986494427,2.381564640277375,-0.576122745933786,-1.2501754196319914,0.8238471719808852,-0.7253671947917882,9.9515934543807e-06,-0.5966090450399169,-0.32477337115745436,-0.17722110406305308,1.1034922554695186,-0.554138370674555,-0.8635664706262821,-1.116361840961848,-0.096027365147519,15000000.0
Jakub Kiwior,5.635982824697053,-8.622256575217117,3.7171307345501576,-1.9975413778440545,0.24536345478765623,-0.5172309449076977,0.38227758802929823,-0.3803018976486812,-1.514827080413531,-0.1911391466560368,-0.32193482033437276,-0.14612381684823353,0.055768639894985206,-0.045838334814565014,-2.1186063686693757,0.8784746436865926,-2.6363950397522737,-1.5861734961952565,-0.93322853548137,1.6932322808971878,-0.29446826923569686,-0.2673144919531154,-0.8528169033534689,0.37546263144837894,1.5621598829845176,-0.08561822675453666,-1.51002039305609,0.8793263044372625,0.5618867335397996,0.034217131118605096,-0.788399592593994,-1.1129736959375143,0.20446882355570048,0.8242496069973557,-0.19858820450429532,-0.7447718934516514,-0.36854364257298494,-0.5191504792733218,28000000.0
James Garner,1.241386880175605,-0.4324004105682566,6.108880250300088,-0.05968070875619308,-0.7689118131340945,-0.4414940878807777,-0.0165659837789137,-1.3692949218078194,-0.1773844569421402,-0.39856756700580986,-2.095745706358156,0.26195392274474477,1.2033252482813546,-0.22991116597714725,0.5832180231488805,-1.0526008796130666,0.2910301119581719,0.41099298151360186,-0.24855923064027194,-0.06680236792821284,-0.9927320858744871,-1.0652590223875613,-0.05840564673839345,-0.2135555488998881,-0.4954881384285475,0.22258097131469073,0.132563891014974,-0.013269684829750862,-0.3950013173423038,-0.7786255314466591,0.057871205046386896,0.519979180582335,0.15174319439331763,0.28342061260856327,-0.2759299309882566,-0.3120144869360324,-0.1574982140250187,-0.182740802188615,20000000.0
James Maddison,-4.945527199380265,10.280579812126328,2.4868155016366242,0.2543453460083465,0.1417023028738224,0.40533640902893,1.9893866666293658,-0.17108574400431753,0.5194170886176729,-1.7069529343376617,-3.2151158896569005,1.148652156553213,-0.6815893640284176,0.8977561349693364,0.7429658562400503,0.7982530181067276,2.3172681900897563,-1.177593451662586,-0.5747259837395339,2.6867674247366415,-0.8044222396802396,0.0049278399587781765,1.3794628291337911,0.7980600285265634,-1.9119194837346285,-0.21017765992971535,-0.5333169711038356,-0.10171607846979301,0.46122564851194026,-0.2993319688783617,-0.9986704287148763,1.2190276390392365,0.1279621199840339,-0.5304122252132037,0.4156309148554757,-0.8606177731123545,-0.8498261557580569,1.197332256621432,60000000.0
James McAtee,-7.389829700447766,-2.5522991603960006,0.026617571399779584,-0.646897836738562,-1.2859466295830728,-1.0180518443305346,0.8712171179568672,0.06838557810667184,-0.30523085647514125,-0.336441187000103,1.5756141479944827,-1.5713678035724985,0.41744547347831995,-0.5850715052712434,-0.4685182173042279,1.468851836134583,0.6721921992289152,0.15481346331917253,-0.5290831722703799,0.405993867741591,0.26929883248892417,-0.13553061123012397,-0.051362916916373735,0.27821889260927307,-1.1537052100447418,-0.020330906245467763,0.03215597583790498,0.31639298045360276,0.24489497645930056,-0.6632268161350219,0.47098784857234116,-0.5636762121633551,-0.6608969027789999,-0.34628220277985633,-0.10940347962503354,0.02539249722189968,0.046651351182960744,0.11141383193504045,14000000.0
James Milner,5.437268952941913,9.178331347266731,2.8533761849496817,2.4150355590865766,1.6972733177656012,1.2009110757957577,-2.4042073351548265,1.4206583562445214,-0.6307903417123858,1.1348777802932388,3.7915120602564105,0.29319018293047355,0.5887799458131846,1.3448030096024768,-0.660776887398153,-1.1186560187263017,0.7552099225486693,1.4491716421090302,0.9229080816275657,1.1951105036111063,0.014355386061906913,0.6053559642089577,0.05148450860405885,-0.3674179899663206,0.8007291682362317,-1.3330010914070582,0.24211463644921533,0.0831397730846608,0.6945643974688155,0.052449659737746714,-0.07013275262269571,-0.483034155859963,-0.5220682675397447,0.06625017801240506,-0.055926490377750424,-0.08293630420381562,0.08331175270625255,0.28845713778474075,1000000.0
James Ward-Prowse,1.3463038577927056,5.021547254111675,9.303354290808006,-2.6371248253604054,1.1363268704423617,1.1615058228296857,1.994357815421325,-1.3184546280926888,-0.40350356191349285,-0.8546260538497323,-0.2649340749096936,2.0593765624086435,1.8244202006402523,0.5141546852635689,0.0030887324964305653,-0.9397615270077987,0.542221332901327,2.5832185727330077,0.17015620902057668,1.3433722994807662,1.6501990228712209,-1.388917897960523,-1.1496982269547995,-0.3665388216099804,-0.8310575734898188,0.3672403145413186,0.1872950246051755,1.3743822606253928,0.5630211241475103,-0.6629133946617275,0.3338235638001309,0.11246431980673745,0.09021105795167035,0.4286610147954225,-0.8356550456190664,-0.9179993981649298,-0.46072657244009607,-0.2825593790053722,16000000.0
Jarrod Bowen,-10.749397296899591,-1.8317342084043458,2.20288134854065,0.2607326385656102,2.8483527892437177,0.8313285362754036,1.9376764277063283,-1.875296919520551,-0.037110286498241406,-1.585509512710112,-0.6738848466936085,0.28279004895759596,1.575738116072988,-0.44005186742480235,1.0521626596202172,1.20972702802523,-0.014287469033966774,0.7977879595439789,-0.9532167635707709,1.6235788255546628,0.15776628450377495,1.166930202066175,0.143659948804679,-0.5977844135511781,-1.2722858897888503,-0.9157174971378321,-0.6205891098002945,-0.042510015716702154,0.6856190478231925,0.013949505378704362,0.46462417612021006,-0.42476374174882314,0.9546075330388641,-2.1259231062350508,0.23741964423812717,0.879395354127718,1.1413841503453601,-0.5576025429351964,45000000.0
