Player,Per90_% of Dribblers Tackled,Per90_Blocks,Per90_Challenges Lost,Per90_Clearances,Per90_Dead-ball Passes,Per90_Dribblers Tackled,Per90_Dribbles Challenged,Per90_Errors,Per90_Fouls Drawn,Per90_GCA (Dead-ball Pass),Per90_GCA (Fouls Drawn),Per90_GCA (Live-ball Pass),Per90_GCA (Take-On),Per90_Goals/Shot on Target,Per90_Non-Penalty Goals - npxG,Per90_Pass Completion %,Per90_Pass Completion % (Long),Per90_Pass Completion % (Medium),Per90_Penalty Kicks Won,Per90_Progressive Carrying Distance,Per90_Progressive Passes Rec,Per90_SCA (Defensive Action),Per90_SCA (Shot),Per90_Shots on Target %,Per90_Tackles,Per90_Tackles (Def 3rd),Per90_Through Balls,Per90_Throw-ins Taken,Per90_Tkl+Int,Per90_Total Carrying Distance,Per90_Yellow Cards,Per90_npxG/Shot,age,player_market_value_euro,Finishing_Efficiency,Pass_Efficiency,Ball_Retention
Antony,-0.05592364273578296,0.26528504244784884,1.3117704164154886,-0.2272040955424743,-0.9588056470847688,0.643309181845262,1.1714593235467903,-0.19416165683585004,-0.670837521786475,-0.5060415207765812,-0.6099575921882726,-0.8970774324784446,-0.2141077525793031,-0.9532245175012632,-0.46778422992766416,-0.41306625745002484,0.6581978343233814,-0.43078490268705716,-0.5381357303622403,-1.5671187093455572,-1.0114052114246703,0.7074615502076609,-0.525975841192503,-0.5863910527719313,0.9471163783666734,0.22032348105345026,-0.5112269213319068,-0.7349290408885589,1.1406246329046716,-1.6198281835403883,0.7504809401516356,-0.822214169302646,-0.2681789446860664,16.811242831518264,0.12817170176076856,-0.40417582137229974,0.1236066943839618
Antony,0.616593480717966,0.22420288293224733,-0.4066510157062339,1.0947749926469863,-0.2560223236876201,0.23567925501796097,-0.03902044314312163,1.37269858514319,-1.066336009994557,-0.5060415207765812,-0.6099575921882726,-1.2720891136818193,-0.4122454196058901,0.09883583748715295,-0.3091278649759003,1.823982789696672,0.7501552554697484,1.7964057913559628,0.4946382752738448,1.3482791702631118,-1.3239914562252684,-0.01473602081583932,-1.2157241905323306,0.28270392271827566,-0.10920694192647548,0.8671760181416935,-0.15049865343771404,-0.5632936491431562,0.43618891679438854,1.203024641354545,0.18378673274894614,0.3010183691463962,-0.2681789446860664,16.811242831518264,0.1066007838555575,1.7972695058840626,0.0267212457076767
Antony,0.2240230313801209,0.6563479715741685,0.511793461095336,0.2910736152807749,-0.5791025708130478,0.48128883977363907,0.6251373671792465,0.3552657138938828,0.9772473859356595,0.3961085153986607,-0.27480559830616347,-0.10726973788253157,-0.2306341076560497,-0.9986976509562635,-0.4899443229242905,0.23787688964946238,0.06511413568274334,0.23304236777010753,-0.1252329172934471,0.5879439364177406,-0.6862902162408575,0.9083776154570521,-0.12859994941349284,-0.06995602104899105,0.5337831620045095,0.27401240673858396,0.7107934661844848,-0.715836923288744,1.5260395625247967,0.3776702803370116,0.5592461714838451,-0.9681144320548798,-0.2681789446860664,16.811242831518264,0.10559548937709087,0.3138958813137728,0.26866489765342944
Antony,0.07462836983750781,-0.9568389006584307,0.8466559458569163,-1.24809124362886,-0.7123709537161653,0.5107185238051494,0.8190824997675188,-0.769991265417663,1.404530210985006,-0.5060415207765812,1.240452972388466,0.09744159816838789,-0.4122454196058901,0.07472684941842192,0.6644776327909817,-0.44587324094292835,-1.9069420607011112,-0.7565034217129627,-0.5381357303622403,0.6680402108720226,1.0565741031590725,-1.0383711821308843,-0.964200025568709,-0.15427101304442215,0.28420642751934294,0.322629177097592,2.1496504543744055,-0.40501122495629577,-0.28717842821816336,0.49318839982725365,-1.812667489836834,-0.7276026823793166,-0.2681789446860664,16.811242831518264,0.24366605512342493,-0.46680644549648576,-0.25438948116137766
Carles Aleñá,-0.9101947476439992,0.11539240536581573,-0.003464049999632227,-0.663550085650518,-1.0591396987595343,-1.0258982318655687,-0.746470619218704,0.9232850898597371,-0.014458089828327424,-0.5060415207765812,-0.6099575921882726,-0.22033789048939742,-0.4122454196058901,0.88830321358312,0.14410937395390683,-0.9796488844100116,-2.2483935939202726,-1.2563323329799998,-0.5381357303622403,-1.523228519225458,-0.630711122818356,1.170108795478271,2.7456772732381993,-1.1796862361913711,-0.4030261479453828,-1.0976572139304412,-0.9928613525720491,-0.7461369030367764,-0.35134154739051476,-1.5039297714548912,-1.812667489836834,-0.9552970082850141,-1.4139588327625392,14.73180128983843,0.32291743409486606,-0.9923162488438776,-0.16907627414583845
Óscar de Marcos,-0.27942871905422506,0.050290497222590255,1.3285530229379963,-0.5522434397331852,-0.6035592367159704,0.44839630024855287,1.0415507499578989,0.635476520019631,0.10713357215549704,-0.5060415207765812,3.9680262559540753,-1.4217348924528295,-0.4122454196058901,0.32533274594185185,-0.08230733759849389,-0.32502543991984645,0.7979018052715859,-0.8598140959452957,3.6834326878267243,-1.6513654954421282,-0.2946112129711512,-1.0383711821308843,0.74017666318136,-0.5153758476041137,0.3594331769131464,-0.5548450075648911,-0.25121371196829734,-0.5719853570485297,0.41723834794407916,-1.6337694279369623,-0.06224808349085772,0.32987503264042795,1.8288094013939495,14.22097566607244,-0.936584312114818,-0.3280032937166869,-1.8308784625575367
Dani Olmo,1.1630322800612396,0.4046846362637095,-1.5444037935163415,1.529721008975429,-0.8407102470313853,-0.5289246719490247,-1.2136443199274902,-0.14899731732912577,-0.888639391569996,-0.5060415207765812,0.05775639798001239,-1.2806775733996536,-0.4122454196058901,0.8402340737963055,0.09704924897284428,0.5241012261630303,-0.548758315576518,1.00064735881254,0.7159006545348113,-0.2388851992578514,-1.2311770712962777,-0.20997309436755593,0.44490364107453384,-0.6431289792346843,-0.45035657541971336,-0.3849241144835054,-0.8457349241457682,-0.6907594947963334,0.2024336058657842,-0.4786107961253136,-0.54821957717955,-0.3536423108908489,-0.6173038512721564,17.909855120186375,0.43153718932649393,0.5016206445003717,0.3261896929501789
Eric García,0.21908139176442956,0.3086386810404236,-0.0569163770483657,0.27799298403166683,1.2157636349285572,0.058682619040026536,0.017955162964286685,-0.14400367163518565,-1.3106760356832703,0.09870345635700846,-0.3538734381069961,0.28202436510367634,0.2554525890724472,-0.7045898738435661,-0.4728571859994635,-1.2787991344486587,-0.9129887810749845,-1.2101482236961083,-0.5381357303622403,-0.35847342431409485,0.3790707323849301,0.17560399648044978,-0.8614869568239222,-0.9371689427047456,0.5256221994138613,0.3251410111488002,-0.9420954211550432,2.0142843440189404,0.446520411954853,-0.38436885089136286,-1.2690648199160008,-0.030959097707785675,-2.1056408902363275,16.70588231586044,0.12461251403318654,-1.1911498958523195,0.0020082758354416394
David Alaba,0.1933924930747916,0.5142247782187,0.5938674843031522,-0.1318439626346846,2.9339483858255098,0.4892101839820199,0.6802846101988986,0.14626833313987467,-0.7770870172961251,1.7066534639258062,-0.6099575921882726,1.097695138666369,0.37635996171875813,-0.03621768388055466,0.46086614471404846,-0.325430510090683,-0.709087859951232,-0.30269298692049507,-0.5381357303622403,0.4319231856227153,1.2173447065131875,-0.34525857127737836,-0.8487633807071878,0.2925208427705134,0.3709215841524339,0.36168061255051526,-0.47417400188232955,2.3913654155125212,0.16939489601499308,0.24545679726078118,0.47288334906372764,-1.0876729557441331,1.0516842662322272,16.11809565095832,0.21391768038437672,-0.35098510017647677,-0.3443296726396971
Rodrigo De Paul,-0.32701728529154833,1.4607312411535718,0.11250027591309796,-0.6090846410117114,-0.2475888135193206,-0.4204685840373454,-0.24640024198684074,-0.769991265417663,-1.2657922294881567,2.080755688325378,-0.6099575921882726,-0.07828342445048218,-0.4122454196058901,0.3141358951473436,0.4510812233424707,-2.243309232290103,-1.468107052677872,-1.9444382770824626,-0.5381357303622403,-1.1481831933011784,0.7592955331059223,-0.14779064866462543,-0.14447379173004107,-0.15835022687339886,-0.7713129167786948,-0.7184865011327998,-0.7526502700114938,-0.5462514254904027,-0.8894757981414746,-1.1451338460553024,-0.8137846432171066,-0.09193886656723942,0.8238360590644036,17.034386382832476,0.27323809604039534,-2.2591871576336895,-1.4415029399542207
Igor Zubeldia,-2.873943838190956,-0.06823646695076574,-1.9420128788438913,-0.16588300715996768,-0.6415351210453987,-1.9099443352884609,-2.431465443496753,-0.769991265417663,2.5909626047372565,-0.5060415207765812,-0.6099575921882726,-0.22033789048939742,-0.4122454196058901,-1.21105536176729,-2.4692996140838694,-0.1525593937776581,2.6963729256359485,0.8749287669128604,-0.5381357303622403,-1.510053119977424,0.31556521114788616,-1.0383711821308843,2.7456772732382007,0.6829650329470632,-1.4791681063846087,-1.6654448798663268,1.5600546369728674,-0.7461369030367764,-1.7661573404598445,-1.3050342504077517,-0.010833584713284463,-0.2722140305679224,0.3396586188327496,16.90655301132259,0.13971819654724638,-0.17968927882647237,0.19142256716094821
Jan Oblak,-0.5378322002301188,1.04726838076344,1.7879959840639066,0.5417855311952113,-0.9299593609875322,0.0947430652757818,1.0211810239968253,-0.12623531415102413,-0.9150901005288535,-0.5060415207765812,-0.6099575921882726,-0.7482325122493216,-0.4122454196058901,0.07332341627058929,0.2319659803037191,-0.5751138750486211,0.06207906234907964,0.10640798457383248,-0.5381357303622403,-0.5415056406414162,-0.8916137220664561,-0.1987432475601012,0.013640393589000235,-0.10389537773654062,0.5397838293224306,0.14481951875584498,0.06526776231476714,-0.6388655747755769,0.8830008966777426,-0.7719439802171235,0.5084033925962549,-0.48007266435999557,-0.3528371822380675,17.034386382832476,0.327658188183296,-0.5639527340491788,-0.2077645808189188
Djené,-0.6913013192100949,1.0552017523229151,1.6246537964846106,-0.24990355181733045,-0.8658148727970052,-0.10005710182992802,0.7969411903500607,-0.22854296147987466,0.4089215900899518,-0.5060415207765812,-0.1513524389676297,1.436081687719353,0.16162932338939992,0.9179432803528964,0.6020126881236326,-0.3904271130091352,-0.03314067173879465,-0.2974718609138919,0.026859738288488293,-0.838867202225291,-0.39587214057596415,0.40251769692328043,-0.15439044928715503,0.15344216793432325,0.33161829761736916,0.046721478767699796,0.2601575889630669,-0.6942046344509577,0.2531191510253897,-0.9938473456509712,1.4329065295248504,1.098032161533492,-0.10708661593561035,14.50865773852422,0.36953318264122603,-0.34758374935438413,0.05648879257514223
José María Giménez,0.5341274726081027,-0.1285685745684649,-0.07183901202736853,0.3765534147347938,1.672101322399984,0.3351631822447743,0.2027323186627923,0.07140003892290495,1.6463122667769934,-0.30861868930272524,-0.6099575921882726,-0.38437056388140955,-0.4122454196058901,-0.5200637274117447,-0.24241175553115565,0.7246948548928519,-0.18755466197785456,0.5604541182098758,-0.5381357303622403,0.1831060629549567,-0.3309206958272152,-0.20366361286136658,-0.9348369127367013,-0.885117964998213,-0.09625286139759281,0.3489274855047962,-0.19876077630452638,2.3445662155082942,-0.34672777866882953,0.36926063134648385,0.1813150653936972,-0.5842285974392566,1.8418292989463807,16.811242831518264,0.1319754472560837,0.7155670853991151,-0.08170606029922108
Jhon Solís,0.4024169813965742,0.10391819623375442,0.1923663158472497,-0.4544564378977484,2.4910130844721032,0.5367701280676895,0.4949282047519962,0.3655812680080366,0.2840444744710454,0.9812522466502881,0.9719433106822738,-0.9233647167371574,-0.1960197580440015,-0.31971082556641967,0.26406791971305815,-0.6224431078439184,-0.54717334240144,-0.6256458909349892,0.9598785624943358,0.23034010213591646,0.14761065626380301,0.1747356537963361,-0.1276145110997571,-0.2510963783934965,0.7528178923192146,0.6683470614257506,-0.6504807945440952,1.9534534811281528,1.1051527536360355,0.19637763111452589,0.02068424716398897,-1.1754993567100982,1.4382124748205163,15.068273526459642,0.24731831794673026,-0.6147976226848766,-0.33438350531278727
Natan,-0.6290165964941188,-1.047494991591,-1.0444984978344105,-1.2858979888682798,-0.618839226592279,-1.2642880532496505,-1.473032593759805,-0.769991265417663,1.277283172585489,-0.5060415207765812,1.2612395251288138,0.14611829226269699,0.2780811700502545,0.4754576800729733,0.8241898732808778,-0.9570762100434043,0.8814143172769977,-0.8989403317527054,2.1957889834041566,-0.8283460390104995,0.9823854107904197,-0.14160877789063694,1.4264529468174592,0.7210118147575771,-1.4354807993325238,-1.5691391872708198,-0.042857025458282384,-0.6075727771909467,-1.69964343235552,-0.7793636484460662,-1.2454776030462276,1.4235618333279998,1.221772241413204,16.012735135300492,0.3881260555256611,-0.9511947020954864,-0.1845375661783037
Natan,0.4518273380324692,-0.9252024316306479,-1.3357963350024282,1.3474914425485394,-0.65496442595002,-0.7992211017919305,-1.3011087745501946,0.536567099615285,-1.402894374279554,-0.5060415207765812,-0.6099575921882726,-1.0565974481093543,-0.4122454196058901,-0.04759164158322868,0.2247619718372672,2.1014108638791718,2.10712106012532,1.7951342259635827,-0.5381357303622403,2.1914560397212743,-1.3688822108946985,-0.5502286616720733,-0.7073711834643488,-0.4256877149258612,-1.1191771047809647,-0.3694747354806947,-0.5035719159719627,-0.6757324333840182,-0.3780144274725775,1.9176333908421308,-0.16334261871601305,-0.6261087897996507,1.221772241413204,16.012735135300492,0.23742785924055698,2.080372088983673,2.1554985727699676
José Ángel Carmona,-0.20929841368267726,-0.5539689328497022,1.09686476454996,-0.8463743388297484,2.0431023325964426,0.11444281488379351,0.6725221583250865,0.5248713056949504,0.5566015763768467,3.179262034078294,-0.1256277074200099,2.465494934854722,0.1739938640340454,-0.44486443274104415,0.36657001103648357,1.367045701864732,1.1557497308423572,1.2370045066271171,-0.2454542889999796,2.434606727255979,0.12293000040542641,0.44023319607118416,-0.457408471971762,0.42664395877435096,0.027395175494729255,-0.2854394051697856,2.8727589703116174,0.3670442704251396,0.2013665503046209,3.203814564297842,0.02319399523914185,-0.6651845179991481,-2.3050080715081727,16.11809565095832,0.25154880573689753,1.3556255717800982,0.6844302223154969
Igor Zubeldia,-2.873943838190956,-1.2159954733751197,-0.9404293172743574,-0.7344831756488615,-0.8042642970535475,-1.9099443352884609,-1.8929619429542837,-0.769991265417663,0.9860775765659814,-0.5060415207765812,-0.6099575921882726,0.12773405157247003,-0.4122454196058901,-0.6189285841043537,-3.252875115254264,-1.7646829772136,-1.9220390036295625,-1.8872713837908985,-0.5381357303622403,-1.6119412465106888,0.29920357242638146,-1.0383711821308843,0.30299027110132487,0.5569209621031092,-2.2618168034313184,-1.8202960614852048,-0.22698655570857412,-0.6809096955434877,-1.8459674901244643,-1.6353012461564789,1.5507557997271257,1.7770349025833525,0.3396586188327496,16.90655301132259,0.14133942873793326,-1.7726500274237977,0.2936539606288475
Igor Zubeldia,-0.5181329138920183,-0.36214811153475973,1.3222721754474343,-0.7047466681076217,-0.2875615741240413,-0.004105937833758802,0.70625906825186,-0.021751383696539058,0.04502061290637754,-0.5060415207765812,-0.6099575921882726,0.29759049432659523,-0.4122454196058901,-0.4554027568924529,-0.7516560874855847,0.05651007978421349,-0.04014414153649535,0.10726714144659727,-0.5381357303622403,0.4414057801339024,1.0106240625742646,-0.541581289060582,0.8569690403535296,-0.027940753695634948,0.3767033152450109,-0.06934663819857505,0.8675078408395182,0.17855066188014726,-0.007048575137079245,0.5432803466511754,0.9717475514408708,-0.007419936860491848,0.3396586188327496,16.90655301132259,0.06187963845924937,0.0017082031744511408,-0.05736358904274518
Alejandro Balde,-0.9709719531716353,-1.808991281279401,-0.27044320654217163,-1.2468009372930837,-0.7023508534993331,-1.164862257370511,-0.9914495443601026,-0.769991265417663,0.5919021252760751,-0.3663625312374494,1.3811310246434056,1.4438919430314154,0.29670975269205896,0.23984232543598188,0.6040435204801226,-1.1539741599697217,0.3161031657144484,-1.3225531994619288,1.6622062422576596,-1.0354785885811624,1.31456399440104,-0.379092296719181,0.68670185261174,0.9845566124611285,-1.1667604318432767,-1.4234841281776718,1.0745563163908711,-0.677777971108295,-1.5224068218938782,-1.0107055509783254,0.4519766661597231,1.2149527835078986,-0.6807758518403424,17.72753356339242,0.43911473633070114,-1.1501746427437005,0.0025510885179260974
Natan,1.0594514873190148,0.482650149998978,-0.8111927286847402,2.472542456583585,0.1504735608262382,0.4554763198160347,-0.1037406347002732,0.4394918454947656,-1.0339705355279039,-0.5060415207765812,-0.6099575921882726,-0.7179484461451426,-0.4122454196058901,-1.8031821394302259,-0.5527996895228335,1.0670471432564896,0.1547629345840505,1.4045912887797252,-0.5381357303622403,1.1028534967485573,-1.3522015077198204,0.5391145161613693,0.44147875300526396,-0.8645760590814859,0.03721374414339154,0.760556965496094,-0.567375354314563,-0.46756044768870153,0.2762835036703156,0.8291491390597773,-0.010833584713284463,-1.4106856600964084,0.8571995465425252,16.012735135300492,0.16403667940754987,1.0281907886260777,0.587406463651982
Djené,-0.5945304904380354,0.18472259010993866,1.329584618773665,0.15677598301350107,-0.30165420131315857,-0.13892772617764673,0.607933216187542,-0.769991265417663,0.0627348808996675,2.0253742214942014,-0.6099575921882726,-1.1983244712557228,5.0950688679209355,0.0409158702419706,-0.04479450632809114,-0.5259106009184809,0.23460197369200073,-0.3086889642974065,-0.5381357303622403,-0.3478325965637498,0.18624044895077607,0.5937500642677633,1.5319658953661641,-0.058628574230542976,-0.4809818557173343,0.06848384134570219,-0.7633461874421386,-0.10314117197409182,-0.5681735398286676,-0.3523748563461145,-0.8802832295689109,0.2034245128634959,0.9637999577532079,14.50865773852422,-6.32128750582592,-0.5645115296288925,-0.6659365098680261
Natan,0.3363361837588749,-0.1262488150021163,0.2740904087400769,-0.7628607866449214,-0.7112919079244086,0.36688655503276185,0.4091312183899394,-0.14973531406638266,0.313550143568478,-0.5060415207765812,-0.6099575921882726,1.131804624402728,-0.4122454196058901,-0.15849310247618847,0.9812849799606118,-0.15518808786745816,-0.15790690647083927,-0.8595440541713587,1.8458729917890144,0.5457487364827451,1.9316782050912191,-1.0383711821308843,0.5700897172237138,0.6619891719699755,0.7706795288773436,0.7735670312708269,-0.5740372879556219,-0.4029373951591536,-0.07767295311791131,0.3854091972117986,-1.504657621016015,-0.18730289607254283,1.221772241413204,16.012735135300492,0.26562675654244466,-0.17475129119695285,-1.3759547359132323
Natan,-0.6529633274373567,-0.24235104617445638,-0.13605133472154604,-1.336684999931503,-0.8348803418317388,-0.8804175971092224,-0.706655563170983,-0.769991265417663,2.625764425939329,-0.5060415207765812,2.8412039584205484,0.8250304010952221,0.46746008650227744,-0.07372295890668525,1.0912756580940814,-0.384153291473183,-0.33780012500743145,-0.6770707411823654,2.7399855861263,0.1848862230306584,1.7407275444287922,1.41616469993908,1.168855109627533,0.7487642433640279,-1.0904806223643284,-1.4792795177217775,0.030369847819306434,-0.4992401093248521,-1.2236077867477355,0.2403275142393929,-0.10376226031439326,0.3133016901192495,1.221772241413204,16.012735135300492,0.2808308582220739,-0.2820903535884265,-1.249716963005877
Natan,2.179908926369831,0.17660202947134288,-1.1342842001587834,0.6398636913485427,1.3456866625597994,3.8960881817862103,2.2239841740962065,-0.769991265417663,0.45753841281036534,3.335835391709217,-0.6099575921882726,2.2677148877893294,-0.4122454196058901,1.4266002841857892,1.1894729691690176,0.3941607779962688,-0.6265101755058323,-0.04567514014145138,-0.5381357303622403,0.44151272473748004,0.9319137811642126,-1.0383711821308843,-0.6645365367065457,1.0050776584371686,2.8253997273722953,2.5413455541131897,0.36869384185190646,1.249739979583608,1.648548445820267,0.12494658322833711,-0.8516894071042742,2.00472922848905,2.3723901242086454,16.012735135300492,0.24185582456052104,0.3641677213665215,-1.2247521846457188
