Player,Versus,BasedOnMinutes,scouting_period,Per90_Average Pass Length,Per90_Avg. Distance of Def. Actions,Per90_Avg. Length of Goal Kicks,Per90_Clean Sheet Percentage,Per90_Clean Sheets,Per90_Corner Kick Goals Against,Per90_Crosses Faced,Per90_Crosses Stopped,Per90_Crosses Stopped %,Per90_Def. Actions Outside Pen. Area,Per90_Draws,Per90_Free Kick Goals Against,Per90_Goal Kicks,Per90_Goals Against,Per90_Launch %,Per90_Launch% (Goal Kicks),Per90_Losses,Per90_Own Goals Scored Against Goalkeeper,Per90_PSxG-GA,Per90_PSxG/SoT,Per90_Pass Completion Percentage (Launched),Per90_Passes Attempted (GK),Per90_Passes Attempted (Launched),Per90_Passes Completed (Launched),Per90_Penalty Kicks Allowed,Per90_Penalty Kicks Attempted,Per90_Penalty Kicks Missed,Per90_Penalty Kicks Saved,Per90_Post-Shot Expected Goals,Per90_Save Percentage,Per90_Save% (Penalty Kicks),Per90_Saves,Per90_Shots on Target Against,Per90_Throws Attempted,Per90_Wins,Percentile_Average Pass Length,Percentile_Avg. Distance of Def. Actions,Percentile_Avg. Length of Goal Kicks,Percentile_Clean Sheet Percentage,Percentile_Clean Sheets,Percentile_Corner Kick Goals Against,Percentile_Crosses Faced,Percentile_Crosses Stopped,Percentile_Crosses Stopped %,Percentile_Def. Actions Outside Pen. Area,Percentile_Draws,Percentile_Free Kick Goals Against,Percentile_Goal Kicks,Percentile_Goals Against,Percentile_Launch %,Percentile_Launch% (Goal Kicks),Percentile_Losses,Percentile_Own Goals Scored Against Goalkeeper,Percentile_PSxG-GA,Percentile_PSxG/SoT,Percentile_Pass Completion Percentage (Launched),Percentile_Passes Attempted (GK),Percentile_Passes Attempted (Launched),Percentile_Passes Completed (Launched),Percentile_Penalty Kicks Allowed,Percentile_Penalty Kicks Attempted,Percentile_Penalty Kicks Missed,Percentile_Penalty Kicks Saved,Percentile_Post-Shot Expected Goals,Percentile_Save Percentage,Percentile_Save% (Penalty Kicks),Percentile_Saves,Percentile_Shots on Target Against,Percentile_Throws Attempted,Percentile_Wins
Jordan Pickford,Goalkeepers,3330,2022-2023 Premier League,43.0,16.2,52.7,21.6,0.22,0.11,15.3,0.59,3.9,1.41,0.32,0.05,8.51,1.54,58.1,71.4,0.49,0.0,0.08,0.31,33.7,26.81,21.65,7.3,0.14,0.16,0.0,0.03,1.62,71.3,16.7,3.32,4.89,4.08,0.19,98.0,84.0,98.0,27.0,27.0,91.0,73.0,27.0,16.0,66.0,80.0,20.0,77.0,38.0,98.0,98.0,66.0,91.0,80.0,73.0,57.0,52.0,95.0,95.0,34.0,63.0,39.0,57.0,13.0,66.0,55.0,88.0,77.0,16.0,16.0
Jordan Pickford,Goalkeepers,3330,"Last 365 Days Men's Big 5 Leagues, UCL, UEL",41.4,16.0,46.9,35.1,0.35,0.19,15.62,0.89,5.7,1.89,0.38,0.0,7.14,1.32,54.3,58.0,0.41,0.03,0.15,0.29,37.5,36.03,23.7,8.89,0.08,0.14,0.0,0.05,1.44,72.9,40.0,3.24,4.59,4.32,0.22,93.0,84.0,64.0,83.0,84.0,28.0,77.0,59.0,43.0,92.0,91.0,70.0,81.0,54.0,92.0,57.0,61.0,61.0,82.0,53.0,68.0,85.0,97.0,96.0,69.0,46.0,40.0,79.0,35.0,69.0,81.0,67.0,63.0,52.0,17.0
Jordan Pickford,Goalkeepers,3420,2017-2018 Premier League,47.8,14.9,67.2,26.3,0.26,0.16,15.55,0.71,4.6,1.34,0.26,0.0,8.95,1.53,64.0,92.6,0.39,0.0,-0.05,0.3,34.1,25.89,24.87,8.47,0.08,0.13,0.03,0.03,1.48,69.1,25.0,3.13,4.68,4.26,0.34,80.0,76.0,98.0,50.0,50.0,57.0,54.0,39.0,31.0,69.0,46.0,72.0,76.0,24.0,65.0,74.0,46.0,80.0,46.0,67.0,24.0,65.0,91.0,69.0,44.0,61.0,91.0,48.0,20.0,52.0,56.0,69.0,72.0,69.0,61.0
Jordan Pickford,Goalkeepers,3420,2018-2019 Premier League,42.3,17.3,53.7,36.8,0.37,0.24,11.34,0.37,3.2,1.05,0.24,0.05,7.66,1.21,54.0,67.0,0.37,0.05,0.03,0.3,34.9,25.76,19.05,6.66,0.05,0.13,0.0,0.08,1.19,67.6,60.0,2.34,3.58,4.0,0.39,61.0,94.0,39.0,85.0,87.0,19.0,20.0,28.0,46.0,65.0,76.0,22.0,31.0,80.0,54.0,28.0,41.0,37.0,83.0,76.0,31.0,80.0,50.0,54.0,76.0,48.0,44.0,89.0,65.0,31.0,91.0,13.0,13.0,54.0,57.0
Jordan Pickford,Goalkeepers,3420,2019-2020 Premier League,40.1,13.4,48.5,23.7,0.24,0.13,13.42,0.63,4.7,0.66,0.26,0.08,6.95,1.47,50.8,62.1,0.39,0.08,-0.07,0.32,37.0,29.34,19.21,7.11,0.08,0.11,0.03,0.0,1.32,63.9,0.0,2.47,3.87,5.13,0.34,70.0,45.0,50.0,45.0,45.0,57.0,34.0,63.0,63.0,38.0,57.0,20.0,27.0,34.0,59.0,48.0,57.0,18.0,45.0,86.0,66.0,91.0,77.0,80.0,57.0,48.0,91.0,27.0,54.0,20.0,27.0,25.0,34.0,77.0,52.0
Jordan Pickford,Goalkeepers,3420,2023-2024 Premier League,41.6,15.9,48.3,34.2,0.34,0.24,15.0,0.79,5.3,1.42,0.24,0.0,7.18,1.34,56.7,60.8,0.42,0.08,0.12,0.28,40.0,34.13,23.71,9.47,0.21,0.21,0.0,0.0,1.38,73.9,0.0,3.08,4.34,3.71,0.34,98.0,64.0,86.0,86.0,92.0,36.0,70.0,30.0,23.0,52.0,61.0,64.0,70.0,73.0,95.0,64.0,58.0,41.0,83.0,44.0,77.0,58.0,98.0,98.0,9.0,88.0,45.0,41.0,61.0,86.0,41.0,48.0,36.0,27.0,47.0
José Sá,Goalkeepers,300,2019-2020 Europa League,38.3,11.2,55.4,0.0,0.0,0.0,21.33,1.0,4.7,0.67,0.33,0.33,12.0,1.0,44.3,77.8,0.33,0.0,0.23,0.34,17.3,35.33,25.0,4.33,0.0,0.0,0.0,0.0,1.23,72.7,,2.67,3.67,4.33,0.33,65.0,23.0,90.0,17.0,17.0,78.0,99.0,91.0,73.0,54.0,65.0,3.0,94.0,76.0,54.0,79.0,41.0,63.0,78.0,78.0,2.0,94.0,97.0,29.0,73.0,24.0,46.0,44.0,53.0,63.0,,55.0,39.0,56.0,46.0
José Sá,Goalkeepers,360,2020-2021 Europa League,36.9,21.8,51.5,25.0,0.25,0.75,14.5,0.0,0.0,2.5,0.0,0.25,8.25,1.75,45.9,72.7,0.5,0.0,-0.68,0.21,30.6,33.25,21.25,6.5,0.0,0.0,0.0,0.0,1.08,66.7,,3.5,5.25,6.5,0.5,72.0,92.0,85.0,52.0,52.0,6.0,67.0,11.0,11.0,94.0,22.0,2.0,76.0,38.0,74.0,85.0,59.0,60.0,9.0,8.0,29.0,80.0,97.0,81.0,74.0,20.0,47.0,44.0,74.0,49.0,,81.0,75.0,88.0,65.0
José Sá,Goalkeepers,450,2017-2018 Champions League,30.8,16.7,53.2,0.0,0.0,0.2,11.4,0.2,1.8,0.6,0.2,0.0,7.4,2.4,32.2,73.0,0.4,0.0,-0.4,0.4,33.3,24.2,13.2,4.4,0.2,0.2,0.0,0.0,2.0,54.2,0.0,2.4,4.8,3.6,0.4,17.0,80.0,73.0,21.0,21.0,32.0,40.0,23.0,21.0,38.0,54.0,59.0,43.0,23.0,23.0,70.0,43.0,68.0,20.0,93.0,30.0,50.0,38.0,37.0,28.0,70.0,48.0,44.0,32.0,11.0,44.0,18.0,54.0,23.0,57.0
José Sá,Goalkeepers,540,2019-2020 Champions League,38.5,9.8,55.0,16.7,0.17,0.5,16.17,1.17,7.2,0.17,0.17,0.0,7.5,2.33,46.7,73.3,0.67,0.0,-0.28,0.33,22.7,27.5,18.33,4.17,0.17,0.33,0.17,0.0,2.05,62.9,0.0,3.5,5.83,6.33,0.17,74.0,15.0,87.0,41.0,41.0,4.0,74.0,96.0,87.0,9.0,46.0,51.0,38.0,22.0,77.0,79.0,74.0,60.0,18.0,57.0,6.0,62.0,82.0,38.0,39.0,77.0,96.0,44.0,29.0,28.0,44.0,70.0,74.0,91.0,24.0
José Sá,Goalkeepers,540,2020-2021 Champions League,32.2,9.4,42.1,16.7,0.17,0.0,11.33,1.0,8.8,0.0,0.0,0.0,8.17,1.67,32.9,55.1,0.83,0.0,0.18,0.24,35.0,26.83,13.33,4.67,0.5,0.5,0.0,0.0,1.85,79.4,0.0,4.0,5.67,6.5,0.17,52.0,11.0,72.0,43.0,43.0,74.0,48.0,93.0,94.0,1.0,16.0,60.0,82.0,44.0,55.0,72.0,89.0,65.0,60.0,26.0,30.0,50.0,65.0,65.0,13.0,84.0,48.0,49.0,28.0,74.0,49.0,77.0,77.0,90.0,28.0
José Sá,Goalkeepers,630,2018-2019 Europa League,36.4,17.0,52.9,14.3,0.14,0.14,15.29,0.57,3.7,1.43,0.14,0.0,7.43,1.29,39.4,69.2,0.43,0.0,-0.03,0.22,33.7,18.14,12.29,4.14,0.0,0.14,0.0,0.14,1.26,74.3,100.0,3.57,5.0,4.29,0.43,49.0,77.0,56.0,26.0,26.0,51.0,78.0,75.0,70.0,75.0,38.0,58.0,34.0,54.0,38.0,48.0,53.0,64.0,53.0,13.0,30.0,11.0,30.0,21.0,71.0,57.0,49.0,95.0,53.0,76.0,71.0,84.0,78.0,59.0,57.0
José Sá,Goalkeepers,1260,2024-2025 Premier League,36.7,16.9,46.1,21.4,0.21,0.29,16.21,1.07,6.6,1.86,0.21,0.07,5.79,2.21,42.8,63.0,0.5,0.14,-0.4,0.31,24.1,28.21,15.71,3.79,0.21,0.29,0.0,0.07,1.67,58.2,25.0,2.64,4.79,4.07,0.29,88.0,91.0,71.0,55.0,59.0,13.0,80.0,63.0,52.0,88.0,34.0,9.0,59.0,9.0,82.0,73.0,73.0,7.0,9.0,57.0,9.0,27.0,66.0,41.0,13.0,95.0,50.0,91.0,34.0,9.0,70.0,30.0,59.0,38.0,38.0
José Sá,Goalkeepers,2745,"Last 365 Days Men's Big 5 Leagues, UCL, UEL",34.0,15.7,43.6,16.7,0.16,0.36,15.61,0.82,5.3,1.38,0.2,0.03,6.85,2.0,37.6,59.8,0.52,0.07,0.01,0.31,21.9,26.49,14.07,3.08,0.2,0.23,0.0,0.03,1.93,68.8,14.3,3.8,5.77,4.79,0.3,58.0,80.0,52.0,22.0,21.0,5.0,76.0,51.0,34.0,74.0,25.0,29.0,74.0,9.0,62.0,60.0,85.0,20.0,52.0,78.0,1.0,33.0,57.0,20.0,13.0,83.0,40.0,69.0,8.0,34.0,58.0,91.0,93.0,74.0,38.0
José Sá,Goalkeepers,3037,2023-2024 Premier League,33.0,12.6,42.6,12.1,0.12,0.21,15.47,1.33,8.6,0.83,0.21,0.03,7.5,1.72,33.3,56.9,0.47,0.03,0.3,0.31,20.5,24.92,12.57,2.58,0.24,0.24,0.0,0.0,1.95,73.4,0.0,3.88,5.57,5.63,0.36,55.0,19.0,42.0,27.0,27.0,52.0,73.0,89.0,73.0,17.0,42.0,20.0,77.0,38.0,52.0,48.0,77.0,67.0,95.0,70.0,2.0,27.0,55.0,11.0,5.0,95.0,45.0,41.0,14.0,81.0,41.0,80.0,73.0,86.0,52.0
José Sá,Goalkeepers,3240,2022-2023 Premier League,30.9,12.6,46.2,30.6,0.31,0.17,15.0,1.19,8.0,0.78,0.19,0.0,7.22,1.53,29.3,61.9,0.5,0.03,-0.16,0.28,27.6,25.97,12.08,3.33,0.06,0.11,0.0,0.06,1.34,67.1,50.0,2.92,4.47,5.06,0.31,34.0,20.0,71.0,59.0,59.0,59.0,66.0,84.0,88.0,20.0,38.0,75.0,59.0,45.0,30.0,70.0,71.0,70.0,38.0,41.0,16.0,48.0,55.0,43.0,70.0,38.0,39.0,88.0,48.0,48.0,89.0,59.0,55.0,63.0,41.0
José Sá,Goalkeepers,3285,2021-2022 Premier League,34.7,13.3,36.9,30.6,0.3,0.03,15.04,1.18,7.8,1.1,0.14,0.03,7.15,1.1,35.4,43.3,0.47,0.03,0.21,0.24,29.4,23.12,11.29,3.32,0.25,0.27,0.03,0.0,1.27,80.6,0.0,3.32,4.38,5.92,0.41,62.0,33.0,42.0,63.0,63.0,94.0,63.0,83.0,87.0,48.0,13.0,40.0,29.0,83.0,44.0,38.0,67.0,63.0,98.0,17.0,17.0,33.0,37.0,29.0,10.0,90.0,83.0,37.0,44.0,98.0,37.0,71.0,52.0,90.0,63.0
João Virgínia,Goalkeepers,1530,vs. Goalkeepers,37.3,13.3,48.8,23.5,0.24,0.18,16.71,0.82,4.9,0.88,0.18,0.0,9.88,1.65,40.8,58.9,0.71,0.06,0.19,0.27,38.1,29.29,17.76,6.76,0.18,0.18,0.0,0.0,1.78,75.7,0.0,4.47,6.06,5.65,0.12,58.0,35.0,63.0,38.0,38.0,48.0,75.0,52.0,48.0,40.0,21.0,69.0,98.0,46.0,37.0,56.0,87.0,31.0,87.0,23.0,71.0,67.0,56.0,71.0,13.0,83.0,46.0,35.0,21.0,83.0,37.0,94.0,87.0,87.0,10.0
Kepa Arrizabalaga,Goalkeepers,360,2023-2024 Champions League,27.1,12.1,25.2,25.0,0.25,0.25,14.5,1.0,6.9,0.5,0.0,0.0,4.75,1.25,14.6,15.8,0.0,0.0,-0.18,0.22,38.1,30.75,5.25,2.0,0.25,0.25,0.0,0.0,1.08,73.3,0.0,2.5,3.75,6.5,1.0,27.0,38.0,12.0,68.0,68.0,27.0,79.0,74.0,73.0,27.0,12.0,58.0,29.0,71.0,17.0,18.0,6.0,64.0,24.0,5.0,37.0,53.0,12.0,12.0,26.0,71.0,46.0,44.0,83.0,68.0,44.0,27.0,22.0,99.0,97.0
Kepa Arrizabalaga,Goalkeepers,540,2019-2020 Champions League,31.5,17.2,43.8,16.7,0.17,0.17,10.17,0.67,6.6,1.5,0.33,0.0,7.5,1.5,29.0,51.1,0.17,0.33,0.05,0.32,52.5,21.83,10.17,5.33,0.0,0.17,0.0,0.17,1.22,55.0,100.0,2.0,3.33,4.17,0.5,30.0,82.0,57.0,41.0,41.0,24.0,26.0,68.0,80.0,78.0,77.0,51.0,38.0,62.0,33.0,55.0,21.0,4.0,41.0,46.0,89.0,30.0,30.0,60.0,80.0,52.0,45.0,98.0,77.0,13.0,80.0,9.0,20.0,33.0,68.0
Kepa Arrizabalaga,Goalkeepers,585,2020-2021 Premier League,27.3,9.6,31.1,33.3,0.31,0.0,10.46,0.46,4.4,0.15,0.31,0.0,7.08,1.23,18.5,34.8,0.31,0.0,0.0,0.31,39.6,30.77,8.15,3.23,0.15,0.15,0.0,0.0,1.23,69.6,0.0,2.31,3.54,6.31,0.31,13.0,6.0,25.0,71.0,56.0,94.0,10.0,6.0,40.0,2.0,75.0,71.0,52.0,63.0,13.0,21.0,33.0,88.0,63.0,98.0,87.0,87.0,21.0,33.0,40.0,48.0,38.0,27.0,48.0,29.0,27.0,13.0,29.0,94.0,37.0
Kepa Arrizabalaga,Goalkeepers,810,2022-2023 Champions League,30.0,17.3,44.2,33.3,0.33,0.11,9.78,0.67,6.8,1.11,0.11,0.0,5.11,0.89,25.7,56.5,0.44,0.0,0.18,0.3,29.8,25.11,9.33,2.78,0.0,0.0,0.0,0.0,1.07,77.1,,3.0,3.89,5.56,0.44,47.0,74.0,80.0,55.0,55.0,59.0,24.0,58.0,65.0,64.0,36.0,53.0,24.0,76.0,45.0,83.0,56.0,58.0,50.0,48.0,22.0,43.0,49.0,31.0,74.0,21.0,47.0,38.0,80.0,65.0,,47.0,38.0,92.0,53.0
Kepa Arrizabalaga,Goalkeepers,1198,2023-2024 La Liga,27.0,14.7,30.6,61.5,0.6,0.0,11.79,0.45,3.8,0.75,0.15,0.0,5.26,0.68,19.2,25.7,0.08,0.08,0.15,0.28,37.0,29.0,6.91,2.55,0.0,0.0,0.0,0.0,0.75,76.3,,2.25,2.85,4.28,0.75,13.0,65.0,6.0,98.0,98.0,94.0,17.0,20.0,20.0,13.0,6.0,59.0,17.0,98.0,13.0,6.0,9.0,20.0,76.0,46.0,48.0,69.0,13.0,9.0,91.0,7.0,37.0,28.0,98.0,94.0,,9.0,2.0,43.0,94.0
Kepa Arrizabalaga,Goalkeepers,1200,2018-2019 Europa League,27.4,12.9,41.1,53.8,0.54,0.08,10.92,0.15,1.4,0.46,0.15,0.0,6.15,0.62,16.8,46.3,0.0,0.0,-0.04,0.3,50.5,27.46,7.46,3.77,0.0,0.0,0.0,0.0,0.58,68.0,,1.31,1.92,3.31,0.85,5.0,34.0,15.0,93.0,93.0,57.0,22.0,25.0,31.0,21.0,40.0,58.0,15.0,95.0,2.0,14.0,4.0,64.0,50.0,49.0,92.0,75.0,4.0,17.0,71.0,24.0,49.0,44.0,96.0,51.0,,7.0,2.0,27.0,96.0
Kepa Arrizabalaga,Goalkeepers,1260,2024-2025 Premier League,33.3,15.9,42.4,28.6,0.29,0.07,11.86,0.64,5.4,1.71,0.21,0.0,6.86,1.29,33.2,55.2,0.29,0.0,0.16,0.29,44.3,24.5,11.93,5.29,0.07,0.07,0.0,0.0,1.44,75.0,0.0,3.57,4.86,3.71,0.5,61.0,80.0,31.0,74.0,74.0,76.0,35.0,31.0,39.0,76.0,30.0,63.0,69.0,65.0,61.0,43.0,43.0,70.0,72.0,24.0,83.0,17.0,46.0,69.0,46.0,43.0,50.0,37.0,46.0,80.0,37.0,72.0,61.0,20.0,74.0
Kepa Arrizabalaga,Goalkeepers,1468,"Last 365 Days Men's Big 5 Leagues, UCL, UEL",32.1,15.9,41.4,37.5,0.37,0.06,11.71,0.8,6.8,1.66,0.18,0.0,6.87,1.23,32.0,51.8,0.25,0.0,0.13,0.29,44.7,25.32,11.65,5.21,0.06,0.06,0.0,0.0,1.35,74.3,0.0,3.31,4.54,3.8,0.55,43.0,81.0,42.0,87.0,86.0,92.0,20.0,46.0,63.0,86.0,24.0,70.0,76.0,68.0,47.0,44.0,23.0,84.0,77.0,53.0,95.0,20.0,40.0,68.0,77.0,10.0,40.0,27.0,48.0,79.0,27.0,73.0,59.0,26.0,84.0
Kepa Arrizabalaga,Goalkeepers,2565,2022-2023 Premier League,26.3,16.9,31.5,32.1,0.32,0.14,11.65,0.53,4.5,1.82,0.32,0.04,6.39,1.16,17.1,35.7,0.42,0.11,0.18,0.29,31.9,30.32,7.47,2.39,0.04,0.04,0.0,0.0,1.23,73.3,0.0,3.16,4.21,5.3,0.28,5.0,91.0,16.0,70.0,71.0,77.0,27.0,16.0,20.0,84.0,77.0,27.0,34.0,77.0,5.0,16.0,50.0,30.0,91.0,59.0,41.0,73.0,5.0,5.0,91.0,5.0,39.0,25.0,66.0,77.0,25.0,77.0,45.0,80.0,38.0
Kepa Arrizabalaga,Goalkeepers,2700,2017-2018 La Liga,42.2,13.4,58.1,23.3,0.23,0.17,13.17,0.77,5.8,0.73,0.3,0.1,6.87,1.43,56.5,81.6,0.47,0.1,0.11,0.3,49.4,28.1,21.47,10.6,0.03,0.1,0.0,0.07,1.45,69.1,66.7,3.13,4.53,3.73,0.23,62.0,47.0,71.0,26.0,26.0,39.0,26.0,68.0,70.0,39.0,80.0,11.0,17.0,41.0,65.0,62.0,71.0,18.0,56.0,58.0,95.0,77.0,74.0,95.0,80.0,26.0,39.0,80.0,29.0,38.0,89.0,68.0,74.0,44.0,23.0
Kepa Arrizabalaga,Goalkeepers,2970,2019-2020 Premier League,28.3,16.0,32.7,24.2,0.24,0.21,10.39,0.61,5.8,1.06,0.12,0.06,6.0,1.42,20.6,33.3,0.33,0.06,-0.34,0.32,33.2,27.03,7.58,2.52,0.06,0.06,0.0,0.0,1.02,54.5,0.0,1.64,3.0,4.58,0.55,13.0,75.0,16.0,55.0,55.0,20.0,9.0,59.0,93.0,66.0,16.0,27.0,16.0,45.0,9.0,16.0,41.0,23.0,16.0,86.0,52.0,73.0,13.0,13.0,63.0,27.0,45.0,27.0,77.0,2.0,27.0,2.0,13.0,48.0,80.0
Kepa Arrizabalaga,Goalkeepers,3240,2018-2019 Premier League,25.9,18.1,36.5,38.9,0.39,0.17,10.25,0.39,3.8,0.97,0.22,0.0,7.11,1.08,15.7,34.4,0.22,0.0,-0.07,0.29,49.6,25.08,6.39,3.17,0.03,0.06,0.0,0.03,1.01,68.6,50.0,2.25,3.36,4.33,0.56,2.0,98.0,2.0,91.0,91.0,41.0,9.0,35.0,54.0,57.0,65.0,80.0,9.0,87.0,2.0,2.0,9.0,78.0,65.0,59.0,98.0,72.0,6.0,6.0,87.0,17.0,44.0,69.0,91.0,44.0,83.0,9.0,9.0,65.0,83.0
Mads Hermansen,Goalkeepers,450,2021-2022 Europa League,33.3,14.1,36.2,20.0,0.2,0.0,11.4,0.2,1.8,1.0,0.4,0.2,9.6,1.8,38.6,43.8,0.6,0.0,0.02,0.33,32.6,35.2,17.8,5.8,0.0,0.0,0.0,0.0,1.82,67.9,,3.8,5.6,7.4,0.0,42.0,29.0,33.0,43.0,43.0,75.0,38.0,22.0,24.0,48.0,69.0,1.0,81.0,22.0,61.0,38.0,80.0,60.0,43.0,70.0,37.0,83.0,83.0,69.0,77.0,19.0,49.0,40.0,19.0,33.0,,81.0,85.0,97.0,13.0
Mads Hermansen,Goalkeepers,1395,2024-2025 Premier League,33.8,12.9,47.1,6.7,0.06,0.13,17.23,1.16,6.7,0.9,0.32,0.0,6.0,2.0,36.8,67.7,0.52,0.13,0.3,0.37,27.5,32.26,15.94,4.39,0.06,0.06,0.0,0.0,2.25,67.7,0.0,4.13,6.0,5.61,0.19,71.0,30.0,77.0,13.0,13.0,55.0,91.0,70.0,55.0,27.0,63.0,63.0,66.0,23.0,66.0,80.0,77.0,13.0,91.0,84.0,23.0,55.0,70.0,52.0,48.0,41.0,50.0,38.0,5.0,27.0,38.0,91.0,89.0,84.0,23.0
Mads Hermansen,Goalkeepers,1395,"Last 365 Days Men's Big 5 Leagues, UCL, UEL",33.8,12.9,47.1,6.7,0.06,0.13,17.23,1.16,6.7,0.9,0.32,0.0,6.0,2.0,36.8,67.7,0.52,0.13,0.3,0.37,27.5,32.26,15.94,4.39,0.06,0.06,0.0,0.0,2.25,67.7,0.0,4.13,6.0,5.61,0.19,57.0,37.0,66.0,4.0,4.0,55.0,93.0,80.0,63.0,43.0,74.0,70.0,55.0,9.0,60.0,78.0,83.0,5.0,97.0,99.0,7.0,67.0,70.0,49.0,73.0,13.0,40.0,27.0,1.0,28.0,27.0,96.0,96.0,94.0,12.0
Mads Hermansen,Goalkeepers,1620,Last 365 Days Men's Next 14 Competitions,27.2,19.5,32.0,22.2,0.22,0.11,8.94,0.56,6.2,1.89,0.11,0.0,2.22,1.11,20.5,32.5,0.39,0.06,0.15,0.35,30.6,43.44,9.61,2.94,0.0,0.06,0.0,0.06,1.21,66.7,100.0,2.22,3.33,5.0,0.5,5.0,98.0,10.0,29.0,30.0,71.0,2.0,18.0,56.0,93.0,4.0,69.0,1.0,68.0,6.0,12.0,62.0,29.0,71.0,93.0,19.0,94.0,16.0,9.0,94.0,16.0,40.0,82.0,62.0,17.0,94.0,8.0,13.0,80.0,84.0
Mads Hermansen,Goalkeepers,3960,2023-2024 Championship,25.9,18.8,32.8,29.5,0.3,0.18,10.48,0.66,6.3,1.75,0.09,0.02,2.39,0.93,17.8,33.3,0.25,0.02,0.13,0.3,31.2,47.18,9.18,2.86,0.0,0.02,0.0,0.02,1.04,73.4,100.0,2.57,3.5,4.82,0.66,11.0,96.0,10.0,75.0,76.0,45.0,4.0,28.0,64.0,89.0,14.0,38.0,1.0,96.0,4.0,9.0,9.0,63.0,89.0,46.0,56.0,96.0,19.0,21.0,89.0,19.0,39.0,81.0,86.0,93.0,89.0,31.0,19.0,51.0,99.0
Marcus Bettinelli,Goalkeepers,630,2018-2019 Premier League,37.3,16.0,53.9,0.0,0.0,0.14,18.43,0.14,0.8,1.57,0.29,0.0,9.57,2.86,49.4,83.6,0.57,0.0,-0.36,0.39,44.8,25.14,20.43,9.14,0.14,0.43,0.14,0.14,2.5,52.5,50.0,2.71,5.71,4.57,0.14,31.0,76.0,43.0,4.0,4.0,69.0,98.0,2.0,2.0,94.0,91.0,80.0,94.0,6.0,39.0,50.0,80.0,78.0,9.0,98.0,94.0,76.0,61.0,87.0,28.0,94.0,98.0,98.0,6.0,2.0,83.0,39.0,91.0,69.0,9.0
Marcus Bettinelli,Goalkeepers,1242,2019-2020 Championship,30.4,19.1,36.7,30.8,0.29,0.14,9.64,0.22,2.3,1.81,0.29,0.0,7.39,1.09,31.2,43.1,0.29,0.0,-0.22,0.32,33.7,29.71,12.46,4.2,0.07,0.07,0.0,0.0,0.87,61.1,0.0,1.52,2.61,3.99,0.36,6.0,94.0,9.0,70.0,61.0,76.0,4.0,8.0,14.0,91.0,66.0,73.0,24.0,76.0,6.0,11.0,29.0,84.0,24.0,86.0,43.0,84.0,6.0,6.0,61.0,34.0,44.0,36.0,91.0,16.0,36.0,1.0,4.0,49.0,61.0
Marcus Bettinelli,Goalkeepers,3690,2020-2021 Championship,52.2,16.4,63.3,31.7,0.32,0.12,9.95,0.29,2.9,0.71,0.22,0.02,6.63,1.1,82.8,95.6,0.39,0.05,-0.27,0.24,28.1,25.93,27.8,7.8,0.1,0.12,0.02,0.0,0.78,65.5,0.0,1.85,2.9,1.32,0.39,89.0,68.0,81.0,49.0,49.0,71.0,1.0,21.0,34.0,39.0,34.0,36.0,6.0,61.0,89.0,86.0,46.0,29.0,11.0,11.0,9.0,51.0,91.0,79.0,46.0,49.0,84.0,31.0,91.0,14.0,31.0,16.0,19.0,6.0,61.0
Mark Travers,Goalkeepers,450,2024-2025 Premier League,36.3,12.9,55.8,20.0,0.2,0.2,12.6,0.2,1.6,1.0,0.4,0.2,7.8,1.0,41.7,76.9,0.2,0.0,0.9,0.38,45.2,20.6,14.6,6.6,0.0,0.0,0.0,0.0,1.9,80.0,,4.0,5.0,5.8,0.4,76.0,26.0,98.0,39.0,44.0,22.0,46.0,2.0,2.0,33.0,85.0,2.0,87.0,83.0,76.0,94.0,24.0,70.0,98.0,91.0,89.0,9.0,65.0,87.0,83.0,11.0,50.0,37.0,17.0,94.0,,87.0,69.0,91.0,57.0
Mark Travers,Goalkeepers,810,"Last 365 Days Men's Big 5 Leagues, UCL, UEL",38.8,13.6,55.7,33.3,0.33,0.11,13.67,0.44,3.3,0.89,0.22,0.11,7.22,1.11,48.2,78.5,0.33,0.0,0.5,0.32,37.9,21.67,16.11,6.11,0.11,0.11,0.0,0.0,1.61,79.1,0.0,3.67,4.78,4.67,0.44,88.0,50.0,93.0,80.0,80.0,67.0,49.0,10.0,11.0,41.0,38.0,2.0,84.0,82.0,89.0,93.0,44.0,84.0,99.0,84.0,72.0,4.0,70.0,83.0,52.0,32.0,40.0,27.0,26.0,98.0,27.0,89.0,68.0,69.0,68.0
Mark Travers,Goalkeepers,1035,2022-2023 Premier League,31.9,10.5,43.8,18.2,0.17,0.7,19.91,0.43,2.2,0.43,0.0,0.0,10.26,2.78,35.6,55.1,0.78,0.17,-0.52,0.34,46.1,21.74,13.39,6.17,0.17,0.17,0.0,0.0,2.09,54.5,0.0,3.13,5.74,4.7,0.17,45.0,9.0,55.0,23.0,23.0,2.0,98.0,13.0,5.0,2.0,2.0,75.0,98.0,5.0,63.0,52.0,95.0,5.0,9.0,95.0,98.0,13.0,63.0,84.0,16.0,73.0,39.0,25.0,2.0,9.0,25.0,73.0,98.0,52.0,9.0
