Player,age,player_market_value_euro,season_start_year
Ludwig Augustinsson,29,2500000.0,2022
Marcos André,26,2500000.0,2022
Mariano Díaz,29,2500000.0,2022
Óscar Mingueza,24,2500000.0,2022
Raúl Albiol,37,2500000.0,2022
Raúl García,36,2500000.0,2022
Raúl Guti,26,2500000.0,2022
Roque Mesa,34,2500000.0,2022
Rubén Peña,31,2500000.0,2022
Tete Morente,26,2500000.0,2022
Toni Lato,25,2500000.0,2022
Toni Villa,28,2500000.0,2022
Unai García,31,2500000.0,2022
Víctor Chust,23,2500000.0,2022
Manu Vallejo,26,2400000.0,2022
Agustín Marchesín,35,2000000.0,2022
Amath Ndiaye,26,2000000.0,2022
Arnau Puigmal,22,2000000.0,2022
Arnau Tenas,22,2000000.0,2022
Asier Illarramendi,33,2000000.0,2022
Beñat Turrientes,21,2000000.0,2022
Brian Ocampo,24,2000000.0,2022
Chumi,24,2000000.0,2022
Cristhian Stuani,36,2000000.0,2022
Dani García,33,2000000.0,2022
Darko Brasanac,31,2000000.0,2022
David López,33,2000000.0,2022
Fabrizio Angileri,29,2000000.0,2022
Fede San Emeterio,26,2000000.0,2022
Felipe,34,2000000.0,2022
Fernando Calero,27,2000000.0,2022
Fernando Martínez,33,2000000.0,2022
Giovanni González,28,2000000.0,2022
Gonçalo Paciência,28,2000000.0,2022
Gonzalo Escalante,30,2000000.0,2022
Gorka Guruzeta,26,2000000.0,2022
Houboulang Mendes,25,2000000.0,2022
Iván Villar,25,2000000.0,2022
Javi Guerra,20,2000000.0,2022
Jawad El Yamiq,31,2000000.0,2022
Jesús Vallejo,26,2000000.0,2022
Jordan Amavi,29,2000000.0,2022
Loren Morón,29,2000000.0,2022
Nico Paz,18,2000000.0,2022
Nicolás Fernández Mercau,23,2000000.0,2022
Pol Lirola,25,2000000.0,2022
Radamel Falcao,37,2000000.0,2022
Reinier,21,2000000.0,2022
Rober González,22,2000000.0,2022
Roger Martí,32,2000000.0,2022
Rubén Alcaraz,32,2000000.0,2022
Rubén Sobrino,31,2000000.0,2022
Sergi Gómez,31,2000000.0,2022
Sergi Guardiola,32,2000000.0,2022
Sergio León,34,2000000.0,2022
Stefan Mitrovic,33,2000000.0,2022
Thomas Delaney,31,2000000.0,2022
Yuri Berchiche,33,2000000.0,2022
Alexander Callens,31,1800000.0,2022
Ander Capa,31,1800000.0,2022
Domingos Quina,23,1800000.0,2022
Kike García,33,1800000.0,2022
Léo Baptistão,30,1800000.0,2022
Lisandro Magallán,29,1800000.0,2022
Óscar de Marcos,34,1800000.0,2022
Randy Nteka,25,1800000.0,2022
Abdul Mumin,25,1500000.0,2022
Aleix Vidal,33,1500000.0,2022
Álex Centelles,23,1500000.0,2022
Andrés Guardado,36,1500000.0,2022
Ángel Algobia,24,1500000.0,2022
Augusto Solari,31,1500000.0,2022
Bernardo Espinosa,33,1500000.0,2022
Carlos Clerc,31,1500000.0,2022
Chris Ramos,26,1500000.0,2022
Dani Gómez,24,1500000.0,2022
Dani Martín,24,1500000.0,2022
Diego González,28,1500000.0,2022
Diego López,21,1500000.0,2022
Dominik Greif,26,1500000.0,2022
Enzo Roco,30,1500000.0,2022
Filip Jørgensen,21,1500000.0,2022
Francisco Portillo,33,1500000.0,2022
Haissem Hassan,21,1500000.0,2022
Iza Carcelén,30,1500000.0,2022
Joaquín,41,1500000.0,2022
Juan Cruz,23,1500000.0,2022
Juanpe,32,1500000.0,2022
Kenedy,27,1500000.0,2022
Luis Pérez,28,1500000.0,2022
Matija Nastasić,30,1500000.0,2022
Mickaël Malsa,27,1500000.0,2022
Pablo Ibáñez,24,1500000.0,2022
Pep Chavarría,25,1500000.0,2022
Pol Lozano,23,1500000.0,2022
Rodrigo Battaglia,31,1500000.0,2022
Salvi Sánchez,32,1500000.0,2022
Sergio Carreira,22,1500000.0,2022
Sergio Escudero,33,1500000.0,2022
Tomás Alarcón,24,1500000.0,2022
Valery Fernández,23,1500000.0,2022
Zouhair Feddal,33,1300000.0,2022
Abdón Prats,30,1200000.0,2022
Awer Mabil,27,1200000.0,2022
Braian Cufré,26,1200000.0,2022
César de la Hoz,31,1200000.0,2022
Dani Rodríguez,35,1200000.0,2022
Gui Guedes,21,1200000.0,2022
Helibelton Palacios,30,1200000.0,2022
Iñigo Eguaras,31,1200000.0,2022
Iván Alejo,28,1200000.0,2022
Jaime Mata,34,1200000.0,2022
Jaume Costa,35,1200000.0,2022
Jorge Meré,26,1200000.0,2022
Martín Montoya,32,1200000.0,2022
Roberto Torres,34,1200000.0,2022
Santiago Arzamendia,25,1200000.0,2022
Víctor Ruiz,34,1200000.0,2022
Aitor Paredes,23,1000000.0,2022
Alberto del Moral,22,1000000.0,2022
Alberto Perea,32,1000000.0,2022
Álvaro Negredo,37,1000000.0,2022
Ander Astralaga,19,1000000.0,2022
Andrés Martín,23,1000000.0,2022
Ángel Rodríguez,36,1000000.0,2022
Aridane Hernández,34,1000000.0,2022
Borja García,32,1000000.0,2022
Claudio Bravo,40,1000000.0,2022
Cristhian Mosquera,19,1000000.0,2022
Curro Sánchez,27,1000000.0,2022
Damián Suárez,35,1000000.0,2022
Diego Collado,22,1000000.0,2022
Fidel,33,1000000.0,2022
Jaume Doménech,32,1000000.0,2022
Javi Martínez,23,1000000.0,2022
John Donald,22,1000000.0,2022
Jon Ander Olasagasti,22,1000000.0,2022
Jordi Masip,34,1000000.0,2022
Jorge Pascual,20,1000000.0,2022
Josan,33,1000000.0,2022
José Pozo,27,1000000.0,2022
Kevin Vázquez,30,1000000.0,2022
Kike Salas,21,1000000.0,2022
Koba Koindredi,21,1000000.0,2022
Luca Koleosho,18,1000000.0,2022
Lucas Rosa,23,1000000.0,2022
Luis Hernández,34,1000000.0,2022
Marcos Peña,18,1000000.0,2022
Marko Milovanovic,19,1000000.0,2022
Marvel,20,1000000.0,2022
Miguel Rodríguez,20,1000000.0,2022
Pablo Marín,19,1000000.0,2022
Pedro Bigas,33,1000000.0,2022
Peru Nolaskoain,24,1000000.0,2022
Salim El Jebari,19,1000000.0,2022
Sergio Asenjo,34,1000000.0,2022
Anuar,28,900000.0,2022
Lago Júnior,32,900000.0,2022
Miguel Baeza,23,900000.0,2022
Pape Cheikh,25,900000.0,2022
Samu Saiz,32,900000.0,2022
Youba Diarra,25,900000.0,2022
Adrián de la Fuente,24,800000.0,2022
Alberto Marí,21,800000.0,2022
Axel Werner,27,800000.0,2022
Bebé,32,800000.0,2022
Carlo García,22,800000.0,2022
Carlos Domínguez,22,800000.0,2022
Clément Grenier,32,800000.0,2022
Diego Moreno,22,800000.0,2022
Dyego Sousa,33,800000.0,2022
Franco Russo,28,800000.0,2022
Iván Romero,22,800000.0,2022
Iván Sánchez,30,800000.0,2022
Juanjo Narváez,28,800000.0,2022
Lucas Pérez,34,800000.0,2022
Marciano Sanca,19,800000.0,2022
Martín Merquelanz,28,800000.0,2022
Unai Hernández,18,800000.0,2022
Víctor Camarasa,29,800000.0,2022
Álvaro Sanz,22,700000.0,2022
Carlos Dotor,22,700000.0,2022
Dani Tasende,22,700000.0,2022
David Gil,29,700000.0,2022
Federico Fernández,34,700000.0,2022
Gonzalo Verdú,34,700000.0,2022
Jon Magunazelaia,21,700000.0,2022
Momo Mbaye,25,700000.0,2022
Pepe Reina,40,700000.0,2022
Rubén Sánchez,22,700000.0,2022
Urko González de Zárate,22,700000.0,2022
Álvaro Bastida,19,600000.0,2022
Álvaro Giménez,32,600000.0,2022
Juan Cala,33,600000.0,2022
Juan Pérez,26,600000.0,2022
Mario Hernández,24,600000.0,2022
Miguel Ángel Morro,22,600000.0,2022
Adu Ares,21,500000.0,2022
Álex Valle,19,500000.0,2022
Aritz Arambarri,25,500000.0,2022
Arvin Appiah,22,500000.0,2022
Carlos Martín,21,500000.0,2022
Chadi Riad,20,500000.0,2022
Christian Joel,23,500000.0,2022
Estanis Pedrola,19,500000.0,2022
Esteban Saveljich,32,500000.0,2022
Fran Pérez,20,500000.0,2022
Iago Herrerín,35,500000.0,2022
Ibrahima Kébé,22,500000.0,2022
Iker Álvarez,21,500000.0,2022
Iker Muñoz,20,500000.0,2022
Javier Pastore,34,500000.0,2022
John Patrick,19,500000.0,2022
Jonathan Gómez,19,500000.0,2022
Mario de Luis,21,500000.0,2022
Martin Svidersky,20,500000.0,2022
Mikel Balenziaga,35,500000.0,2022
Omar El Hilali,19,500000.0,2022
Pau Prim,17,500000.0,2022
Simo Keddari,18,500000.0,2022
Ander Martín,22,400000.0,2022
Antonio Pacheco,21,400000.0,2022
Carlos Álvarez,19,400000.0,2022
Joan García,22,400000.0,2022
Jorge Herrando,22,400000.0,2022
José Mari,35,400000.0,2022
Óscar Ureña,20,400000.0,2022
Roger Martínez,19,400000.0,2022
Fran Delgado,21,350000.0,2022
José Alonso Lara,23,350000.0,2022
Abde Raihani,19,300000.0,2022
Aleix Garrido,19,300000.0,2022
Andoni Zubiaurre,26,300000.0,2022
Ángel Alarcón,19,300000.0,2022
Ángel Fortuño,21,300000.0,2022
Dani Pérez,17,300000.0,2022
Diego Conde,24,300000.0,2022
Diego López,41,300000.0,2022
Diego Mariño,33,300000.0,2022
Emilio Bernad,23,300000.0,2022
Eric Monjonell,21,300000.0,2022
Iker Benito,20,300000.0,2022
Iván Cédric,21,300000.0,2022
Javi Llabrés,20,300000.0,2022
Jon Ander Garrido,33,300000.0,2022
José Antonio de la Rosa,18,300000.0,2022
Juan Carlos,35,300000.0,2022
Kiko Casilla,36,300000.0,2022
Leo Román,22,300000.0,2022
Luis López,22,300000.0,2022
Mamady Diarra,23,300000.0,2022
Manu Bueno,18,300000.0,2022
Manu Pozo,21,300000.0,2022
Marc Casadó,19,300000.0,2022
Mario Suárez,36,300000.0,2022
Pau Víctor,21,300000.0,2022
Raúl Parra,23,300000.0,2022
Roberto Arroyo,19,300000.0,2022
Sekou Gassama,28,300000.0,2022
Sergio Barcia,22,300000.0,2022
Toni Fuidias,22,300000.0,2022
Dani Villahermosa,22,250000.0,2022
Mario Martín,19,250000.0,2022
Pablo Durán,22,250000.0,2022
Unai Marrero,21,250000.0,2022
Alberto Flores,19,200000.0,2022
Álex Sala,22,200000.0,2022
Álvaro Aceves,19,200000.0,2022
Carlos García,22,200000.0,2022
Cristian Rivero,25,200000.0,2022
Darío Ramos,23,200000.0,2022
Diego Fuoli,25,200000.0,2022
Félix Garreta,19,200000.0,2022
Fernando Medrano,23,200000.0,2022
Fran Vieites,24,200000.0,2022
Hugo Álvarez,19,200000.0,2022
Javi Domínguez,22,200000.0,2022
Koffi,21,200000.0,2022
Lucas Cañizares,21,200000.0,2022
Marco Moreno,22,200000.0,2022
Nabil Touaizi,22,200000.0,2022
Nacho Quintana,22,200000.0,2022
Pablo Pérez,21,200000.0,2022
Pablo Valencia,22,200000.0,2022
Pedro Ortiz,22,200000.0,2022
Rubén Iranzo,20,200000.0,2022
Sergio Diez,19,200000.0,2022
Tiago Ribeiro,21,200000.0,2022
Abde Damar,23,150000.0,2022
Aitor Gismera,19,150000.0,2022
Alberto Moreno,21,150000.0,2022
Alejandro Iturbe,19,150000.0,2022
Antonio Gomis,20,150000.0,2022
Diego Bri,20,150000.0,2022
Francisco Mwepu,23,150000.0,2022
Hugo Sotelo,19,150000.0,2022
Lautaro Spatz,21,150000.0,2022
Mario Maroto,19,150000.0,2022
Quique Fernández,19,150000.0,2022
Ricardo Visus,22,150000.0,2022
Tincho Conde,20,150000.0,2022
Tòfol Montiel,23,150000.0,2022
Xavi Sintes,21,150000.0,2022
Alberto Quintana,21,100000.0,2022
Ander Iru,24,100000.0,2022
Benjamín Garay,23,100000.0,2022
Carlos Romero,21,100000.0,2022
Coke Carrillo,21,100000.0,2022
Diego Hormigo,20,100000.0,2022
Diego Moreno,21,100000.0,2022
Gianni Cassaro,31,100000.0,2022
Gorka Rivera,18,100000.0,2022
Ibon Ispizua,20,100000.0,2022
Ilias Kostis,20,100000.0,2022
Josep Gayá,22,100000.0,2022
Kenneth Soler,22,100000.0,2022
Miquel Llabrés,23,100000.0,2022
Rodri Alonso,20,100000.0,2022
Unai Gómez,20,100000.0,2022
Víctor Rofino,20,100000.0,2022
Yellu Santiago,19,100000.0,2022
Adrián Corral,20,50000.0,2022
Alex Rodríguez,21,50000.0,2022
Curro Muñoz,20,50000.0,2022
David Torres,20,50000.0,2022
Diego Piñeiro,19,50000.0,2022
Egoitz Arana,21,50000.0,2022
Etta Eyong,19,50000.0,2022
Junior Bita,18,50000.0,2022
Kikín,20,50000.0,2022
Mario Dominguez,19,50000.0,2022
Miguelito,22,50000.0,2022
Moussa Diakité,19,50000.0,2022
Nando Almodóvar,19,50000.0,2022
Pablo Muñoz,19,50000.0,2022
Ruly García,23,50000.0,2022
Santi García,21,50000.0,2022
Sergio Mestre,18,50000.0,2022
Tunde Akinsola,20,50000.0,2022
Victor Aznar,20,50000.0,2022
Yoel Ramírez,21,50000.0,2022
Charlie Pérez,21,25000.0,2022
Germán García,19,25000.0,2022
Luis Montiel,19,25000.0,2022
Marcos Fernández,19,25000.0,2022
Matías Árbol,20,25000.0,2022
Pere García,21,25000.0,2022
Rubén Quintanilla,21,25000.0,2022
Alejandro Alfaro,21,,2022
Álex Revuelta,23,,2022
Antonio Alemán,22,,2022
Biel Farrés,21,,2022
Branislav Knezevic,20,,2022
Carles Marco,23,,2022
Carlos Rojas,21,,2022
Dani Rodríguez,17,,2022
Dawda Camara,20,,2022
Diego Alves,38,,2022
Diego Méndez,19,,2022
Fran González,18,,2022
Fran López,21,,2022
Javi Pamies,20,,2022
Jesús López,20,,2022
Joel Roca,18,,2022
Juanpe Navarro,24,,2022
Lluc Matas,19,,2022
Luismi Quirant,18,,2022
Manuel Cocca,20,,2022
Marcos Sánchez,19,,2022
Marius Herzig,23,,2022
Moises Parra,21,,2022
Pablo Ramírez,20,,2022
Ricard Artero,20,,2022
Rodrigo Mendoza,18,,2022
Vicente Bellmunt,23,,2022
Jude Bellingham,21,180000000.0,2023
Kylian Mbappé,25,180000000.0,2023
Vinicius Junior,23,180000000.0,2023
Federico Valverde,25,120000000.0,2023
Rodrygo,23,110000000.0,2023
Aurélien Tchouaméni,24,100000000.0,2023
Eduardo Camavinga,21,100000000.0,2023
Gavi,19,90000000.0,2023
Lamine Yamal,16,90000000.0,2023
Pedri,21,80000000.0,2023
Frenkie de Jong,27,70000000.0,2023
Ronald Araujo,25,70000000.0,2023
Éder Militão,26,60000000.0,2023
Endrick,17,60000000.0,2023
Nico Williams,21,60000000.0,2023
Martín Zubimendi,25,50000000.0,2023
Mikel Merino,28,50000000.0,2023
Raphinha,27,50000000.0,2023
Savinho,20,50000000.0,2023
Takefusa Kubo,23,50000000.0,2023
Jules Koundé,25,45000000.0,2023
Mikel Oyarzabal,27,45000000.0,2023
Alejandro Balde,20,40000000.0,2023
Álex Baena,22,40000000.0,2023
Andreas Christensen,28,40000000.0,2023
Brahim Díaz,24,40000000.0,2023
Brais Méndez,27,40000000.0,2023
Robin Le Normand,27,40000000.0,2023
Artem Dovbyk,27,35000000.0,2023
Giorgi Mamardashvili,23,35000000.0,2023
Oihan Sancet,24,35000000.0,2023
Samu Aghehowa,20,35000000.0,2023
Arda Güler,19,30000000.0,2023
Cristhian Mosquera,20,30000000.0,2023
Fermín López,21,30000000.0,2023
Ferran Torres,24,30000000.0,2023
João Félix,24,30000000.0,2023
Marcos Llorente,29,30000000.0,2023
Pau Cubarsí,17,30000000.0,2023
Rodrigo De Paul,30,30000000.0,2023
Samuel Lino,24,30000000.0,2023
Unai Simón,27,30000000.0,2023
Viktor Tsygankov,26,30000000.0,2023
Vitor Roque,19,30000000.0,2023
Yéremy Pino,21,30000000.0,2023
Jan Oblak,31,28000000.0,2023
Marc-André ter Stegen,32,28000000.0,2023
Nahuel Molina,26,28000000.0,2023
Thibaut Courtois,32,28000000.0,2023
Aleix García,27,25000000.0,2023
Álex Remiro,29,25000000.0,2023
Alexander Sørloth,28,25000000.0,2023
Andriy Lunin,25,25000000.0,2023
Ansu Fati,21,25000000.0,2023
Antoine Griezmann,33,25000000.0,2023
Antonio Rüdiger,31,25000000.0,2023
Arthur Vermeeren,19,25000000.0,2023
Dani Vivian,24,25000000.0,2023
Gabri Veiga,22,25000000.0,2023
Iñaki Williams,30,25000000.0,2023
João Cancelo,30,25000000.0,2023
Johnny Cardoso,22,25000000.0,2023
Jørgen Strand Larsen,24,25000000.0,2023
José Gayà,29,25000000.0,2023
Mario Hermoso,29,25000000.0,2023
Mason Greenwood,22,25000000.0,2023
Miguel Gutiérrez,22,25000000.0,2023
Pablo Barrios,21,25000000.0,2023
Rodrigo Riquelme,24,25000000.0,2023
Yan Couto,22,25000000.0,2023
Yangel Herrera,26,25000000.0,2023
Aitor Paredes,24,22000000.0,2023
Ferland Mendy,29,22000000.0,2023
Igor Zubeldia,27,22000000.0,2023
José María Giménez,29,22000000.0,2023
Pepelu,25,22000000.0,2023
Ander Barrenetxea,22,20000000.0,2023
Beñat Turrientes,22,20000000.0,2023
David Alaba,32,20000000.0,2023
Eric García,23,20000000.0,2023
Filip Jørgensen,22,20000000.0,2023
Guido Rodríguez,30,20000000.0,2023
Javi Guerra,21,20000000.0,2023
Youssef En-Nesyri,27,20000000.0,2023
Ángel Correa,29,18000000.0,2023
Arsen Zakharyan,21,18000000.0,2023
Enes Ünal,27,18000000.0,2023
Gorka Guruzeta,27,18000000.0,2023
Isaac Romero,24,18000000.0,2023
Álvaro Morata,31,16000000.0,2023
Hugo Duro,24,16000000.0,2023
Aimar Oroz,22,15000000.0,2023
Alberto Moleiro,20,15000000.0,2023
André Almeida,24,15000000.0,2023
Beñat Prados,23,15000000.0,2023
Borja Mayoral,27,15000000.0,2023
Chadi Riad,21,15000000.0,2023
Fran García,24,15000000.0,2023
Gastón Álvarez,24,15000000.0,2023
Gonçalo Guedes,27,15000000.0,2023
Ilias Akhomach,20,15000000.0,2023
İlkay Gündoğan,33,15000000.0,2023
Iván Martín,25,15000000.0,2023
Jon Pacheco,23,15000000.0,2023
Juan Foyth,26,15000000.0,2023
Juanlu Sánchez,20,15000000.0,2023
Mika Mármol,22,15000000.0,2023
Robert Lewandowski,35,15000000.0,2023
Yarek Gasiorowski,19,15000000.0,2023
Boubakary Soumaré,25,14000000.0,2023
Diego López,22,14000000.0,2023
Loïc Badé,24,14000000.0,2023
Pablo Fornals,28,14000000.0,2023
Yannick Carrasco,30,14000000.0,2023
Luiz Felipe,27,13000000.0,2023
Álex Berenguer,28,12000000.0,2023
Álvaro Valles,26,12000000.0,2023
Assane Diao,18,12000000.0,2023
Bryan Zaragoza,22,12000000.0,2023
Daniel Carvajal,32,12000000.0,2023
Dodi Lukébakio,26,12000000.0,2023
Kepa Arrizabalaga,29,12000000.0,2023
Kieran Tierney,27,12000000.0,2023
Kirian Rodríguez,28,12000000.0,2023
Koke,32,12000000.0,2023
Luiz Henrique,23,12000000.0,2023
Vedat Muriqi,30,12000000.0,2023
Arnau Martínez,21,10000000.0,2023
Çağlar Söyüncü,28,10000000.0,2023
David García,30,10000000.0,2023
Dion Lopy,22,10000000.0,2023
Gerard Moreno,32,10000000.0,2023
Gonzalo Montiel,27,10000000.0,2023
Héctor Fort,17,10000000.0,2023
Kike Salas,22,10000000.0,2023
Memphis Depay,30,10000000.0,2023
Mikayil Faye,19,10000000.0,2023
Mohamed-Ali Cho,20,10000000.0,2023
Nabil Fekir,30,10000000.0,2023
Nico Paz,19,10000000.0,2023
Predrag Rajković,28,10000000.0,2023
Samú Costa,23,10000000.0,2023
Sergio Arribas,22,10000000.0,2023
Sheraldo Becker,29,10000000.0,2023
Thomas Lemar,28,10000000.0,2023
Toni Kroos,34,10000000.0,2023
Umar Sadiq,27,10000000.0,2023
Abde Ezzalzouli,22,9000000.0,2023
Alejo Veliz,20,9000000.0,2023
Bertrand Traoré,28,9000000.0,2023
Bono,33,9000000.0,2023
Djibril Sow,27,9000000.0,2023
Hannibal,21,9000000.0,2023
Jonathan Bamba,28,9000000.0,2023
Juan Miranda,24,9000000.0,2023
Lucas Ocampos,29,9000000.0,2023
Marc Roca,27,9000000.0,2023
Máximo Perrone,21,9000000.0,2023
Reinildo Mandava,30,9000000.0,2023
Aihen Muñoz,26,8000000.0,2023
Ben Brereton Díaz,25,8000000.0,2023
Facundo Pellistri,22,8000000.0,2023
Fran Pérez,21,8000000.0,2023
Hugo Guillamón,24,8000000.0,2023
Iñaki Peña,25,8000000.0,2023
Isco,32,8000000.0,2023
Isi Palazón,29,8000000.0,2023
Julián Araujo,22,8000000.0,2023
Manu Sánchez,23,8000000.0,2023
Matteo Gabbia,24,8000000.0,2023
Myrto Uzuni,29,8000000.0,2023
Óscar Mingueza,25,8000000.0,2023
Rui Silva,30,8000000.0,2023
Santiago Bueno,25,8000000.0,2023
Saúl Coco,25,8000000.0,2023
Yeray Álvarez,29,8000000.0,2023
Abdel Abqar,25,7500000.0,2023
Antonio Blanco,23,7500000.0,2023
Javi López,22,7500000.0,2023
Jesús Areso,24,7500000.0,2023
Marc Guiu,18,7500000.0,2023
Rafa Marín,22,7500000.0,2023
Saúl Ñíguez,29,7500000.0,2023
Abner,24,7000000.0,2023
Álvaro Carreras,21,7000000.0,2023
Ayoze Pérez,30,7000000.0,2023
Javi Galán,29,7000000.0,2023
Jon Moncayola,26,7000000.0,2023
Lucas Boyé,28,7000000.0,2023
Lucas Robertone,27,7000000.0,2023
Matías Arezo,21,7000000.0,2023
Sergio Akieme,26,7000000.0,2023
Unai Núñez,27,7000000.0,2023
Adrià Pedrosa,26,6000000.0,2023
Anastasios Douvikas,24,6000000.0,2023
André Silva,28,6000000.0,2023
Antonio Sivera,27,6000000.0,2023
Carl Starfelt,29,6000000.0,2023
Dani Ceballos,27,6000000.0,2023
Fran Beltrán,25,6000000.0,2023
Hamari Traoré,32,6000000.0,2023
Jorge Cuenca,24,6000000.0,2023
Jorge Herrando,23,6000000.0,2023
Juanmi,31,6000000.0,2023
Lucien Agoumé,22,6000000.0,2023
Luka Modric,38,6000000.0,2023
Martin Valjent,28,6000000.0,2023
Nemanja Maksimovic,29,6000000.0,2023
Óliver Torres,29,6000000.0,2023
Robert Navarro,22,6000000.0,2023
Santi Comesaña,27,6000000.0,2023
Sergi Cardona,24,6000000.0,2023
Sergi Darder,30,6000000.0,2023
Sergio Herrera,31,6000000.0,2023
Thierry Correia,25,6000000.0,2023
Unai Gómez,21,6000000.0,2023
Yerson Mosquera,23,6000000.0,2023
Alfonso Pedraza,28,5000000.0,2023
Ander Guevara,26,5000000.0,2023
Andoni Gorosabel,27,5000000.0,2023
Ante Budimir,32,5000000.0,2023
Aritz Elustondo,30,5000000.0,2023
Augusto Batalla,28,5000000.0,2023
Borja Iglesias,31,5000000.0,2023
Bruno Méndez,24,5000000.0,2023
Conan Ledesma,31,5000000.0,2023
David Soria,31,5000000.0,2023
Iker Muniain,31,5000000.0,2023
Iker Muñoz,21,5000000.0,2023
Iñigo Martínez,33,5000000.0,2023
Iñigo Ruiz de Galarreta,30,5000000.0,2023
Joselu,34,5000000.0,2023
Julen Agirrezabala,23,5000000.0,2023
Largie Ramazani,23,5000000.0,2023
Luís Maximiano,25,5000000.0,2023
Luka Romero,19,5000000.0,2023
Mauro Arambarri,28,5000000.0,2023
Omar Alderete,27,5000000.0,2023
Pablo Maffeo,26,5000000.0,2023
Renato Tapia,28,5000000.0,2023
Willian José,32,5000000.0,2023
Williot Swedberg,20,5000000.0,2023
Alejandro Catena,29,4000000.0,2023
Álex Sola,25,4000000.0,2023
Carlos Vicente,25,4000000.0,2023
Cenk Özkacar,23,4000000.0,2023
Chris Ramos,27,4000000.0,2023
Cyle Larin,29,4000000.0,2023
Enzo Loiodice,23,4000000.0,2023
Faitout Maouassa,25,4000000.0,2023
Héctor Bellerín,29,4000000.0,2023
Jon Guridi,29,4000000.0,2023
Jorge de Frutos,27,4000000.0,2023
Joseph Aidoo,28,4000000.0,2023
Lucas Torró,29,4000000.0,2023
Lucas Vázquez,32,4000000.0,2023
Luis Rioja,30,4000000.0,2023
Marc Pubill,21,4000000.0,2023
Marcão,28,4000000.0,2023
Marcos Acuña,32,4000000.0,2023
Miguel Crespo,27,4000000.0,2023
Mikel Vesga,31,4000000.0,2023
Óscar Valentín,29,4000000.0,2023
Paulo Gazzaniga,32,4000000.0,2023
Ramón Terrats,23,4000000.0,2023
Raúl García,23,4000000.0,2023
Srdjan Babic,28,4000000.0,2023
Stole Dimitrievski,30,4000000.0,2023
Suso,30,4000000.0,2023
Tadeo Allende,25,4000000.0,2023
Aitor Ruibal,28,3500000.0,2023
Álvaro Rodríguez,19,3500000.0,2023
Axel Witsel,35,3500000.0,2023
Federico Gattoni,25,3500000.0,2023
Ivan Rakitic,36,3500000.0,2023
Ivo Grbic,28,3500000.0,2023
Jesús Corona,31,3500000.0,2023
Joan Jordán,29,3500000.0,2023
José Ángel Carmona,22,3500000.0,2023
Lázaro,22,3500000.0,2023
Luis Milla,29,3500000.0,2023
Luis Suárez,26,3500000.0,2023
Moi Gómez,30,3500000.0,2023
Nemanja Gudelj,32,3500000.0,2023
Portu,32,3500000.0,2023
Roman Yaremchuk,28,3500000.0,2023
Toni Lato,26,3500000.0,2023
Álvaro García,31,3000000.0,2023
Carles Aleñá,26,3000000.0,2023
Carlos Domínguez,23,3000000.0,2023
César Montes,27,3000000.0,2023
Chimy Ávila,30,3000000.0,2023
Daley Blind,34,3000000.0,2023
Edgar González,27,3000000.0,2023
Eric Bailly,30,3000000.0,2023
Florian Lejeune,33,3000000.0,2023
Gerard Gumbau,29,3000000.0,2023
Germán Pezzella,33,3000000.0,2023
Giovanni González,29,3000000.0,2023
Giuliano Simeone,21,3000000.0,2023
Gonzalo Villar,26,3000000.0,2023
Iago Aspas,36,3000000.0,2023
Ilaix Moriba,21,3000000.0,2023
Iñigo Lekue,31,3000000.0,2023
Javi Muñoz,29,3000000.0,2023
Jesús Vázquez,21,3000000.0,2023
Jhon Solís,19,3000000.0,2023
Kike Pérez,27,3000000.0,2023
Luca de la Torre,26,3000000.0,2023
Nacho Fernández,34,3000000.0,2023
Pablo Torre,21,3000000.0,2023
Papu Gómez,36,3000000.0,2023
Peter Federico,21,3000000.0,2023
Raúl Torrente,22,3000000.0,2023
Rodri Sánchez,24,3000000.0,2023
Rubén Duarte,28,3000000.0,2023
Sergio Camello,23,3000000.0,2023
Tanguy Nianzou,22,3000000.0,2023
Unai López,28,3000000.0,2023
Vinícius Tobias,20,3000000.0,2023
William Carvalho,32,3000000.0,2023
José Copete,24,2800000.0,2023
Juanmi Latasa,23,2800000.0,2023
Nemanja Radonjić,28,2800000.0,2023
Abdul Mumin,26,2500000.0,2023
Álvaro Odriozola,28,2500000.0,2023
Antonio Sánchez,27,2500000.0,2023
Asier Villalibre,26,2500000.0,2023
Carles Pérez,26,2500000.0,2023
Carlos Neva,28,2500000.0,2023
Cédric Bakambu,33,2500000.0,2023
Dani Parejo,35,2500000.0,2023
David López,34,2500000.0,2023
Dimitri Foulquier,31,2500000.0,2023
Djené,32,2500000.0,2023
Dominik Greif,27,2500000.0,2023
Horațiu Moldovan,26,2500000.0,2023
Hugo Sotelo,20,2500000.0,2023
Ibrahima Koné,25,2500000.0,2023
Javi Hernández,26,2500000.0,2023
Jesús Navas,38,2500000.0,2023
Jon Aramburu,21,2500000.0,2023
Jon Karrikaburu,21,2500000.0,2023
Juan Iglesias,25,2500000.0,2023
Kamil Piatkowski,24,2500000.0,2023
Manu Morlanes,25,2500000.0,2023
Marc Casadó,20,2500000.0,2023
Martin Hongla,26,2500000.0,2023
Miguel de la Fuente,24,2500000.0,2023
Munir El Haddadi,28,2500000.0,2023
Njegos Petrovic,24,2500000.0,2023
Óscar Rodríguez,26,2500000.0,2023
